epoch,o,h,l,c,v,time
1776051900,577.0,577.0,540.25,563.85,12545,2026-04-13 09:15:00
1776051960,562.0,562.0,521.05,522.0,6695,2026-04-13 09:16:00
1776052020,532.95,532.95,518.45,518.45,15665,2026-04-13 09:17:00
1776052080,518.0,518.45,508.4,512.1,4355,2026-04-13 09:18:00
1776052140,515.9,524.85,513.7,524.85,7605,2026-04-13 09:19:00
1776052200,521.35,523.2,516.9,518.2,3185,2026-04-13 09:20:00
1776052260,518.7,522.6,516.9,522.6,975,2026-04-13 09:21:00
1776052320,522.6,522.6,513.85,513.85,5395,2026-04-13 09:22:00
1776052380,513.85,519.3,513.85,517.0,6305,2026-04-13 09:23:00
1776052440,519.1,520.05,511.75,516.95,3575,2026-04-13 09:24:00
1776052500,520.4,523.9,516.95,523.9,3055,2026-04-13 09:25:00
1776052560,523.2,524.7,518.0,519.3,780,2026-04-13 09:26:00
1776052620,519.3,528.45,519.3,524.2,585,2026-04-13 09:27:00
1776052680,524.2,524.2,516.15,516.15,260,2026-04-13 09:28:00
1776052740,516.15,521.9,516.15,521.9,3575,2026-04-13 09:29:00
1776052800,517.25,517.25,510.0,510.0,1950,2026-04-13 09:30:00
1776052860,510.0,515.55,510.0,515.55,2535,2026-04-13 09:31:00
1776052920,515.55,521.85,515.55,521.1,1040,2026-04-13 09:32:00
1776052980,521.1,525.0,520.35,525.0,520,2026-04-13 09:33:00
1776053040,522.25,524.95,520.0,521.55,1495,2026-04-13 09:34:00
1776053100,521.55,521.55,510.0,510.2,520,2026-04-13 09:35:00
1776053160,508.05,510.45,502.95,505.0,1365,2026-04-13 09:36:00
1776053220,505.0,507.2,504.6,507.2,650,2026-04-13 09:37:00
1776053280,507.2,507.95,505.65,507.9,780,2026-04-13 09:38:00
1776053340,507.9,510.45,502.75,508.0,8580,2026-04-13 09:39:00
1776053400,507.15,509.65,504.6,507.3,5460,2026-04-13 09:40:00
1776053460,512.0,529.0,510.55,529.0,4680,2026-04-13 09:41:00
1776053520,529.2,537.0,522.0,522.0,4810,2026-04-13 09:42:00
1776053580,522.0,532.4,519.05,532.4,1430,2026-04-13 09:43:00
1776053640,532.4,532.4,526.3,531.5,1040,2026-04-13 09:44:00
1776053700,528.1,528.1,520.0,523.7,715,2026-04-13 09:45:00
1776053760,523.7,528.55,523.05,528.55,325,2026-04-13 09:46:00
1776053820,528.55,530.0,526.0,529.1,975,2026-04-13 09:47:00
1776053880,529.1,529.1,518.0,522.15,585,2026-04-13 09:48:00
1776053940,522.15,527.4,520.0,527.4,520,2026-04-13 09:49:00
1776054000,528.65,532.4,524.55,524.55,975,2026-04-13 09:50:00
1776054060,527.5,533.15,524.1,533.15,1495,2026-04-13 09:51:00
1776054120,535.0,535.0,530.0,530.0,780,2026-04-13 09:52:00
1776054180,530.0,535.0,530.0,530.75,650,2026-04-13 09:53:00
1776054240,530.75,540.0,530.0,531.25,2210,2026-04-13 09:54:00
1776054300,531.4,543.9,531.4,540.95,2600,2026-04-13 09:55:00
1776054360,542.25,545.0,542.25,545.0,585,2026-04-13 09:56:00
1776054420,545.0,546.2,542.2,545.1,4290,2026-04-13 09:57:00
1776054480,545.1,551.5,545.1,547.35,1300,2026-04-13 09:58:00
1776054540,547.35,551.7,547.35,551.1,845,2026-04-13 09:59:00
1776054600,551.1,551.1,546.05,546.05,325,2026-04-13 10:00:00
1776054660,546.05,549.55,546.05,549.55,455,2026-04-13 10:01:00
1776054720,549.55,551.9,546.05,551.9,390,2026-04-13 10:02:00
1776054780,551.9,551.9,547.9,551.25,520,2026-04-13 10:03:00
1776054840,545.55,551.45,542.85,551.45,520,2026-04-13 10:04:00
1776054900,552.15,553.55,548.0,550.15,1300,2026-04-13 10:05:00
1776054960,551.6,551.6,548.0,548.0,975,2026-04-13 10:06:00
1776055020,546.0,552.8,546.0,551.65,455,2026-04-13 10:07:00
1776055080,553.0,553.0,545.45,545.45,195,2026-04-13 10:08:00
1776055140,548.65,554.4,548.65,554.4,910,2026-04-13 10:09:00
1776055200,554.4,554.65,550.95,550.95,325,2026-04-13 10:10:00
1776055260,550.2,553.3,549.75,553.3,390,2026-04-13 10:11:00
1776055320,553.3,558.8,553.3,558.8,260,2026-04-13 10:12:00
1776055380,558.8,558.8,546.35,546.35,260,2026-04-13 10:13:00
1776055440,541.0,541.05,541.0,541.05,325,2026-04-13 10:14:00
1776055500,541.05,541.05,534.95,534.95,390,2026-04-13 10:15:00
1776055560,534.95,534.95,532.75,532.75,260,2026-04-13 10:16:00
1776055620,532.75,532.75,527.65,532.6,325,2026-04-13 10:17:00
1776055680,532.6,543.9,532.6,543.9,325,2026-04-13 10:18:00
1776055740,546.0,550.0,544.1,550.0,715,2026-04-13 10:19:00
1776055800,550.0,560.0,550.0,560.0,845,2026-04-13 10:20:00
1776055860,566.0,585.95,562.15,577.7,6110,2026-04-13 10:21:00
1776055920,576.3,585.7,573.1,585.7,5395,2026-04-13 10:22:00
1776055980,585.7,587.2,577.85,578.25,2535,2026-04-13 10:23:00
1776056040,578.25,590.95,576.8,580.25,2795,2026-04-13 10:24:00
1776056100,580.25,580.45,575.75,579.3,325,2026-04-13 10:25:00
1776056160,579.3,579.3,579.05,579.05,195,2026-04-13 10:26:00
1776056220,587.0,592.0,586.5,590.25,2665,2026-04-13 10:27:00
1776056280,592.45,592.45,588.8,589.6,195,2026-04-13 10:28:00
1776056340,589.6,589.6,585.6,585.9,585,2026-04-13 10:29:00
1776056400,585.9,589.6,585.9,587.2,455,2026-04-13 10:30:00
1776056460,587.2,591.0,587.2,588.7,1040,2026-04-13 10:31:00
1776056520,588.7,588.7,587.05,587.2,195,2026-04-13 10:32:00
1776056580,587.2,590.0,579.15,579.15,260,2026-04-13 10:33:00
1776056640,579.15,584.2,579.15,584.2,1105,2026-04-13 10:34:00
1776056700,584.2,584.2,581.95,581.95,325,2026-04-13 10:35:00
1776056760,583.35,583.45,578.0,583.45,585,2026-04-13 10:36:00
1776056820,580.8,580.8,577.75,577.75,130,2026-04-13 10:37:00
1776056880,577.75,583.6,577.75,582.5,260,2026-04-13 10:38:00
1776056940,582.5,592.5,582.5,592.25,455,2026-04-13 10:39:00
1776057000,595.0,596.95,593.5,593.5,1300,2026-04-13 10:40:00
1776057060,593.5,599.8,575.05,580.0,845,2026-04-13 10:41:00
1776057120,580.0,580.0,580.0,580.0,130,2026-04-13 10:42:00
1776057180,575.1,580.0,575.1,579.6,455,2026-04-13 10:43:00
1776057240,579.6,586.0,579.6,586.0,1235,2026-04-13 10:44:00
1776057300,586.0,590.85,586.0,590.85,130,2026-04-13 10:45:00
1776057360,590.85,598.65,590.85,598.65,455,2026-04-13 10:46:00
1776057420,598.65,598.65,590.0,590.5,195,2026-04-13 10:47:00
1776057480,594.8,600.35,594.2,596.35,2340,2026-04-13 10:48:00
1776057540,596.35,596.35,590.0,590.0,1170,2026-04-13 10:49:00
1776057600,590.0,595.0,590.0,595.0,1105,2026-04-13 10:50:00
1776057660,595.0,595.0,595.0,595.0,65,2026-04-13 10:51:00
1776057720,595.0,600.55,595.0,600.55,2145,2026-04-13 10:52:00
1776057780,600.55,603.2,600.0,600.0,1235,2026-04-13 10:53:00
1776057840,600.0,600.0,597.4,598.5,260,2026-04-13 10:54:00
1776057900,598.5,600.45,597.35,600.45,325,2026-04-13 10:55:00
1776057960,600.45,604.8,600.45,603.5,845,2026-04-13 10:56:00
1776058020,603.5,610.65,603.5,607.75,650,2026-04-13 10:57:00
1776058080,608.0,608.0,600.0,600.5,585,2026-04-13 10:58:00
1776058140,598.95,598.95,594.0,596.05,520,2026-04-13 10:59:00
1776058200,596.05,597.0,596.0,597.0,520,2026-04-13 11:00:00
1776058260,597.0,597.0,597.0,597.0,0,2026-04-13 11:01:00
1776058320,597.0,597.0,593.85,595.65,4745,2026-04-13 11:02:00
1776058380,595.65,595.65,592.3,592.3,910,2026-04-13 11:03:00
1776058440,592.3,592.3,592.3,592.3,0,2026-04-13 11:04:00
1776058500,592.3,603.35,592.3,603.35,130,2026-04-13 11:05:00
1776058560,603.35,603.35,598.6,598.6,260,2026-04-13 11:06:00
1776058620,598.6,601.55,598.2,601.55,195,2026-04-13 11:07:00
1776058680,601.55,601.55,601.55,601.55,0,2026-04-13 11:08:00
1776058740,601.55,606.0,601.55,606.0,65,2026-04-13 11:09:00
1776058800,606.0,606.0,594.0,594.0,65,2026-04-13 11:10:00
1776058860,594.0,594.0,594.0,594.0,0,2026-04-13 11:11:00
1776058920,594.0,603.25,594.0,603.25,130,2026-04-13 11:12:00
1776058980,603.25,603.25,600.0,600.0,65,2026-04-13 11:13:00
1776059040,600.0,600.0,600.0,600.0,0,2026-04-13 11:14:00
1776059100,600.0,601.9,600.0,601.9,390,2026-04-13 11:15:00
1776059160,601.9,601.9,601.9,601.9,0,2026-04-13 11:16:00
