epoch,o,h,l,c,v,time
1776224700,120.0,120.05,75.8,79.55,3218345,2026-04-15 09:15:00
1776225000,79.8,87.75,77.6,86.35,1211990,2026-04-15 09:20:00
1776225300,86.4,96.25,84.55,93.0,1208610,2026-04-15 09:25:00
1776225600,92.7,105.75,92.55,104.25,1661985,2026-04-15 09:30:00
1776225900,104.35,115.95,101.2,113.0,1241045,2026-04-15 09:35:00
1776226200,112.65,113.55,92.3,94.7,1270945,2026-04-15 09:40:00
1776226500,94.4,96.9,88.7,96.7,1272440,2026-04-15 09:45:00
1776226800,96.8,100.55,90.2,93.4,1065870,2026-04-15 09:50:00
1776227100,92.5,93.35,88.35,89.7,767130,2026-04-15 09:55:00
1776227400,90.0,92.6,86.3,87.0,621335,2026-04-15 10:00:00
1776227700,86.8,87.6,83.25,84.8,563420,2026-04-15 10:05:00
1776228000,84.85,84.95,81.35,82.65,389155,2026-04-15 10:10:00
1776228300,82.5,82.85,79.9,80.6,469235,2026-04-15 10:15:00
1776228600,80.55,82.55,78.65,80.4,529620,2026-04-15 10:20:00
1776228900,80.8,81.75,79.85,80.3,318565,2026-04-15 10:25:00
1776229200,80.15,81.7,78.5,80.45,316095,2026-04-15 10:30:00
1776229500,80.65,81.9,79.3,81.0,483015,2026-04-15 10:35:00
1776229800,81.2,83.5,80.0,82.35,379405,2026-04-15 10:40:00
1776230100,82.4,82.5,79.2,81.4,244660,2026-04-15 10:45:00
1776230400,81.65,91.45,81.15,87.7,988325,2026-04-15 10:50:00
1776230700,88.1,89.0,85.05,89.0,452010,2026-04-15 10:55:00
1776231000,88.75,91.9,86.7,89.3,590460,2026-04-15 11:00:00
1776231300,89.65,97.5,88.65,96.8,868660,2026-04-15 11:05:00
1776231600,96.5,99.9,94.55,98.75,1102595,2026-04-15 11:10:00
1776231900,99.2,102.4,93.0,99.2,954330,2026-04-15 11:15:00
1776232200,99.25,99.35,94.8,94.8,349960,2026-04-15 11:20:00
1776232500,95.0,99.8,94.9,97.65,435695,2026-04-15 11:25:00
1776232800,97.45,98.2,95.2,96.75,331825,2026-04-15 11:30:00
1776233100,96.5,96.55,93.05,93.8,362505,2026-04-15 11:35:00
1776233400,93.5,95.5,88.15,88.15,575770,2026-04-15 11:40:00
1776233700,88.35,91.55,83.8,84.35,781235,2026-04-15 11:45:00
1776234000,84.2,85.95,82.9,84.05,534430,2026-04-15 11:50:00
1776234300,83.85,85.75,83.1,84.5,186160,2026-04-15 11:55:00
1776234600,84.45,84.65,81.4,82.3,447070,2026-04-15 12:00:00
1776234900,82.5,84.65,82.45,84.05,157690,2026-04-15 12:05:00
1776235200,84.05,84.45,82.05,83.4,159770,2026-04-15 12:10:00
1776235500,83.6,86.85,82.5,86.15,302250,2026-04-15 12:15:00
1776235800,86.15,92.1,84.8,86.1,549705,2026-04-15 12:20:00
1776236100,86.25,87.35,82.35,87.0,291395,2026-04-15 12:25:00
1776236400,86.7,89.9,86.5,87.2,424255,2026-04-15 12:30:00
1776236700,87.45,88.2,83.5,85.55,362505,2026-04-15 12:35:00
1776237000,85.65,87.75,84.85,85.55,224185,2026-04-15 12:40:00
1776237300,85.45,91.7,83.7,89.7,637390,2026-04-15 12:45:00
1776237600,89.75,92.95,84.25,90.6,489775,2026-04-15 12:50:00
1776237900,90.8,93.25,88.95,93.25,321100,2026-04-15 12:55:00
1776238200,93.45,94.9,88.3,91.4,533000,2026-04-15 13:00:00
1776238500,91.15,94.25,89.3,89.6,266955,2026-04-15 13:05:00
1776238800,89.5,89.65,84.35,85.8,497510,2026-04-15 13:10:00
1776239100,85.75,88.2,83.8,84.0,284310,2026-04-15 13:15:00
1776239400,83.9,95.0,83.4,93.75,684580,2026-04-15 13:20:00
1776239700,94.0,96.25,91.65,95.35,703755,2026-04-15 13:25:00
1776240000,95.65,97.05,86.1,89.4,762255,2026-04-15 13:30:00
1776240300,89.45,95.3,85.0,94.5,692705,2026-04-15 13:35:00
1776240600,94.35,95.7,86.75,87.7,426010,2026-04-15 13:40:00
1776240900,87.7,90.3,86.1,88.25,317200,2026-04-15 13:45:00
1776241200,88.0,91.6,87.25,90.85,302120,2026-04-15 13:50:00
1776241500,90.7,90.9,84.8,85.25,400465,2026-04-15 13:55:00
1776241800,85.45,86.0,82.75,84.3,413855,2026-04-15 14:00:00
1776242100,83.8,84.85,82.2,83.25,260845,2026-04-15 14:05:00
1776242400,83.4,86.3,81.2,83.4,455585,2026-04-15 14:10:00
1776242700,83.3,85.45,82.35,83.05,213655,2026-04-15 14:15:00
1776243000,83.1,84.3,81.05,83.8,348270,2026-04-15 14:20:00
1776243300,83.55,84.15,80.5,80.5,260585,2026-04-15 14:25:00
1776243600,80.75,83.7,79.0,81.35,462670,2026-04-15 14:30:00
1776243900,81.5,86.0,81.5,84.5,516360,2026-04-15 14:35:00
1776244200,84.55,85.2,82.5,84.65,574990,2026-04-15 14:40:00
1776244500,84.55,85.9,82.0,82.5,431600,2026-04-15 14:45:00
1776244800,82.4,84.0,79.2,81.0,573885,2026-04-15 14:50:00
1776245100,81.0,81.95,78.0,79.1,413530,2026-04-15 14:55:00
1776245400,78.35,83.15,78.3,81.65,550160,2026-04-15 15:00:00
1776245700,81.5,89.2,81.3,88.35,750490,2026-04-15 15:05:00
1776246000,88.0,89.75,86.4,88.2,585455,2026-04-15 15:10:00
1776246300,88.4,90.0,85.1,87.85,647855,2026-04-15 15:15:00
1776246600,87.7,89.2,86.3,88.05,875810,2026-04-15 15:20:00
1776246900,88.05,89.65,87.4,89.45,742950,2026-04-15 15:25:00
