epoch,o,h,l,c,v,time
1775533500,481.0,481.0,439.65,467.4,6045,2026-04-07 09:15:00
1775533560,467.4,473.2,446.6,452.35,5460,2026-04-07 09:16:00
1775533620,455.65,468.5,452.45,466.65,3835,2026-04-07 09:17:00
1775533680,466.65,468.65,460.95,462.25,3250,2026-04-07 09:18:00
1775533740,466.6,470.45,463.1,463.3,1690,2026-04-07 09:19:00
1775533800,463.3,463.3,458.25,458.6,130,2026-04-07 09:20:00
1775533860,458.6,467.25,458.6,467.25,195,2026-04-07 09:21:00
1775533920,467.25,479.0,467.25,479.0,325,2026-04-07 09:22:00
1775533980,485.0,485.0,474.8,474.8,715,2026-04-07 09:23:00
1775534040,474.8,484.95,474.8,483.45,195,2026-04-07 09:24:00
1775534100,483.45,488.1,480.0,484.0,1300,2026-04-07 09:25:00
1775534160,486.65,506.0,481.85,506.0,5590,2026-04-07 09:26:00
1775534220,507.0,516.45,498.5,504.35,2925,2026-04-07 09:27:00
1775534280,504.35,512.6,504.35,508.65,390,2026-04-07 09:28:00
1775534340,509.05,518.5,508.0,517.75,2275,2026-04-07 09:29:00
1775534400,520.0,521.7,519.4,519.4,650,2026-04-07 09:30:00
1775534460,520.1,520.1,510.35,512.95,1495,2026-04-07 09:31:00
1775534520,515.0,515.0,507.1,511.95,390,2026-04-07 09:32:00
1775534580,511.95,513.85,507.4,513.85,325,2026-04-07 09:33:00
1775534640,513.85,513.85,499.2,506.35,2145,2026-04-07 09:34:00
1775534700,506.35,506.35,494.05,494.05,1105,2026-04-07 09:35:00
1775534760,488.6,501.95,488.6,499.6,845,2026-04-07 09:36:00
1775534820,505.05,512.0,498.05,498.05,2600,2026-04-07 09:37:00
1775534880,498.05,502.0,492.0,492.0,260,2026-04-07 09:38:00
1775534940,492.0,496.7,490.25,496.35,455,2026-04-07 09:39:00
1775535000,500.0,501.05,494.15,496.25,2405,2026-04-07 09:40:00
1775535060,497.75,501.15,492.0,492.0,1690,2026-04-07 09:41:00
1775535120,492.0,492.0,481.7,481.7,2210,2026-04-07 09:42:00
1775535180,481.7,481.7,469.2,469.2,325,2026-04-07 09:43:00
1775535240,469.2,470.15,467.3,467.3,455,2026-04-07 09:44:00
1775535300,473.95,478.9,471.75,478.9,4225,2026-04-07 09:45:00
1775535360,478.2,488.95,478.2,484.15,1235,2026-04-07 09:46:00
1775535420,484.15,490.6,484.15,490.6,195,2026-04-07 09:47:00
1775535480,490.6,500.1,486.3,486.3,325,2026-04-07 09:48:00
1775535540,486.3,486.3,480.0,480.0,130,2026-04-07 09:49:00
1775535600,480.0,485.45,480.0,485.45,65,2026-04-07 09:50:00
1775535660,485.45,495.0,485.45,495.0,1495,2026-04-07 09:51:00
1775535720,495.0,495.0,491.15,493.1,650,2026-04-07 09:52:00
1775535780,493.1,495.25,490.15,495.25,455,2026-04-07 09:53:00
1775535840,495.25,499.2,493.45,493.45,130,2026-04-07 09:54:00
1775535900,493.45,506.0,493.45,504.95,585,2026-04-07 09:55:00
1775535960,504.95,504.95,500.9,500.9,65,2026-04-07 09:56:00
1775536020,502.1,509.05,502.1,509.05,195,2026-04-07 09:57:00
1775536080,509.05,511.95,509.0,511.95,260,2026-04-07 09:58:00
1775536140,509.0,512.0,509.0,511.4,1625,2026-04-07 09:59:00
1775536200,511.4,520.0,511.4,520.0,455,2026-04-07 10:00:00
1775536260,524.8,536.8,524.8,529.9,2080,2026-04-07 10:01:00
1775536320,526.0,526.0,517.45,522.45,3185,2026-04-07 10:02:00
1775536380,517.45,528.2,513.15,528.2,780,2026-04-07 10:03:00
1775536440,528.2,532.6,528.2,532.55,455,2026-04-07 10:04:00
1775536500,532.55,542.1,532.55,533.35,1950,2026-04-07 10:05:00
1775536560,530.4,530.4,523.2,530.2,910,2026-04-07 10:06:00
1775536620,530.2,531.0,526.8,531.0,975,2026-04-07 10:07:00
1775536680,534.7,534.7,528.0,528.0,1950,2026-04-07 10:08:00
1775536740,528.0,529.05,524.05,526.75,325,2026-04-07 10:09:00
1775536800,526.75,526.75,520.0,520.0,260,2026-04-07 10:10:00
1775536860,520.0,536.15,520.0,531.2,975,2026-04-07 10:11:00
1775536920,533.55,533.55,528.55,528.55,585,2026-04-07 10:12:00
1775536980,528.55,530.05,528.55,529.65,130,2026-04-07 10:13:00
1775537040,529.65,536.95,525.2,532.1,4615,2026-04-07 10:14:00
1775537100,532.1,539.95,532.1,539.75,195,2026-04-07 10:15:00
1775537160,538.35,540.0,536.0,540.0,650,2026-04-07 10:16:00
1775537220,548.95,550.15,545.8,550.15,2470,2026-04-07 10:17:00
1775537280,550.15,551.0,539.0,539.0,3900,2026-04-07 10:18:00
1775537340,538.65,549.5,538.65,547.9,715,2026-04-07 10:19:00
1775537400,552.0,555.0,548.55,548.55,1170,2026-04-07 10:20:00
1775537460,541.25,541.65,540.35,540.35,1235,2026-04-07 10:21:00
1775537520,540.35,540.35,532.15,532.15,325,2026-04-07 10:22:00
1775537580,532.15,537.85,527.05,536.45,1950,2026-04-07 10:23:00
1775537640,538.1,542.5,535.3,535.3,520,2026-04-07 10:24:00
1775537700,535.3,539.45,535.3,538.5,260,2026-04-07 10:25:00
1775537760,538.5,538.55,538.5,538.55,130,2026-04-07 10:26:00
1775537820,538.55,538.55,538.55,538.55,0,2026-04-07 10:27:00
1775537880,538.55,546.25,538.55,546.25,65,2026-04-07 10:28:00
1775537940,546.25,546.25,546.25,546.25,0,2026-04-07 10:29:00
1775538000,544.9,544.9,540.0,540.0,2600,2026-04-07 10:30:00
1775538060,540.0,540.0,537.0,537.0,65,2026-04-07 10:31:00
1775538120,537.0,545.6,537.0,545.6,260,2026-04-07 10:32:00
1775538180,545.6,545.6,540.7,540.7,65,2026-04-07 10:33:00
1775538240,540.7,540.7,530.0,530.0,455,2026-04-07 10:34:00
1775538300,527.35,527.8,524.4,524.4,390,2026-04-07 10:35:00
1775538360,524.4,526.85,506.7,506.7,455,2026-04-07 10:36:00
1775538420,515.0,525.0,515.0,525.0,455,2026-04-07 10:37:00
1775538480,526.1,533.25,526.1,530.1,845,2026-04-07 10:38:00
1775538540,530.1,533.3,530.1,533.3,455,2026-04-07 10:39:00
1775538600,533.3,540.85,533.3,540.85,390,2026-04-07 10:40:00
1775538660,540.85,540.85,540.85,540.85,0,2026-04-07 10:41:00
1775538720,550.0,554.0,548.45,554.0,325,2026-04-07 10:42:00
1775538780,554.0,554.2,548.95,554.2,455,2026-04-07 10:43:00
1775538840,553.1,553.1,549.45,549.45,455,2026-04-07 10:44:00
1775538900,549.45,552.35,548.1,548.1,390,2026-04-07 10:45:00
1775538960,548.1,548.1,544.4,544.4,780,2026-04-07 10:46:00
1775539020,544.4,544.4,544.4,544.4,0,2026-04-07 10:47:00
1775539080,544.4,547.15,544.4,547.15,130,2026-04-07 10:48:00
1775539140,547.15,547.15,535.3,535.3,65,2026-04-07 10:49:00
1775539200,535.3,536.65,528.6,534.3,1300,2026-04-07 10:50:00
1775539260,534.3,534.3,528.6,528.6,65,2026-04-07 10:51:00
1775539320,528.6,530.05,528.6,529.75,195,2026-04-07 10:52:00
1775539380,529.75,529.75,505.55,506.2,325,2026-04-07 10:53:00
