epoch,o,h,l,c,v,time,vwap
1777520700,132.0,149.5,124.95,142.4,1240135,2026-04-30 09:15:00,142.4
1777520760,142.75,156.9,141.55,156.65,1121575,2026-04-30 09:16:00,149.167318489569
1777520820,157.4,158.9,151.1,153.2,690235,2026-04-30 09:17:00,150.07935914638043
1777520880,153.4,156.9,151.05,153.7,583895,2026-04-30 09:18:00,150.66081325085813
1777520940,154.6,166.0,153.5,163.75,859625,2026-04-30 09:19:00,153.16373389627103
1777521000,163.2,181.0,160.75,178.4,1695785,2026-04-30 09:20:00,160.07595380577428
1777521060,178.5,193.55,177.2,192.4,1758380,2026-04-30 09:21:00,167.22571503327828
1777521120,192.65,202.7,190.45,191.25,1836965,2026-04-30 09:22:00,171.7351251635528
1777521180,191.4,192.45,182.95,191.15,1199445,2026-04-30 09:23:00,173.85482202868369
1777521240,190.8,193.4,182.05,185.6,847795,2026-04-30 09:24:00,174.6962654963501
1777521300,186.45,191.5,182.3,186.3,817895,2026-04-30 09:25:00,175.44641084657988
1777521360,186.4,190.85,185.45,187.25,567840,2026-04-30 09:26:00,175.95342809940112
1777521420,186.75,199.9,186.75,194.6,1310140,2026-04-30 09:27:00,177.634784417583
1777521480,194.55,198.0,187.85,195.6,831090,2026-04-30 09:28:00,178.60678529113068
1777521540,196.0,200.0,193.85,197.7,989040,2026-04-30 09:29:00,179.76177843330578
1777521600,199.15,201.8,195.55,196.55,1029210,2026-04-30 09:30:00,180.75599880315667
1777521660,196.7,197.6,190.45,193.1,700570,2026-04-30 09:31:00,181.23431842040927
1777521720,192.7,192.7,180.7,183.3,931840,2026-04-30 09:32:00,181.33556707375448
1777521780,184.1,189.4,182.25,183.5,815035,2026-04-30 09:33:00,181.42454339508825
1777521840,184.1,189.6,177.9,177.9,684450,2026-04-30 09:34:00,181.30692942231573
1777521900,178.25,185.6,175.0,181.8,969410,2026-04-30 09:35:00,181.32918173372832
1777521960,182.0,193.15,182.0,183.2,1312545,2026-04-30 09:36:00,181.4369141048309
1777522020,182.7,189.35,181.6,188.85,481780,2026-04-30 09:37:00,181.59036311132957
1777522080,188.5,191.0,179.75,183.75,561340,2026-04-30 09:38:00,181.64122271671192
1777522140,184.0,186.35,179.55,184.3,403130,2026-04-30 09:39:00,181.68544179560752
1777522200,184.6,193.3,184.6,188.0,994565,2026-04-30 09:40:00,181.9343246327384
1777522260,188.0,189.5,179.65,181.75,604110,2026-04-30 09:41:00,181.93001496836519
1777522320,181.05,182.8,171.6,172.75,866970,2026-04-30 09:42:00,181.63198618450357
1777522380,172.0,175.55,170.45,173.4,716430,2026-04-30 09:43:00,181.41691038602397
1777522440,172.5,176.5,170.35,170.45,539955,2026-04-30 09:44:00,181.20512969230913
1777522500,170.5,174.15,167.25,171.25,733590,2026-04-30 09:45:00,180.95062395516675
1777522560,171.3,171.95,164.65,167.35,774735,2026-04-30 09:46:00,180.5930719908597
1777522620,167.85,176.95,166.7,176.9,696930,2026-04-30 09:47:00,180.5077515788657
1777522680,177.0,182.0,176.05,181.05,1046630,2026-04-30 09:48:00,180.52593414007885
1777522740,180.95,185.4,178.85,183.1,803075,2026-04-30 09:49:00,180.59050057252372
1777522800,182.2,190.3,181.6,185.55,935610,2026-04-30 09:50:00,180.73131728967354
1777522860,185.6,192.25,181.15,181.15,975195,2026-04-30 09:51:00,180.743351891837
1777522920,182.25,188.55,178.15,185.6,740155,2026-04-30 09:52:00,180.84704306821166
1777522980,185.7,186.85,180.6,185.6,270140,2026-04-30 09:53:00,180.88379364683644
1777523040,185.3,191.4,182.35,191.4,434915,2026-04-30 09:54:00,181.0130946715008
1777523100,191.25,192.0,187.1,188.4,635635,2026-04-30 09:55:00,181.143493553756
1777523160,188.1,196.55,186.8,196.5,946530,2026-04-30 09:56:00,181.5368276496496
1777523220,196.0,199.5,194.4,198.35,1029600,2026-04-30 09:57:00,181.99256898050544
