epoch,o,h,l,c,v,time,vwap
1777261500,272.5,280.75,239.9,242.05,197730,2026-04-27 09:15:00,242.05
1777261560,245.0,248.4,232.0,243.6,166660,2026-04-27 09:16:00,242.7589190153407
1777261620,243.35,261.7,243.35,260.15,161135,2026-04-27 09:17:00,248.0913234384663
1777261680,261.45,261.45,245.1,249.0,123175,2026-04-27 09:18:00,248.2638627254509
1777261740,248.2,256.75,246.8,248.7,83265,2026-04-27 09:19:00,248.31347571263655
1777261800,248.75,248.75,237.95,239.2,78260,2026-04-27 09:20:00,247.43320096269554
1777261860,239.3,239.3,228.1,228.85,89635,2026-04-27 09:21:00,245.5821294423577
1777261920,229.1,231.75,224.6,227.1,53430,2026-04-27 09:22:00,244.54624301104596
1777261980,227.0,233.25,225.95,232.2,64090,2026-04-27 09:23:00,243.768489649885
1777262040,232.8,235.45,229.9,231.7,64805,2026-04-27 09:24:00,243.04578653372576
1777262100,232.5,232.5,222.55,226.2,68900,2026-04-27 09:25:00,242.0374555310859
1777262160,226.2,239.75,225.25,236.4,73775,2026-04-27 09:26:00,241.69790384207175
1777262220,237.05,238.75,225.0,226.55,68510,2026-04-27 09:27:00,240.89551713740073
1777262280,226.8,228.0,220.7,223.55,56290,2026-04-27 09:28:00,240.17209111924484
1777262340,223.2,234.0,223.2,229.35,66105,2026-04-27 09:29:00,239.66678527156697
1777262400,228.5,233.65,224.6,231.55,48555,2026-04-27 09:30:00,239.39764293323864
1777262460,232.0,232.6,227.3,228.95,39715,2026-04-27 09:31:00,239.12176628203466
1777262520,230.25,239.7,227.0,237.55,65130,2026-04-27 09:32:00,239.0565283128288
1777262580,237.75,246.6,237.75,241.7,100230,2026-04-27 09:33:00,239.2152415995016
1777262640,242.25,250.5,236.0,248.85,66170,2026-04-27 09:34:00,239.58257555896782
1777262700,247.55,249.0,237.0,240.85,57915,2026-04-27 09:35:00,239.62350318933025
1777262760,242.0,243.0,233.4,240.45,35880,2026-04-27 09:36:00,239.63971361569074
1777262820,239.65,246.0,239.15,243.85,46995,2026-04-27 09:37:00,239.745164028129
1777262880,244.1,254.0,244.1,248.3,69420,2026-04-27 09:38:00,240.05037748454987
1777262940,246.95,250.4,241.05,249.45,37245,2026-04-27 09:39:00,240.226920807657
1777263000,248.55,248.55,240.35,243.1,26000,2026-04-27 09:40:00,240.2641031448169
1777263060,241.85,247.5,238.0,246.2,51805,2026-04-27 09:41:00,240.41331966566787
1777263120,246.15,249.4,242.75,245.8,56485,2026-04-27 09:42:00,240.55702400687665
1777263180,246.55,247.45,233.0,233.8,62465,2026-04-27 09:43:00,240.36339048755033
1777263240,233.25,237.7,227.95,229.25,46995,2026-04-27 09:44:00,240.12884727654856
1777263300,229.0,229.8,220.0,221.95,84890,2026-04-27 09:45:00,239.4612740411652
1777263360,221.2,222.7,215.0,216.95,127855,2026-04-27 09:46:00,238.28145799472435
1777263420,217.65,223.75,217.0,218.85,145015,2026-04-27 09:47:00,237.19118127860773
1777263480,218.3,219.9,210.0,213.0,97695,2026-04-27 09:48:00,236.31006300739125
1777263540,213.0,215.0,207.9,209.9,83655,2026-04-27 09:49:00,235.51128149088174
1777263600,210.1,210.1,203.8,204.65,80925,2026-04-27 09:50:00,234.63400004566523
1777263660,204.05,208.6,203.1,206.1,58435,2026-04-27 09:51:00,234.0600769643816
1777263720,206.25,208.05,203.1,204.85,30095,2026-04-27 09:52:00,233.76059589450608
1777263780,204.1,210.8,203.05,203.45,43875,2026-04-27 09:53:00,233.31420997512762
1777263840,203.85,205.0,200.4,201.25,38675,2026-04-27 09:54:00,232.90329858493615
1777263900,201.35,202.0,199.15,202.0,44525,2026-04-27 09:55:00,232.45398926009256
1777263960,201.7,202.0,199.8,200.6,20800,2026-04-27 09:56:00,232.2390953746258
