epoch,o,h,l,c,v,time,vwap
1775533500,22838.7,22843.95,22719.3,22762.8,5999347,2026-04-07 09:15:00,22762.8
1775533560,22764.0,22770.5,22734.75,22739.3,3813423,2026-04-07 09:16:00,22753.66746754484
1775533620,22741.65,22773.95,22740.7,22772.8,2938718,2026-04-07 09:17:00,22758.076766091926
1775533680,22775.75,22784.8,22764.1,22766.6,3036795,2026-04-07 09:18:00,22759.716166279766
1775533740,22767.65,22790.2,22766.0,22773.05,3531443,2026-04-07 09:19:00,22762.153451040147
1775533800,22773.75,22774.3,22758.75,22770.35,2351166,2026-04-07 09:20:00,22763.04272902795
1775533860,22772.05,22790.5,22764.25,22788.7,2153000,2026-04-07 09:21:00,22765.36141416986
1775533920,22791.5,22820.6,22786.65,22818.1,2519426,2026-04-07 09:22:00,22770.405234555117
1775533980,22817.65,22825.8,22794.85,22813.6,1988685,2026-04-07 09:23:00,22773.437169223438
1775534040,22817.55,22819.8,22802.15,22802.15,1766139,2026-04-07 09:24:00,22775.122019080114
1775534100,22804.65,22822.7,22801.3,22816.2,1775281,2026-04-07 09:25:00,22777.40997412797
1775534160,22816.05,22872.85,22815.9,22869.9,2146579,2026-04-07 09:26:00,22783.245868765673
1775534220,22871.55,22887.05,22863.0,22875.95,1776041,2026-04-07 09:27:00,22787.845436878313
1775534280,22877.3,22885.1,22872.9,22879.35,1471120,2026-04-07 09:28:00,22791.45757641519
1775534340,22880.8,22893.4,22872.35,22889.85,1396356,2026-04-07 09:29:00,22795.011077353043
1775534400,22891.45,22901.05,22890.55,22897.75,1701502,2026-04-07 09:30:00,22799.34181911982
1775534460,22900.05,22900.05,22879.55,22882.25,1728143,2026-04-07 09:31:00,22802.745630542286
1775534520,22883.8,22884.25,22868.9,22881.1,1385865,2026-04-07 09:32:00,22805.24312371833
1775534580,22881.25,22881.25,22870.4,22875.05,1241336,2026-04-07 09:33:00,22807.180804427688
1775534640,22875.25,22875.35,22856.75,22858.35,1320932,2026-04-07 09:34:00,22808.648856638418
1775534700,22860.2,22860.2,22837.65,22841.05,1493910,2026-04-07 09:35:00,22809.667141718764
1775534760,22843.35,22859.5,22841.7,22858.8,1140125,2026-04-07 09:36:00,22810.817983382214
1775534820,22860.35,22880.35,22858.6,22867.45,1274263,2026-04-07 09:37:00,22812.26272149053
1775534880,22869.5,22870.3,22844.3,22846.05,1079471,2026-04-07 09:38:00,22812.97745899562
