epoch,o,h,l,c,v,time
1776397500,397.6,493.3,388.95,488.1,29315,2026-04-17 09:15:00
1776397800,488.1,504.3,484.2,486.0,2665,2026-04-17 09:20:00
1776398100,486.0,511.75,486.0,511.75,2990,2026-04-17 09:25:00
1776398400,514.6,514.6,479.3,486.1,4550,2026-04-17 09:30:00
1776398700,486.1,499.35,461.85,489.35,9620,2026-04-17 09:35:00
1776399000,489.35,499.45,466.65,472.65,3445,2026-04-17 09:40:00
1776399300,472.65,500.55,472.65,497.55,2795,2026-04-17 09:45:00
1776399600,497.55,508.2,497.55,502.8,1690,2026-04-17 09:50:00
1776399900,502.8,517.7,496.9,510.25,5265,2026-04-17 09:55:00
1776400200,510.25,535.7,490.0,534.05,7735,2026-04-17 10:00:00
1776400500,536.3,554.75,535.0,546.35,13585,2026-04-17 10:05:00
1776400800,546.35,551.8,538.45,546.75,2405,2026-04-17 10:10:00
1776401100,551.95,570.0,551.95,561.2,3120,2026-04-17 10:15:00
1776401400,561.2,568.0,557.5,566.45,2015,2026-04-17 10:20:00
1776401700,566.45,578.05,565.45,573.95,2600,2026-04-17 10:25:00
1776402000,573.95,574.6,543.85,543.85,4355,2026-04-17 10:30:00
1776402300,549.45,555.3,537.35,538.1,3380,2026-04-17 10:35:00
1776402600,538.1,549.75,532.8,546.45,1430,2026-04-17 10:40:00
1776402900,546.45,550.0,541.3,550.0,975,2026-04-17 10:45:00
1776403200,550.0,550.0,539.65,547.15,1365,2026-04-17 10:50:00
1776403500,547.15,547.15,542.0,542.0,130,2026-04-17 10:55:00
1776403800,542.0,544.35,523.9,523.9,1170,2026-04-17 11:00:00
1776404100,532.0,543.45,532.0,538.05,1040,2026-04-17 11:05:00
1776404400,538.05,556.8,538.05,548.6,2340,2026-04-17 11:10:00
1776404700,548.6,558.0,548.6,555.15,2145,2026-04-17 11:15:00
1776405000,555.15,564.6,555.15,557.4,2730,2026-04-17 11:20:00
1776405300,557.4,566.1,553.35,556.75,1235,2026-04-17 11:25:00
1776405600,556.75,564.0,556.75,561.65,975,2026-04-17 11:30:00
1776405900,569.45,574.6,565.3,571.55,845,2026-04-17 11:35:00
1776406200,571.55,584.1,571.55,578.5,715,2026-04-17 11:40:00
1776406500,578.5,578.5,566.05,566.05,780,2026-04-17 11:45:00
1776406800,566.05,593.5,566.05,592.25,2080,2026-04-17 11:50:00
1776407100,592.25,595.45,573.95,573.95,1885,2026-04-17 11:55:00
1776407400,561.05,561.05,552.15,555.0,1040,2026-04-17 12:00:00
1776407700,555.0,565.4,545.85,562.0,1690,2026-04-17 12:05:00
1776408000,562.0,569.95,562.0,569.95,2145,2026-04-17 12:10:00
1776408300,569.95,572.7,566.05,571.4,520,2026-04-17 12:15:00
1776408600,571.4,572.35,562.5,572.35,975,2026-04-17 12:20:00
1776408900,572.35,572.35,566.45,566.45,325,2026-04-17 12:25:00
1776409200,566.45,566.45,553.35,556.4,1365,2026-04-17 12:30:00
1776409500,556.4,556.4,548.1,548.1,650,2026-04-17 12:35:00
1776409800,548.1,555.75,545.3,551.0,325,2026-04-17 12:40:00
1776410100,551.0,556.95,551.0,554.8,650,2026-04-17 12:45:00
1776410400,554.8,554.8,542.05,545.3,390,2026-04-17 12:50:00
1776410700,545.3,549.0,544.05,545.35,780,2026-04-17 12:55:00
1776411000,545.35,553.0,545.35,546.35,390,2026-04-17 13:00:00
1776411300,546.35,567.6,546.35,565.65,2015,2026-04-17 13:05:00
1776411600,565.65,572.65,565.65,569.75,2080,2026-04-17 13:10:00
1776411900,569.75,570.8,560.9,560.9,1560,2026-04-17 13:15:00
1776412200,560.9,567.7,554.45,564.5,1755,2026-04-17 13:20:00
1776412500,564.5,571.65,556.5,571.65,585,2026-04-17 13:25:00
1776412800,571.65,576.0,571.35,576.0,1235,2026-04-17 13:30:00
1776413100,576.0,583.2,572.05,583.2,845,2026-04-17 13:35:00
1776413400,579.75,597.05,579.75,582.2,2535,2026-04-17 13:40:00
1776413700,582.2,583.95,579.25,582.0,1105,2026-04-17 13:45:00
1776414000,582.0,582.7,579.25,579.55,910,2026-04-17 13:50:00
1776414300,579.55,579.55,579.55,579.55,0,2026-04-17 13:55:00
1776414600,579.55,588.05,579.55,581.8,975,2026-04-17 14:00:00
1776414900,581.8,588.0,579.7,586.2,715,2026-04-17 14:05:00
1776415200,586.2,590.5,582.05,582.05,975,2026-04-17 14:10:00
1776415500,584.75,588.7,580.35,586.75,1690,2026-04-17 14:15:00
1776415800,586.75,601.2,586.75,594.3,1560,2026-04-17 14:20:00
1776416100,594.3,596.25,585.0,585.0,910,2026-04-17 14:25:00
1776416400,585.0,585.0,578.6,584.3,715,2026-04-17 14:30:00
1776416700,584.3,605.0,584.3,603.55,3510,2026-04-17 14:35:00
1776417000,603.55,615.4,596.75,608.6,2535,2026-04-17 14:40:00
1776417300,614.2,630.75,614.2,618.9,4485,2026-04-17 14:45:00
1776417600,618.9,629.85,618.9,626.65,6695,2026-04-17 14:50:00
1776417900,626.65,629.9,620.4,629.9,2795,2026-04-17 14:55:00
1776418200,629.9,632.0,606.0,616.4,2990,2026-04-17 15:00:00
1776418500,625.0,629.2,623.7,626.4,3315,2026-04-17 15:05:00
1776418800,626.4,631.45,626.3,628.4,910,2026-04-17 15:10:00
1776419100,628.4,628.7,623.1,628.7,1365,2026-04-17 15:15:00
1776419400,625.95,632.5,622.55,630.1,2405,2026-04-17 15:20:00
1776419700,630.1,643.05,625.05,642.0,4615,2026-04-17 15:25:00
