epoch,o,h,l,c,v,time,vwap
1777261500,575.0,575.0,501.05,528.15,14300,2026-04-27 09:15:00,528.15
1777261560,528.15,537.8,509.4,533.0,4225,2026-04-27 09:16:00,529.2561403508772
1777261620,532.5,559.2,532.5,551.35,1950,2026-04-27 09:17:00,531.3603174603174
1777261680,552.4,552.4,535.0,535.9,4355,2026-04-27 09:18:00,532.1565445026177
1777261740,539.4,550.6,538.6,539.3,5590,2026-04-27 09:19:00,533.4692307692308
1777261800,539.3,539.3,523.7,524.65,7865,2026-04-27 09:20:00,531.6574702886248
1777261860,520.35,522.75,512.85,512.85,2145,2026-04-27 09:21:00,530.6596463022508
1777261920,510.65,514.3,504.05,506.1,3315,2026-04-27 09:22:00,528.7985141158989
1777261980,509.25,518.95,508.15,518.0,2405,2026-04-27 09:23:00,528.2357746478873
1777262040,520.0,523.0,513.55,515.5,8515,2026-04-27 09:24:00,526.2519619500595
1777262100,515.0,515.0,504.0,509.5,4940,2026-04-27 09:25:00,524.8635768811341
1777262160,508.0,528.4,506.9,528.25,5655,2026-04-27 09:26:00,525.1570219123506
1777262220,528.25,529.0,506.0,507.0,2080,2026-04-27 09:27:00,524.5961872586872
1777262280,507.0,507.35,500.0,501.2,2470,2026-04-27 09:28:00,523.7683891992551
1777262340,505.4,521.1,505.4,516.85,8255,2026-04-27 09:29:00,523.0368026644463
1777262400,513.5,522.0,507.65,517.45,2730,2026-04-27 09:30:00,522.8480289621882
1777262460,517.45,519.7,513.5,514.6,3575,2026-04-27 09:31:00,522.4985362095532
1777262520,512.1,531.45,511.4,527.7,2990,2026-04-27 09:32:00,522.6765625
1777262580,530.0,542.35,530.0,537.95,6500,2026-04-27 09:33:00,523.7342797783933
1777262640,535.7,550.95,527.0,546.65,5330,2026-04-27 09:34:00,524.9656618610748
1777262700,548.2,548.2,532.5,536.2,2145,2026-04-27 09:35:00,525.2034637588198
1777262760,533.05,533.05,523.7,529.05,3445,2026-04-27 09:36:00,525.3299317617866
1777262820,533.65,540.2,533.0,533.75,1820,2026-04-27 09:37:00,525.4736890243903
1777262880,543.0,553.6,543.0,545.45,2145,2026-04-27 09:38:00,525.8677226539152
1777262940,543.5,549.8,536.4,547.75,2665,2026-04-27 09:39:00,526.3911610268378
1777263000,542.0,542.9,534.35,535.65,1430,2026-04-27 09:40:00,526.5084965437788
1777263060,535.65,542.5,532.0,542.5,2210,2026-04-27 09:41:00,526.8156779661017
1777263120,542.8,544.8,536.1,541.8,975,2026-04-27 09:42:00,526.9415966386555
1777263180,543.0,543.15,522.55,522.55,6435,2026-04-27 09:43:00,526.7108280254777
1777263240,521.1,525.5,514.8,515.35,8970,2026-04-27 09:44:00,525.9354599406528
1777263300,514.75,515.0,501.4,502.7,13130,2026-04-27 09:45:00,523.8250449640287
1777263360,501.8,503.65,492.05,495.0,5850,2026-04-27 09:46:00,522.7039325842696
1777263420,497.1,510.0,496.75,499.35,202670,2026-04-27 09:47:00,509.2986377025037
1777263480,498.4,500.85,484.15,491.2,31070,2026-04-27 09:48:00,507.83482233502536
1777263540,490.0,492.5,477.7,483.55,95550,2026-04-27 09:49:00,502.99760162601626
1777263600,483.85,483.85,475.2,477.0,6695,2026-04-27 09:50:00,502.6397567820393
1777263660,475.0,481.75,475.0,475.95,2665,2026-04-27 09:51:00,502.4943181818182
1777263720,475.95,481.75,473.0,476.0,2015,2026-04-27 09:52:00,502.3856055592323
1777263780,475.0,485.95,472.65,473.2,4615,2026-04-27 09:53:00,502.113880146866
1777263840,473.2,475.65,472.3,472.3,2080,2026-04-27 09:54:00,501.98929877252544
1777263900,470.85,472.7,467.3,472.7,4225,2026-04-27 09:55:00,501.7427877767707
1777263960,472.8,472.8,468.8,468.9,8775,2026-04-27 09:56:00,501.1785505217613
1777264020,470.65,473.2,470.65,473.15,1820,2026-04-27 09:57:00,501.07903246259195
1777264080,470.0,472.5,466.1,467.85,5395,2026-04-27 09:58:00,500.73294014305435
1777264140,467.85,471.3,467.2,470.95,585,2026-04-27 09:59:00,500.6993419403359
1777264200,470.95,475.1,470.95,473.75,6435,2026-04-27 10:00:00,500.3690231521605
1777264260,474.5,479.25,469.3,471.8,10725,2026-04-27 10:01:00,499.79708808541614
1777264320,471.8,478.3,471.5,473.65,13585,2026-04-27 10:02:00,499.15044965092886
1777264380,473.55,477.0,473.55,474.1,2795,2026-04-27 10:03:00,499.0236343301154
