epoch,o,h,l,c,v,time,vwap
1777520700,23996.95,24019.15,23943.45,23976.3,13027168,2026-04-30 09:15:00,23976.299999999996
1777520760,23980.15,23980.15,23951.2,23951.2,6128359,2026-04-30 09:16:00,23968.26984708904
1777520820,23948.7,23967.35,23947.65,23966.25,4470464,2026-04-30 09:17:00,23967.887655556966
1777520880,23965.6,23973.05,23958.15,23962.45,4193248,2026-04-30 09:18:00,23967.06802715919
1777520940,23962.15,23965.3,23940.95,23945.25,3229478,2026-04-30 09:19:00,23964.798663220125
1777521000,23945.8,23951.25,23918.05,23921.45,3827851,2026-04-30 09:20:00,23960.04096390017
1777521060,23920.65,23922.9,23897.45,23900.8,2900533,2026-04-30 09:21:00,23955.49243142426
1777521120,23899.1,23899.75,23882.7,23894.75,2456896,2026-04-30 09:22:00,23951.783184321703
1777521180,23896.65,23913.95,23893.4,23893.85,2457702,2026-04-30 09:23:00,23948.448051115272
1777521240,23895.25,23908.8,23890.45,23900.8,2154548,2026-04-30 09:24:00,23946.158896055447
1777521300,23900.15,23904.7,23892.85,23897.3,2085579,2026-04-30 09:25:00,23943.987680991784
1777521360,23896.95,23903.0,23891.2,23901.7,2250874,2026-04-30 09:26:00,23942.052361424852
1777521420,23901.15,23902.0,23878.95,23887.6,2166244,2026-04-30 09:27:00,23939.755194394063
1777521480,23886.25,23896.05,23881.85,23885.7,1918399,2026-04-30 09:28:00,23937.808421286376
1777521540,23886.25,23886.25,23872.75,23876.95,1991880,2026-04-30 09:29:00,23935.614711972154
1777521600,23874.1,23877.6,23864.55,23872.5,2455751,2026-04-30 09:30:00,23932.929204099615
1777521660,23872.05,23885.15,23871.4,23883.8,1395884,2026-04-30 09:31:00,23931.769033662986
1777521720,23884.45,23912.8,23884.45,23909.9,1656373,2026-04-30 09:32:00,23931.172934806753
1777521780,23907.7,23910.05,23893.75,23908.6,1627861,2026-04-30 09:33:00,23930.58401668756
1777521840,23908.6,23919.1,23900.9,23918.75,1490989,2026-04-30 09:34:00,23930.30783150871
1777521900,23917.55,23923.8,23907.95,23912.9,1394543,2026-04-30 09:35:00,23929.93596052942
1777521960,23912.6,23914.7,23896.25,23911.95,3196804,2026-04-30 09:36:00,23929.09630296278
1777522020,23911.95,23913.45,23900.8,23902.5,1790762,2026-04-30 09:37:00,23928.41850481989
1777522080,23901.95,23918.75,23899.8,23913.75,1113539,2026-04-30 09:38:00,23928.18967942693
1777522140,23914.75,23918.55,23907.15,23908.95,1609335,2026-04-30 09:39:00,23927.7654755889
1777522200,23908.95,23908.95,23891.6,23901.7,1174281,2026-04-30 09:40:00,23927.352773500883
1777522260,23901.55,23919.05,23901.35,23919.05,889603,2026-04-30 09:41:00,23927.25436330393
1777522320,23919.3,23934.9,23917.35,23934.9,1434463,2026-04-30 09:42:00,23927.39774763398
1777522380,23934.9,23939.6,23931.35,23935.0,1289312,2026-04-30 09:43:00,23927.523767640796
