epoch,o,h,l,c,v,time,vwap
1777520700,182.6,199.0,164.1,188.5,2919150,2026-04-30 09:15:00,188.5
1777520760,188.3,203.75,187.5,202.35,2310425,2026-04-30 09:16:00,194.61892672922752
1777520820,205.0,207.7,198.3,201.1,1681095,2026-04-30 09:17:00,196.1955176922064
1777520880,200.65,205.35,198.05,202.2,966160,2026-04-30 09:18:00,196.9320183690647
1777520940,203.0,216.0,201.95,212.85,1568905,2026-04-30 09:19:00,199.57594189335185
1777521000,212.9,233.3,211.0,230.65,1953185,2026-04-30 09:20:00,204.9004273869805
1777521060,230.0,248.0,229.15,246.85,1334580,2026-04-30 09:21:00,209.2971023481368
1777521120,247.4,258.4,245.2,248.4,1267110,2026-04-30 09:22:00,212.83606762491064
1777521180,246.4,247.0,235.15,245.4,942045,2026-04-30 09:23:00,214.88902874020715
1777521240,245.3,248.0,235.35,238.7,678665,2026-04-30 09:24:00,215.92349143670316
1777521300,240.25,245.7,235.8,239.35,520585,2026-04-30 09:25:00,216.67900876631353
1777521360,240.35,244.45,238.25,240.45,397150,2026-04-30 09:26:00,217.24981823326667
1777521420,240.65,255.0,240.2,249.3,799370,2026-04-30 09:27:00,218.72745843408498
1777521480,249.85,253.55,241.45,249.8,508950,2026-04-30 09:28:00,219.61354784667213
1777521540,250.55,255.8,248.3,253.4,524680,2026-04-30 09:29:00,220.5784413066475
1777521600,255.45,258.5,250.9,252.5,561080,2026-04-30 09:30:00,221.52443087211918
1777521660,251.6,253.5,245.35,248.0,356460,2026-04-30 09:31:00,222.013683309577
1777521720,246.5,246.65,233.3,236.45,637390,2026-04-30 09:32:00,222.475447289191
1777521780,236.9,243.5,234.9,237.0,449410,2026-04-30 09:33:00,222.79579243531546
1777521840,237.25,243.7,230.25,230.65,335790,2026-04-30 09:34:00,222.9231263867139
1777521900,231.45,239.05,226.2,234.0,549315,2026-04-30 09:35:00,223.20930999694284
1777521960,235.0,247.8,235.0,236.4,674440,2026-04-30 09:36:00,223.61486950183124
1777522020,235.1,243.55,234.25,242.5,220740,2026-04-30 09:37:00,223.8030160881504
1777522080,242.65,244.95,232.0,236.9,367640,2026-04-30 09:38:00,224.0167839251085
1777522140,237.25,240.45,231.8,237.7,268255,2026-04-30 09:39:00,224.17782720908016
1777522200,240.65,248.3,240.65,241.45,446940,2026-04-30 09:40:00,224.51000388777476
1777522260,242.0,243.7,231.7,234.25,356720,2026-04-30 09:41:00,224.65724989601094
1777522320,233.95,235.95,222.65,223.45,516620,2026-04-30 09:42:00,224.63138446276892
1777522380,223.8,226.95,221.65,224.4,396240,2026-04-30 09:43:00,224.6276436563651
1777522440,223.8,228.2,220.65,220.65,422955,2026-04-30 09:44:00,224.5601656803191
1777522500,220.95,225.25,217.25,223.3,476905,2026-04-30 09:45:00,224.53651341623456
1777522560,222.05,222.1,214.5,217.15,513955,2026-04-30 09:46:00,224.39006629656933
1777522620,217.65,228.6,216.75,228.6,515450,2026-04-30 09:47:00,224.472144395492
1777522680,228.5,234.6,228.05,232.65,630630,2026-04-30 09:48:00,224.6626650273985
1777522740,233.3,238.15,230.4,235.5,468715,2026-04-30 09:49:00,224.84712562285057
1777522800,234.55,243.85,233.45,238.4,512070,2026-04-30 09:50:00,225.09454366389747
1777522860,238.35,246.55,233.75,234.55,624910,2026-04-30 09:51:00,225.30060727781316
1777522920,234.9,242.3,230.15,239.1,407745,2026-04-30 09:52:00,225.49407919145685
1777522980,239.0,240.3,233.15,238.05,164190,2026-04-30 09:53:00,225.56456790562464
1777523040,238.45,245.4,235.25,245.2,278720,2026-04-30 09:54:00,225.7499269102405
1777523100,245.65,246.65,240.85,241.6,364780,2026-04-30 09:55:00,225.94336171952472
1777523160,242.1,251.6,240.0,250.9,481780,2026-04-30 09:56:00,226.33924110773444
1777523220,251.4,255.0,249.3,253.3,536575,2026-04-30 09:57:00,226.80728326130617
1777523280,253.3,261.0,253.05,258.1,650650,2026-04-30 09:58:00,227.45244076000205
1777523340,257.7,259.95,252.5,258.05,403000,2026-04-30 09:59:00,227.8382353958005
1777523400,258.5,273.55,258.4,270.05,1015690,2026-04-30 10:00:00,229.13832356691915
1777523460,270.0,278.0,269.9,273.3,657735,2026-04-30 10:01:00,230.00189440933775
1777523520,271.75,276.75,268.55,276.75,318695,2026-04-30 10:02:00,230.44067275682318
1777523580,275.2,279.8,272.45,275.0,277355,2026-04-30 10:03:00,230.8017061939845
1777523640,275.15,284.85,275.0,281.5,354770,2026-04-30 10:04:00,231.32174439670888
1777523700,283.75,288.75,274.75,276.95,485225,2026-04-30 10:05:00,231.95302365062096
1777523760,276.3,280.9,274.75,276.15,222950,2026-04-30 10:06:00,232.23220888667072
1777523820,275.65,277.6,270.2,277.35,242060,2026-04-30 10:07:00,232.5395317870123
1777523880,277.15,284.8,277.0,281.7,326300,2026-04-30 10:08:00,232.9868201697548
1777523940,281.5,292.25,280.35,285.2,461110,2026-04-30 10:09:00,233.6496328943813
1777524000,285.3,288.4,282.1,284.9,195650,2026-04-30 10:10:00,233.92420097500894
1777524060,284.05,292.3,283.0,288.95,228475,2026-04-30 10:11:00,234.26631405698356
1777524120,289.5,296.0,288.2,291.8,309790,2026-04-30 10:12:00,234.74727347830816
1777524180,292.0,295.0,289.55,291.7,150800,2026-04-30 10:13:00,234.97809219099926
1777524240,291.85,297.05,289.4,293.4,183040,2026-04-30 10:14:00,235.26407881333245
1777524300,293.4,298.75,287.5,289.6,222040,2026-04-30 10:15:00,235.58483196065487
1777524360,289.95,296.0,287.25,296.0,107575,2026-04-30 10:16:00,235.75712578554578
1777524420,296.5,316.95,296.5,311.4,602680,2026-04-30 10:17:00,236.9466772444416
1777524480,312.5,314.5,302.3,302.3,315055,2026-04-30 10:18:00,237.47955405687293
1777524540,301.45,302.7,290.05,296.05,307190,2026-04-30 10:19:00,237.94152992286047
1777524600,294.95,302.75,290.8,297.0,159900,2026-04-30 10:20:00,238.18301201394868
1777524660,295.65,297.9,290.45,293.95,93210,2026-04-30 10:21:00,238.3156170614259
1777524720,293.1,299.55,289.5,297.4,133250,2026-04-30 10:22:00,238.51578130215924
1777524780,296.55,302.0,294.7,300.1,125905,2026-04-30 10:23:00,238.71228513067186
1777524840,301.0,309.45,300.55,302.1,196365,2026-04-30 10:24:00,239.0261710836027
1777524900,302.3,306.85,297.4,302.75,164060,2026-04-30 10:25:00,239.2887224126673
1777524960,302.45,306.85,301.2,305.65,81705,2026-04-30 10:26:00,239.4246109435911
1777525020,304.5,305.4,294.1,294.1,134160,2026-04-30 10:27:00,239.60783249799894
1777525080,294.35,300.0,294.0,297.4,58695,2026-04-30 10:28:00,239.69243738894724
1777525140,298.95,300.55,295.5,298.75,56355,2026-04-30 10:29:00,239.7753314359445
