epoch,o,h,l,c,v,time,vwap
1777434300,496.45,498.0,446.4,446.4,33020,2026-04-29 09:15:00,446.4
1777434360,450.0,454.1,437.85,441.1,27040,2026-04-29 09:16:00,444.0138528138528
1777434420,438.0,447.8,436.0,443.65,24505,2026-04-29 09:17:00,443.9084166026134
1777434480,442.55,463.5,438.75,458.8,25545,2026-04-29 09:18:00,447.36319362455725
1777434540,459.75,472.65,452.2,452.2,32240,2026-04-29 09:19:00,448.4586529680365
1777434600,450.0,450.0,427.1,429.0,49595,2026-04-29 09:20:00,443.43090077886893
1777434660,428.6,448.5,427.5,439.95,30420,2026-04-29 09:21:00,442.95470622624964
1777434720,438.85,453.75,435.0,450.65,55055,2026-04-29 09:22:00,444.4818650421743
1777434780,450.65,474.95,450.65,473.5,33995,2026-04-29 09:23:00,447.64957211438116
1777434840,473.5,474.35,459.25,459.25,28470,2026-04-29 09:24:00,448.6212660164467
1777434900,461.75,473.2,459.75,464.15,16055,2026-04-29 09:25:00,449.321703798393
1777434960,464.45,465.5,440.0,440.3,38350,2026-04-29 09:26:00,448.44422189251566
1777435020,440.95,441.05,426.0,432.75,58370,2026-04-29 09:27:00,446.4204695577254
1777435080,432.75,444.7,429.25,440.55,20020,2026-04-29 09:28:00,446.1718303080308
1777435140,439.0,439.0,422.0,422.0,31200,2026-04-29 09:29:00,444.6751225490196
1777435200,423.45,427.35,417.8,417.8,32110,2026-04-29 09:30:00,443.0650921658986
1777435260,418.05,424.0,413.35,416.4,33150,2026-04-29 09:31:00,441.511963225217
1777435320,416.45,418.35,414.3,416.55,19435,2026-04-29 09:32:00,440.68770844837104
1777435380,414.9,429.5,410.05,429.5,42185,2026-04-29 09:33:00,439.93947856553996
1777435440,428.3,442.0,428.3,437.55,30290,2026-04-29 09:34:00,439.8299901671583
1777435500,438.65,439.25,431.15,435.3,11765,2026-04-29 09:35:00,439.75077770263744
1777435560,432.35,439.0,423.35,427.1,10400,2026-04-29 09:36:00,439.5582056892779
1777435620,426.05,437.95,426.05,434.45,7475,2026-04-29 09:37:00,439.50292207792205
1777435680,434.75,439.1,430.85,439.1,6565,2026-04-29 09:38:00,439.4991283676704
1777435740,439.5,447.55,428.5,429.3,22490,2026-04-29 09:39:00,439.18043438995755
1777435800,429.45,431.1,420.0,420.55,13000,2026-04-29 09:40:00,438.8499024217156
1777435860,424.75,430.05,422.85,426.95,5720,2026-04-29 09:41:00,438.75772819294076
1777435920,424.0,429.75,420.15,420.2,7605,2026-04-29 09:42:00,438.56856159609686
1777435980,420.85,420.85,410.0,411.0,47125,2026-04-29 09:43:00,436.93066868802754
1777436040,411.7,411.75,398.7,399.0,46800,2026-04-29 09:44:00,434.8173759962857
1777436100,399.6,399.6,389.25,393.15,32305,2026-04-29 09:45:00,433.27425484351716
1777436160,393.15,393.25,389.0,390.3,18525,2026-04-29 09:46:00,432.3805910251733
1777436220,389.0,391.05,382.1,386.6,26975,2026-04-29 09:47:00,431.0350566572238
1777436280,385.7,386.55,383.0,385.2,16705,2026-04-29 09:48:00,430.2157195520623
1777436340,384.4,384.4,376.8,379.4,71435,2026-04-29 09:49:00,426.60713362626
1777436400,378.0,382.0,376.0,378.1,13910,2026-04-29 09:50:00,425.9455321861058
1777436460,377.4,378.4,372.45,378.0,20995,2026-04-29 09:51:00,424.9784175357522
1777436520,376.8,377.3,371.4,372.85,20345,2026-04-29 09:52:00,423.9790181305892
1777436580,372.3,375.0,370.0,371.65,28470,2026-04-29 09:53:00,422.61179611071344
1777436640,371.55,372.35,366.3,369.0,17615,2026-04-29 09:54:00,421.75891693572055
1777436700,369.55,374.35,365.55,369.05,23790,2026-04-29 09:55:00,420.6502758462157
1777436760,367.55,374.15,367.0,367.0,12415,2026-04-29 09:56:00,420.06778365165985
1777436820,367.0,373.2,365.3,366.0,25220,2026-04-29 09:57:00,418.90102614015575
1777436880,366.0,366.85,360.9,366.5,17940,2026-04-29 09:58:00,418.10881080192814
1777436940,366.5,370.0,365.0,365.0,16055,2026-04-29 09:59:00,417.3998513754526
1777437000,365.5,365.5,351.45,352.4,34970,2026-04-29 10:00:00,415.56329236909824
1777437060,350.95,351.7,340.15,342.35,63700,2026-04-29 10:01:00,411.97960391588833
1777437120,342.0,346.15,335.05,341.5,63960,2026-04-29 10:02:00,408.67791716258034
1777437180,341.55,342.75,335.4,338.85,61295,2026-04-29 10:03:00,405.67774740295243
1777437240,340.15,343.85,339.05,340.45,38220,2026-04-29 10:04:00,403.97585197018105
1777437300,340.4,343.1,336.2,341.9,50765,2026-04-29 10:05:00,401.89662906891965
1777437360,342.4,344.85,337.6,338.15,20735,2026-04-29 10:06:00,401.0362815197157
1777437420,338.65,341.5,330.0,337.75,46150,2026-04-29 10:07:00,399.1906699252444
1777437480,337.5,340.85,331.45,332.85,53820,2026-04-29 10:08:00,397.0086537697625
1777437540,333.3,336.4,330.3,332.55,45305,2026-04-29 10:09:00,395.2720497854741
1777437600,334.3,335.95,324.0,324.6,91715,2026-04-29 10:10:00,391.61695623488015
1777437660,324.5,330.4,320.85,329.55,149435,2026-04-29 10:11:00,386.79318650485106
1777437720,327.8,328.5,325.0,326.8,27560,2026-04-29 10:12:00,385.945424095984
1777437780,327.4,327.6,321.85,321.9,54795,2026-04-29 10:13:00,384.1952201115145
1777437840,323.25,324.85,318.15,320.1,39650,2026-04-29 10:14:00,382.9523539322271
1777437900,318.65,321.25,315.1,320.45,63050,2026-04-29 10:15:00,381.08275718514864
1777437960,319.2,320.0,313.6,313.6,63375,2026-04-29 10:16:00,379.11300332305484
1777438020,313.0,315.35,309.0,311.55,84630,2026-04-29 10:17:00,376.5782956346348
1777438080,312.3,314.45,308.9,310.85,73125,2026-04-29 10:18:00,374.51454088752445
1777438140,311.7,314.95,310.0,312.9,48035,2026-04-29 10:19:00,373.2694112499658
1777438200,313.45,314.55,300.1,301.0,147095,2026-04-29 10:20:00,369.0577899670375
1777438260,301.7,304.6,298.2,300.75,134680,2026-04-29 10:21:00,365.59764570702134
1777438320,300.5,303.8,296.65,302.7,50635,2026-04-29 10:22:00,364.42217210853346
1777438380,301.8,306.15,296.4,300.85,79690,2026-04-29 10:23:00,362.60578200377546
1777438440,300.45,303.6,299.6,301.5,29900,2026-04-29 10:24:00,361.9576540847149
1777438500,300.15,304.45,299.95,301.3,62855,2026-04-29 10:25:00,360.63466708769397
1777438560,300.75,300.75,296.0,296.8,46020,2026-04-29 10:26:00,359.6313160465323
1777438620,296.15,299.45,290.5,291.0,88595,2026-04-29 10:27:00,357.6155752364945
1777438680,291.7,293.0,286.8,290.2,98410,2026-04-29 10:28:00,355.4856701654807
1777438740,290.55,293.55,288.7,292.7,78910,2026-04-29 10:29:00,353.9343970692989
1777438800,291.95,300.45,291.05,299.3,116220,2026-04-29 10:30:00,352.01608310586573
1777438860,299.15,304.3,295.4,300.75,97565,2026-04-29 10:31:00,350.54823649473525
1777438920,300.0,302.7,295.05,297.9,45305,2026-04-29 10:32:00,349.85743961898305
1777438980,297.5,299.3,293.9,296.45,26585,2026-04-29 10:33:00,349.44937605081265
1777439040,295.9,297.45,294.45,297.0,31200,2026-04-29 10:34:00,348.98324569524164
1777439100,297.2,298.45,295.7,296.9,23465,2026-04-29 10:35:00,348.6374353975465
1777439160,296.4,299.0,293.2,295.0,41535,2026-04-29 10:36:00,348.0143792037811
1777439220,295.55,301.35,295.55,300.65,41600,2026-04-29 10:37:00,347.4696675651393
1777439280,300.3,305.45,298.05,303.45,44395,2026-04-29 10:38:00,346.9359584967958
1777439340,302.9,304.6,300.95,303.35,53625,2026-04-29 10:39:00,346.3068529339725
1777439400,303.85,307.0,301.45,306.45,69680,2026-04-29 10:40:00,345.5730980594195
1777439460,306.2,307.6,298.65,299.45,65845,2026-04-29 10:41:00,344.7844361359148
1777439520,298.75,305.55,298.75,303.45,44070,2026-04-29 10:42:00,344.31674120925885
1777439580,303.0,305.9,300.35,305.9,20800,2026-04-29 10:43:00,344.11267160239703
1777439640,306.65,306.65,300.7,301.9,24765,2026-04-29 10:44:00,343.8473714163175
1777439700,303.15,306.65,301.2,306.2,34515,2026-04-29 10:45:00,343.52047405687375
1777439760,305.7,308.65,301.3,308.65,50440,2026-04-29 10:46:00,343.0835303331234
1777439820,308.05,308.5,304.4,306.75,30420,2026-04-29 10:47:00,342.8110157539625
1777439880,306.35,306.95,299.0,301.05,29315,2026-04-29 10:48:00,342.51133687627294
1777439940,300.85,303.55,298.1,298.1,33540,2026-04-29 10:49:00,342.1496764724449
1777440000,298.25,301.3,295.25,300.4,34060,2026-04-29 10:50:00,341.8072517530679
1777440060,300.45,300.45,292.3,295.85,44590,2026-04-29 10:51:00,341.3190262334686
1777440120,295.0,302.0,295.0,295.0,32305,2026-04-29 10:52:00,340.96525026509505
1777440180,294.3,295.0,290.1,290.1,42770,2026-04-29 10:53:00,340.4560483196154
1777440240,290.55,295.5,290.15,294.15,21060,2026-04-29 10:54:00,340.22891011763284
1777440300,294.1,296.0,293.1,294.95,15535,2026-04-29 10:55:00,340.06566780305315
1777440360,295.3,296.85,292.2,296.6,14170,2026-04-29 10:56:00,339.923200270636
1777440420,296.15,297.5,293.5,295.0,24440,2026-04-29 10:57:00,339.67066426456955
1777440480,294.95,295.8,288.55,290.85,32565,2026-04-29 10:58:00,339.3076988143114
1777440540,290.6,292.6,288.3,290.35,24700,2026-04-29 10:59:00,339.0331710124397
1777440600,290.75,290.75,285.45,286.75,38025,2026-04-29 11:00:00,338.58569829705056
1777440660,285.75,294.75,283.7,291.95,75335,2026-04-29 11:01:00,337.8081123850901
1777440720,291.4,291.4,286.5,288.4,40950,2026-04-29 11:02:00,337.364333271553
1777440780,288.0,290.7,286.65,288.7,33995,2026-04-29 11:03:00,337.0041577040643
1777440840,288.7,296.45,287.0,296.05,44330,2026-04-29 11:04:00,336.6126748521291
1777440900,296.55,299.2,294.0,295.8,76440,2026-04-29 11:05:00,335.9508659441273
1777440960,295.8,295.8,293.0,293.0,21190,2026-04-29 11:06:00,335.7586577531298
1777441020,293.15,295.0,288.95,289.85,23660,2026-04-29 11:07:00,335.53040621755997
1777441080,289.85,289.85,280.6,284.15,69810,2026-04-29 11:08:00,334.78756697089625
1777441140,284.2,288.3,283.0,285.55,23985,2026-04-29 11:09:00,334.54419864711
1777441200,284.6,288.85,283.2,288.85,24245,2026-04-29 11:10:00,334.3170309751026
1777441260,288.85,291.6,286.65,290.05,37310,2026-04-29 11:11:00,333.98093833496466
1777441320,290.05,290.25,285.0,287.75,22880,2026-04-29 11:12:00,333.766686415462
1777441380,286.95,289.25,285.5,285.55,11570,2026-04-29 11:13:00,333.6539536594336
1777441440,286.5,286.5,281.9,285.05,26455,2026-04-29 11:14:00,333.3954996799018
1777441500,285.05,285.05,281.0,283.95,35490,2026-04-29 11:15:00,333.04527275085945
1777441560,284.2,287.4,282.3,287.4,24635,2026-04-29 11:16:00,332.821948905298
1777441620,286.8,288.85,284.15,287.3,41210,2026-04-29 11:17:00,332.45240146994803
1777441680,287.3,293.0,287.3,293.0,47385,2026-04-29 11:18:00,332.0875417052533
1777441740,293.65,295.55,289.95,289.95,36595,2026-04-29 11:19:00,331.7887202418441
1777441800,289.75,292.85,289.25,290.6,11765,2026-04-29 11:20:00,331.6950283394704
1777441860,290.6,290.6,278.3,280.5,65455,2026-04-29 11:21:00,331.0552334384075
1777441920,280.0,281.4,276.0,280.65,66560,2026-04-29 11:22:00,330.4227126786108
1777441980,281.4,286.95,280.55,284.3,35750,2026-04-29 11:23:00,330.11392540656345
1777442040,283.65,291.85,283.5,290.7,31915,2026-04-29 11:24:00,329.8797587212468
1777442100,290.3,293.6,287.25,289.95,35035,2026-04-29 11:25:00,329.62102317809143
1777442160,289.4,289.5,282.6,289.45,33670,2026-04-29 11:26:00,329.37241397849465
1777442220,288.4,289.8,285.0,289.65,25610,2026-04-29 11:27:00,329.1863052060789
1777442280,290.1,294.9,290.1,294.5,29835,2026-04-29 11:28:00,328.9980089411375
1777442340,294.9,297.0,291.3,295.1,55965,2026-04-29 11:29:00,328.6563063432224
1777442400,294.5,295.45,288.5,289.85,34515,2026-04-29 11:30:00,328.41654662865784
1777442460,288.0,288.0,282.3,285.65,48815,2026-04-29 11:31:00,328.0460834409892
1777442520,285.75,292.1,285.75,292.1,26650,2026-04-29 11:32:00,327.8768885036622
1777442580,291.85,292.1,285.0,285.1,17355,2026-04-29 11:33:00,327.74616815263295
1777442640,284.95,287.4,283.85,285.5,18460,2026-04-29 11:34:00,327.60929475113227
1777442700,284.7,287.0,284.0,285.05,17290,2026-04-29 11:35:00,327.4805369471014
1777442760,284.55,291.0,284.55,287.3,15080,2026-04-29 11:36:00,327.3747926946855
1777442820,287.35,288.55,284.4,287.25,11375,2026-04-29 11:37:00,327.2952971810257
1777442880,286.85,290.5,285.45,286.0,8320,2026-04-29 11:38:00,327.2355422912569
1777442940,286.3,288.75,285.9,287.15,10725,2026-04-29 11:39:00,327.16091026031614
1777443000,287.35,287.35,282.35,287.0,24830,2026-04-29 11:40:00,326.98854390202797
1777443060,286.85,289.5,285.0,286.65,13520,2026-04-29 11:41:00,326.8944946364319
1777443120,285.85,292.3,285.85,290.0,17680,2026-04-29 11:42:00,326.7823495557915
1777443180,289.95,292.85,289.6,292.85,16185,2026-04-29 11:43:00,326.6881917667774
1777443240,292.85,292.95,288.45,291.7,15080,2026-04-29 11:44:00,326.5979658982282
1777443300,291.1,296.0,289.95,291.35,46150,2026-04-29 11:45:00,326.32197163527286
1777443360,290.8,295.35,290.8,294.0,10595,2026-04-29 11:46:00,326.26397362366384
1777443420,293.55,294.2,290.8,290.8,8125,2026-04-29 11:47:00,326.2152400949826
1777443480,290.75,293.0,289.5,290.0,16835,2026-04-29 11:48:00,326.1124179209191
1777443540,290.45,297.2,290.45,295.7,36790,2026-04-29 11:49:00,325.924885334844
1777443600,294.75,295.85,292.5,293.0,8060,2026-04-29 11:50:00,325.88046631053277
1777443660,292.55,295.9,292.55,292.9,8060,2026-04-29 11:51:00,325.8360322479003
1777443720,292.75,296.0,292.2,292.6,13975,2026-04-29 11:52:00,325.75857325586435
1777443780,292.05,293.1,290.5,291.0,11050,2026-04-29 11:53:00,325.69463872238214
1777443840,291.7,295.0,289.7,295.0,10465,2026-04-29 11:54:00,325.6412613546763
1777443900,294.3,295.45,292.15,293.0,15145,2026-04-29 11:55:00,325.55932059127736
1777443960,292.0,294.5,291.75,293.45,5460,2026-04-29 11:56:00,325.5302874058127
1777444020,293.65,295.0,290.1,295.0,7020,2026-04-29 11:57:00,325.4948359280922
1777444080,295.5,296.35,292.0,292.0,14495,2026-04-29 11:58:00,325.4147193530049
1777444140,291.15,291.6,287.85,289.05,22360,2026-04-29 11:59:00,325.2810355329949
1777444200,288.0,291.15,286.15,286.65,34645,2026-04-29 12:00:00,325.06224072342417
1777444260,286.5,287.65,284.0,285.6,21645,2026-04-29 12:01:00,324.9230964305757
1777444320,285.7,289.75,283.35,288.15,25805,2026-04-29 12:02:00,324.7691610957633
1777444380,288.3,293.35,287.55,289.6,11375,2026-04-29 12:03:00,324.70438466315136
1777444440,289.1,293.4,287.05,293.0,12740,2026-04-29 12:04:00,324.6391171002741
1777444500,293.4,297.0,291.9,295.35,36465,2026-04-29 12:05:00,324.46754777070066
1777444560,295.35,296.2,294.0,295.9,15665,2026-04-29 12:06:00,324.3958395392195
1777444620,295.5,296.0,288.15,289.95,18850,2026-04-29 12:07:00,324.29210963541396
1777444680,290.0,290.8,281.8,283.15,34060,2026-04-29 12:08:00,324.0694557190808
1777444740,284.2,284.25,277.15,279.2,61620,2026-04-29 12:09:00,323.634404692502
1777444800,279.45,279.45,267.75,268.7,121940,2026-04-29 12:10:00,322.60020522032335
1777444860,267.65,268.45,262.0,262.35,103415,2026-04-29 12:11:00,321.65336527064403
1777444920,263.1,272.4,263.1,268.7,62010,2026-04-29 12:12:00,321.1590357555238
1777444980,268.8,276.0,268.8,275.0,57915,2026-04-29 12:13:00,320.7600669350536
1777445040,275.25,277.8,272.65,273.75,59800,2026-04-29 12:14:00,320.3442286428537
