epoch,o,h,l,c,v,time
1776051900,317.0,341.2,250.0,329.6,308100,2026-04-13 09:15:00
1776051960,328.5,367.85,328.3,353.6,252070,2026-04-13 09:16:00
1776052020,351.05,359.15,342.45,353.35,75855,2026-04-13 09:17:00
1776052080,353.7,365.0,352.85,362.65,84370,2026-04-13 09:18:00
1776052140,362.85,364.5,355.05,358.0,83005,2026-04-13 09:19:00
1776052200,357.1,360.75,354.7,357.45,45890,2026-04-13 09:20:00
1776052260,357.75,360.0,353.4,356.15,29640,2026-04-13 09:21:00
1776052320,355.5,359.0,354.0,356.75,17810,2026-04-13 09:22:00
1776052380,358.4,358.4,350.85,351.6,30940,2026-04-13 09:23:00
1776052440,352.75,359.0,350.3,351.45,56615,2026-04-13 09:24:00
1776052500,349.95,354.0,344.7,345.95,29770,2026-04-13 09:25:00
1776052560,346.3,351.35,344.9,345.25,38870,2026-04-13 09:26:00
1776052620,346.8,347.8,338.0,343.45,24310,2026-04-13 09:27:00
1776052680,343.45,354.5,343.45,351.25,23725,2026-04-13 09:28:00
1776052740,352.85,353.5,346.35,347.5,17160,2026-04-13 09:29:00
1776052800,347.95,357.95,347.95,356.2,22165,2026-04-13 09:30:00
1776052860,356.2,357.9,352.5,355.0,20085,2026-04-13 09:31:00
1776052920,356.25,358.0,344.2,345.1,7345,2026-04-13 09:32:00
1776052980,344.4,346.55,339.4,344.5,22425,2026-04-13 09:33:00
1776053040,343.4,345.4,341.05,344.85,21580,2026-04-13 09:34:00
1776053100,344.85,355.0,344.85,354.1,19240,2026-04-13 09:35:00
1776053160,355.0,358.65,353.0,356.85,40235,2026-04-13 09:36:00
1776053220,357.5,358.9,354.05,356.4,20735,2026-04-13 09:37:00
1776053280,356.25,357.75,353.5,355.7,15340,2026-04-13 09:38:00
1776053340,354.15,358.2,349.95,352.2,22555,2026-04-13 09:39:00
1776053400,352.2,356.15,352.2,355.1,13585,2026-04-13 09:40:00
1776053460,353.5,353.5,331.0,331.0,65975,2026-04-13 09:41:00
1776053520,331.3,337.3,325.6,337.3,53300,2026-04-13 09:42:00
1776053580,336.95,339.25,330.3,330.75,20670,2026-04-13 09:43:00
1776053640,331.55,336.1,330.2,332.45,19370,2026-04-13 09:44:00
1776053700,332.35,343.25,331.95,336.9,27430,2026-04-13 09:45:00
1776053760,337.2,340.4,333.95,333.95,8320,2026-04-13 09:46:00
1776053820,333.75,338.75,329.75,336.15,11830,2026-04-13 09:47:00
1776053880,338.0,344.25,336.9,340.15,15145,2026-04-13 09:48:00
1776053940,340.95,344.25,333.95,335.05,11765,2026-04-13 09:49:00
1776054000,334.95,335.95,330.05,334.55,18980,2026-04-13 09:50:00
1776054060,334.0,339.0,330.0,331.0,20085,2026-04-13 09:51:00
1776054120,330.6,333.8,329.1,330.3,40820,2026-04-13 09:52:00
1776054180,331.45,334.0,327.5,333.45,29640,2026-04-13 09:53:00
1776054240,333.05,333.4,321.35,330.7,46280,2026-04-13 09:54:00
1776054300,330.75,330.75,315.7,318.9,69485,2026-04-13 09:55:00
1776054360,319.05,320.2,315.3,318.3,57525,2026-04-13 09:56:00
1776054420,318.95,322.15,317.5,318.75,36400,2026-04-13 09:57:00
1776054480,318.75,319.0,311.35,316.4,77740,2026-04-13 09:58:00
1776054540,317.35,319.5,314.9,317.4,20735,2026-04-13 09:59:00
1776054600,318.6,323.25,317.65,320.7,45565,2026-04-13 10:00:00
1776054660,320.7,322.6,314.55,316.25,30290,2026-04-13 10:01:00
1776054720,315.05,319.65,313.95,316.95,26325,2026-04-13 10:02:00
1776054780,316.55,319.4,313.05,318.1,13975,2026-04-13 10:03:00
1776054840,318.6,324.2,314.65,315.1,32435,2026-04-13 10:04:00
1776054900,315.95,317.7,312.5,315.6,20735,2026-04-13 10:05:00
1776054960,315.5,321.1,314.1,320.0,27495,2026-04-13 10:06:00
1776055020,320.0,322.0,314.2,316.3,26780,2026-04-13 10:07:00
1776055080,315.95,321.35,315.0,319.25,14430,2026-04-13 10:08:00
1776055140,319.8,319.8,313.05,313.05,11960,2026-04-13 10:09:00
1776055200,314.2,318.25,312.3,313.85,22295,2026-04-13 10:10:00
1776055260,315.95,320.0,312.65,313.95,15795,2026-04-13 10:11:00
1776055320,313.95,315.8,308.5,312.95,45760,2026-04-13 10:12:00
1776055380,312.15,319.45,310.3,317.05,17810,2026-04-13 10:13:00
1776055440,319.1,323.7,318.2,322.5,38025,2026-04-13 10:14:00
1776055500,323.35,329.7,323.35,328.75,60840,2026-04-13 10:15:00
1776055560,328.9,331.25,323.6,330.0,61620,2026-04-13 10:16:00
1776055620,330.65,332.0,326.65,331.15,37570,2026-04-13 10:17:00
1776055680,331.35,331.35,318.25,319.1,34125,2026-04-13 10:18:00
1776055740,317.45,322.25,312.3,312.6,38740,2026-04-13 10:19:00
1776055800,313.6,315.6,304.35,306.0,51350,2026-04-13 10:20:00
1776055860,304.0,305.6,290.1,295.45,128635,2026-04-13 10:21:00
1776055920,295.75,300.3,293.0,293.0,80080,2026-04-13 10:22:00
1776055980,293.85,300.35,293.25,296.85,67405,2026-04-13 10:23:00
