epoch,o,h,l,c,v,time
1775553300,570.85,570.85,570.85,570.85,65,2026-04-07 14:45:00
1775553360,570.85,570.85,570.85,570.85,0,2026-04-07 14:46:00
1775553420,570.85,570.85,570.85,570.85,0,2026-04-07 14:47:00
1775553480,570.85,570.85,570.85,570.85,0,2026-04-07 14:48:00
1775553540,570.85,570.85,570.85,570.85,0,2026-04-07 14:49:00
1775553600,570.85,570.85,570.85,570.85,0,2026-04-07 14:50:00
1775553660,570.85,570.85,570.85,570.85,0,2026-04-07 14:51:00
1775553720,570.85,570.85,570.85,570.85,0,2026-04-07 14:52:00
1775553780,570.85,570.85,570.85,570.85,0,2026-04-07 14:53:00
1775553840,570.85,570.85,570.85,570.85,0,2026-04-07 14:54:00
1775553900,570.85,570.85,570.85,570.85,0,2026-04-07 14:55:00
1775553960,570.85,570.85,570.85,570.85,0,2026-04-07 14:56:00
1775554020,570.85,570.85,570.85,570.85,0,2026-04-07 14:57:00
1775554080,570.85,570.85,570.85,570.85,0,2026-04-07 14:58:00
1775554140,570.85,570.85,570.85,570.85,0,2026-04-07 14:59:00
1775554200,570.85,570.85,570.85,570.85,0,2026-04-07 15:00:00
1775554260,570.85,570.85,570.85,570.85,0,2026-04-07 15:01:00
1775554320,570.85,570.85,570.85,570.85,0,2026-04-07 15:02:00
1775554380,570.85,570.85,570.85,570.85,0,2026-04-07 15:03:00
1775554440,570.85,570.85,570.85,570.85,0,2026-04-07 15:04:00
1775554500,570.85,570.85,570.85,570.85,0,2026-04-07 15:05:00
1775554560,570.85,570.85,570.85,570.85,0,2026-04-07 15:06:00
1775554620,570.85,570.85,570.85,570.85,0,2026-04-07 15:07:00
1775554680,570.85,570.85,570.85,570.85,0,2026-04-07 15:08:00
1775554740,570.85,570.85,570.85,570.85,0,2026-04-07 15:09:00
1775554800,570.85,570.85,570.85,570.85,0,2026-04-07 15:10:00
1775554860,570.85,570.85,570.85,570.85,0,2026-04-07 15:11:00
1775554920,570.85,570.85,570.85,570.85,0,2026-04-07 15:12:00
1775554980,570.85,570.85,570.85,570.85,0,2026-04-07 15:13:00
1775555040,570.85,570.85,570.85,570.85,0,2026-04-07 15:14:00
1775555100,570.85,570.85,570.85,570.85,0,2026-04-07 15:15:00
1775555160,570.85,570.85,570.85,570.85,0,2026-04-07 15:16:00
1775555220,533.15,533.15,532.8,532.8,130,2026-04-07 15:17:00
1775555280,532.8,532.8,532.8,532.8,0,2026-04-07 15:18:00
1775555340,532.8,532.8,532.8,532.8,0,2026-04-07 15:19:00
1775555400,532.8,532.8,532.8,532.8,0,2026-04-07 15:20:00
1775555460,532.8,532.8,532.8,532.8,0,2026-04-07 15:21:00
1775555520,532.8,532.8,532.8,532.8,0,2026-04-07 15:22:00
1775555580,532.8,532.8,511.6,511.6,65,2026-04-07 15:23:00
1775555640,511.6,511.6,511.6,511.6,0,2026-04-07 15:24:00
1775555700,511.6,511.6,511.6,511.6,0,2026-04-07 15:25:00
1775555760,511.6,511.6,511.6,511.6,0,2026-04-07 15:26:00
1775555820,511.6,511.6,511.6,511.6,0,2026-04-07 15:27:00
1775555880,511.6,511.6,511.6,511.6,0,2026-04-07 15:28:00
1775555940,511.6,511.6,511.6,511.6,0,2026-04-07 15:29:00
