epoch,o,h,l,c,v,time
1775619900,510.8,523.75,506.05,523.75,1105,2026-04-08 09:15:00
1775620200,523.75,529.0,508.7,529.0,715,2026-04-08 09:20:00
1775620500,529.0,529.0,515.0,517.0,195,2026-04-08 09:25:00
1775620800,517.0,517.0,500.9,509.35,1105,2026-04-08 09:30:00
1775621100,509.35,509.35,488.0,490.9,130,2026-04-08 09:35:00
1775621400,490.9,490.9,480.05,480.05,780,2026-04-08 09:40:00
1775621700,480.0,480.0,460.5,460.5,910,2026-04-08 09:45:00
1775622000,460.05,468.0,455.45,468.0,1235,2026-04-08 09:50:00
1775622300,468.0,489.9,468.0,489.9,2210,2026-04-08 09:55:00
1775622600,489.9,489.9,486.65,486.7,130,2026-04-08 10:00:00
1775622900,486.7,487.8,473.3,487.0,1170,2026-04-08 10:05:00
1775623200,490.0,498.5,490.0,496.3,2015,2026-04-08 10:10:00
1775623500,496.3,501.55,485.0,485.0,1235,2026-04-08 10:15:00
1775623800,485.0,496.65,480.0,488.8,1300,2026-04-08 10:20:00
1775624100,488.8,495.55,476.5,476.5,1560,2026-04-08 10:25:00
1775624400,476.5,476.5,464.25,467.35,3770,2026-04-08 10:30:00
1775624700,467.35,477.0,467.35,474.6,1625,2026-04-08 10:35:00
1775625000,474.6,476.5,453.0,453.0,1950,2026-04-08 10:40:00
1775625300,453.0,455.0,442.0,450.75,910,2026-04-08 10:45:00
1775625600,450.75,450.75,427.95,432.4,1300,2026-04-08 10:50:00
1775625900,432.4,432.4,421.65,421.95,1885,2026-04-08 10:55:00
1775626200,421.95,423.6,409.5,415.2,6695,2026-04-08 11:00:00
1775626500,415.2,418.95,408.55,416.45,4810,2026-04-08 11:05:00
1775626800,416.45,418.1,404.8,415.9,1365,2026-04-08 11:10:00
1775627100,415.9,416.4,403.7,416.4,1690,2026-04-08 11:15:00
1775627400,416.4,416.4,405.0,407.2,390,2026-04-08 11:20:00
1775627700,407.2,422.0,407.2,418.0,390,2026-04-08 11:25:00
1775628000,418.0,423.0,418.0,423.0,390,2026-04-08 11:30:00
1775628300,423.0,430.0,422.0,430.0,455,2026-04-08 11:35:00
1775628600,430.0,430.0,416.8,418.4,780,2026-04-08 11:40:00
1775628900,418.4,418.9,410.0,418.9,845,2026-04-08 11:45:00
1775629200,418.9,441.2,416.0,438.6,910,2026-04-08 11:50:00
1775629500,438.6,448.0,438.6,445.65,1170,2026-04-08 11:55:00
1775629800,445.65,448.5,437.15,437.15,455,2026-04-08 12:00:00
1775630100,437.15,437.15,426.8,427.75,1820,2026-04-08 12:05:00
1775630400,427.75,431.3,427.5,428.55,650,2026-04-08 12:10:00
1775630700,428.55,431.2,428.55,431.2,1170,2026-04-08 12:15:00
1775631000,431.2,431.2,428.1,428.1,455,2026-04-08 12:20:00
1775631300,428.1,434.0,428.1,434.0,130,2026-04-08 12:25:00
1775631600,436.6,470.0,436.6,463.05,1040,2026-04-08 12:30:00
1775631900,464.5,464.95,464.5,464.95,325,2026-04-08 12:35:00
1775632200,464.95,464.95,444.5,444.5,130,2026-04-08 12:40:00
1775632500,444.45,449.0,434.5,434.5,1430,2026-04-08 12:45:00
1775632800,434.5,437.75,434.0,437.25,845,2026-04-08 12:50:00
1775633100,437.25,437.25,419.8,419.8,975,2026-04-08 12:55:00
1775633400,419.8,429.75,419.8,426.05,585,2026-04-08 13:00:00
1775633700,426.05,426.05,425.2,425.2,585,2026-04-08 13:05:00
1775634000,425.2,428.5,419.85,428.5,130,2026-04-08 13:10:00
1775634300,428.5,428.5,421.35,421.35,585,2026-04-08 13:15:00
1775634600,421.35,424.2,421.35,424.2,65,2026-04-08 13:20:00
1775634900,424.2,424.2,417.0,417.0,195,2026-04-08 13:25:00
1775635200,417.0,422.2,417.0,422.2,130,2026-04-08 13:30:00
1775635500,422.2,422.2,400.7,405.75,2080,2026-04-08 13:35:00
1775635800,405.75,424.0,405.75,420.45,2015,2026-04-08 13:40:00
1775636100,425.0,427.0,418.6,427.0,1105,2026-04-08 13:45:00
1775636400,427.0,430.0,426.9,430.0,390,2026-04-08 13:50:00
1775636700,430.0,430.0,418.0,421.0,390,2026-04-08 13:55:00
1775637000,421.0,424.85,421.0,424.75,585,2026-04-08 14:00:00
1775637300,424.75,440.3,423.6,431.2,3445,2026-04-08 14:05:00
1775637600,431.2,441.35,423.25,441.35,2080,2026-04-08 14:10:00
1775637900,441.35,441.35,432.65,432.65,455,2026-04-08 14:15:00
1775638200,432.65,432.65,418.65,423.1,5785,2026-04-08 14:20:00
1775638500,423.1,423.1,416.95,421.05,520,2026-04-08 14:25:00
1775638800,418.55,420.1,413.0,420.1,2405,2026-04-08 14:30:00
1775639100,420.1,420.1,411.1,419.4,3575,2026-04-08 14:35:00
1775639400,419.4,419.4,403.65,408.4,2470,2026-04-08 14:40:00
1775639700,406.1,417.15,395.85,411.9,5200,2026-04-08 14:45:00
1775640000,411.9,421.1,411.9,417.0,2925,2026-04-08 14:50:00
1775640300,417.0,417.0,410.25,410.25,325,2026-04-08 14:55:00
1775640600,411.4,435.0,411.4,413.25,1950,2026-04-08 15:00:00
1775640900,413.25,413.25,406.3,410.9,1430,2026-04-08 15:05:00
1775641200,410.3,419.3,409.5,416.05,2470,2026-04-08 15:10:00
1775641500,416.05,420.0,416.05,416.45,845,2026-04-08 15:15:00
1775641800,416.45,419.65,412.45,413.35,3250,2026-04-08 15:20:00
1775642100,413.15,413.15,390.2,390.2,5200,2026-04-08 15:25:00
