epoch,o,h,l,c,v,time,vwap
1777434300,24096.9,24123.55,24083.75,24106.35,18844570,2026-04-29 09:15:00,24106.35
1777434360,24106.4,24118.8,24099.85,24118.65,9267042,2026-04-29 09:16:00,24110.404716485133
1777434420,24122.4,24122.4,24101.6,24110.9,7153539,2026-04-29 09:17:00,24110.505184789938
1777434480,24110.75,24116.3,24082.3,24085.25,5206621,2026-04-29 09:18:00,24107.25615048805
1777434540,24088.0,24090.8,24070.35,24090.8,5050229,2026-04-29 09:19:00,24105.43049857035
1777434600,24091.0,24120.4,24091.0,24118.2,4608779,2026-04-29 09:20:00,24106.604464146578
1777434660,24119.65,24119.65,24091.95,24099.5,5801509,2026-04-29 09:21:00,24105.86756219918
1777434720,24102.65,24103.95,24085.6,24088.55,3621659,2026-04-29 09:22:00,24104.814427904927
1777434780,24091.45,24091.45,24060.55,24060.65,3589193,2026-04-29 09:23:00,24102.304026094454
1777434840,24064.45,24077.9,24059.95,24077.9,4254297,2026-04-29 09:24:00,24100.763582153522
1777434900,24079.65,24079.65,24066.95,24071.0,3330344,2026-04-29 09:25:00,24099.362110702834
1777434960,24073.05,24099.4,24070.6,24099.1,3329344,2026-04-29 09:26:00,24099.350327141372
1777435020,24099.85,24114.15,24098.35,24107.35,2311329,2026-04-29 09:27:00,24099.592441190536
1777435080,24107.4,24110.6,24091.8,24097.1,2095248,2026-04-29 09:28:00,24099.52588452523
1777435140,24099.4,24111.8,24098.35,24111.55,1722807,2026-04-29 09:29:00,24099.78422262111
1777435200,24110.45,24118.2,24110.45,24118.2,1934375,2026-04-29 09:30:00,24100.218010193752
1777435260,24121.45,24124.8,24114.8,24122.35,2930350,2026-04-29 09:31:00,24100.980544404203
1777435320,24124.5,24125.6,24119.35,24121.0,3142227,2026-04-29 09:32:00,24101.693813534042
1777435380,24122.85,24126.95,24103.2,24103.65,2082033,2026-04-29 09:33:00,24101.738929263138
1777435440,24104.6,24104.6,24087.35,24092.35,2041391,2026-04-29 09:34:00,24101.531313121304
1777435500,24093.15,24101.1,24091.15,24097.35,2437149,2026-04-29 09:35:00,24101.423766428517
1777435560,24099.35,24111.1,24093.9,24107.85,3009192,2026-04-29 09:36:00,24101.621568518804
1777435620,24109.5,24109.5,24098.8,24100.85,6046984,2026-04-29 09:37:00,24101.576624361158
1777435680,24102.1,24104.35,24098.3,24098.65,2349003,2026-04-29 09:38:00,24101.51186644571
1777435740,24099.75,24106.3,24087.55,24105.05,2793714,2026-04-29 09:39:00,24101.602589415954
1777435800,24106.95,24119.2,24102.8,24117.35,1759920,2026-04-29 09:40:00,24101.85291431804
1777435860,24117.8,24117.8,24106.9,24109.8,2486033,2026-04-29 09:41:00,24102.027445347714
1777435920,24112.15,24116.55,24108.7,24114.65,2411433,2026-04-29 09:42:00,24102.290730203364
1777435980,24114.65,24128.05,24114.65,24125.65,1597282,2026-04-29 09:43:00,24102.609065724715
1777436040,24127.55,24144.45,24125.8,24141.35,1931554,2026-04-29 09:44:00,24103.237156545936
1777436100,24142.65,24153.55,24141.8,24146.8,2975649,2026-04-29 09:45:00,24104.298680068252
1777436160,24148.1,24151.75,24146.25,24147.5,1698424,2026-04-29 09:46:00,24104.891299796793
1777436220,24151.75,24160.6,24149.1,24155.7,1541911,2026-04-29 09:47:00,24105.516264177902
1777436280,24157.35,24157.95,24153.25,24154.75,1612730,2026-04-29 09:48:00,24106.141624960313
1777436340,24157.45,24164.95,24155.5,24164.8,1418336,2026-04-29 09:49:00,24106.789648540886
1777436400,24165.9,24168.15,24158.4,24164.75,1901047,2026-04-29 09:50:00,24107.635359497235
1777436460,24165.75,24170.6,24163.1,24168.25,1253258,2026-04-29 09:51:00,24108.21286817509
1777436520,24169.65,24175.25,24167.35,24169.95,1759204,2026-04-29 09:52:00,24109.02763521449
1777436580,24171.55,24173.05,24168.75,24171.45,1634287,2026-04-29 09:53:00,24109.783679371652
1777436640,24173.75,24177.9,24172.55,24173.95,1031657,2026-04-29 09:54:00,24110.270549639103
1777436700,24176.2,24178.45,24166.9,24175.4,1930651,2026-04-29 09:55:00,24111.182410470912
1777436760,24176.95,24176.95,24165.9,24170.95,2476370,2026-04-29 09:56:00,24112.23679421573
1777436820,24173.65,24175.5,24166.5,24174.0,2011525,2026-04-29 09:57:00,24113.109350534392
1777436880,24177.05,24180.5,24173.3,24174.1,1380055,2026-04-29 09:58:00,24113.69482605008
1777436940,24176.9,24176.9,24169.0,24173.2,1225771,2026-04-29 09:59:00,24114.197893185752
1777437000,24174.6,24188.65,24174.6,24187.3,2506209,2026-04-29 10:00:00,24115.440020886566
1777437060,24189.05,24205.5,24189.05,24202.9,2787057,2026-04-29 10:01:00,24117.061997257897
1777437120,24204.2,24211.5,24199.75,24202.55,2193047,2026-04-29 10:02:00,24118.29155989305
1777437180,24203.9,24210.0,24201.75,24205.65,1825086,2026-04-29 10:03:00,24119.324840480407
1777437240,24206.45,24206.45,24198.2,24201.3,1558256,2026-04-29 10:04:00,24120.144412830177
1777437300,24202.7,24207.1,24200.3,24202.1,1520719,2026-04-29 10:05:00,24120.93632477955
1777437360,24202.95,24205.35,24196.65,24204.3,1706192,2026-04-29 10:06:00,24121.830394071363
1777437420,24205.95,24211.6,24202.75,24206.35,2425825,2026-04-29 10:07:00,24123.09983067648
1777437480,24207.95,24214.55,24202.8,24213.55,1608943,2026-04-29 10:08:00,24123.991983412787
1777437540,24214.4,24217.55,24208.65,24211.75,2100901,2026-04-29 10:09:00,24125.107879689756
1777437600,24212.7,24223.8,24210.5,24223.15,1596913,2026-04-29 10:10:00,24126.046409318307
1777437660,24224.7,24231.5,24218.45,24219.0,1341204,2026-04-29 10:11:00,24126.7877832963
1777437720,24221.25,24225.3,24219.4,24221.65,1159117,2026-04-29 10:12:00,24127.437185237213
1777437780,24223.5,24229.5,24219.5,24226.7,1560503,2026-04-29 10:13:00,24128.34366886868
1777437840,24228.35,24236.8,24225.9,24233.8,1252538,2026-04-29 10:14:00,24129.111031424996
1777437900,24235.2,24241.3,24234.65,24239.2,1258078,2026-04-29 10:15:00,24129.90980886174
1777437960,24240.05,24244.6,24238.9,24243.1,1589170,2026-04-29 10:16:00,24130.93780451339
1777438020,24244.55,24249.45,24243.5,24245.9,2265881,2026-04-29 10:17:00,24132.40746333941
1777438080,24246.85,24252.25,24244.7,24250.35,2576143,2026-04-29 10:18:00,24134.097118477956
1777438140,24252.15,24252.95,24242.35,24243.1,1764238,2026-04-29 10:19:00,24135.156159252212
1777438200,24246.1,24266.25,24243.3,24265.35,2070892,2026-04-29 10:20:00,24136.624208255194
