epoch,o,h,l,c,v,time
1776397500,239.0,268.2,183.35,259.75,1189890,2026-04-17 09:15:00
1776397800,263.0,275.8,256.75,258.85,325390,2026-04-17 09:20:00
1776398100,258.25,280.45,258.25,278.5,304330,2026-04-17 09:25:00
1776398400,279.0,281.3,254.2,255.75,477880,2026-04-17 09:30:00
1776398700,254.55,270.15,240.5,261.2,463255,2026-04-17 09:35:00
1776399000,260.7,269.0,242.0,249.65,278525,2026-04-17 09:40:00
1776399300,248.65,269.9,246.4,267.25,189540,2026-04-17 09:45:00
1776399600,267.15,275.5,266.45,272.85,208260,2026-04-17 09:50:00
1776399900,272.85,283.8,263.6,273.9,214500,2026-04-17 09:55:00
1776400200,273.9,296.7,260.0,296.7,335595,2026-04-17 10:00:00
1776400500,296.45,312.0,294.1,302.4,273910,2026-04-17 10:05:00
1776400800,302.4,308.0,295.95,307.5,92690,2026-04-17 10:10:00
1776401100,309.0,324.25,309.0,314.8,175175,2026-04-17 10:15:00
1776401400,315.05,321.35,311.6,318.85,76700,2026-04-17 10:20:00
1776401700,319.0,332.35,318.85,320.8,134160,2026-04-17 10:25:00
1776402000,320.7,328.05,302.15,308.35,113815,2026-04-17 10:30:00
1776402300,307.55,313.75,295.1,296.5,172835,2026-04-17 10:35:00
1776402600,298.3,308.5,290.15,303.0,146900,2026-04-17 10:40:00
1776402900,303.75,310.2,299.15,303.35,84500,2026-04-17 10:45:00
1776403200,303.75,306.35,296.45,300.1,49075,2026-04-17 10:50:00
1776403500,301.8,305.55,297.05,297.5,28860,2026-04-17 10:55:00
1776403800,297.5,302.35,283.65,291.85,93080,2026-04-17 11:00:00
1776404100,291.85,302.55,289.7,298.15,81965,2026-04-17 11:05:00
1776404400,297.95,312.95,296.85,305.0,122850,2026-04-17 11:10:00
1776404700,305.65,314.0,305.65,312.95,88595,2026-04-17 11:15:00
1776405000,312.95,317.6,309.25,311.3,122005,2026-04-17 11:20:00
1776405300,311.3,317.8,305.1,312.15,48360,2026-04-17 11:25:00
1776405600,313.1,319.95,309.3,317.45,51805,2026-04-17 11:30:00
1776405900,317.45,324.2,314.55,319.55,86125,2026-04-17 11:35:00
1776406200,319.55,333.0,317.7,326.15,98085,2026-04-17 11:40:00
1776406500,325.6,326.8,311.15,315.65,61685,2026-04-17 11:45:00
1776406800,315.65,342.1,315.65,338.8,121875,2026-04-17 11:50:00
1776407100,338.8,343.0,312.0,313.2,92625,2026-04-17 11:55:00
1776407400,313.7,314.6,303.55,303.95,266045,2026-04-17 12:00:00
1776407700,304.75,316.35,301.6,314.6,186355,2026-04-17 12:05:00
1776408000,314.15,318.8,310.7,317.75,95095,2026-04-17 12:10:00
1776408300,317.75,322.1,313.9,315.15,37635,2026-04-17 12:15:00
1776408600,316.0,321.15,312.3,321.15,26455,2026-04-17 12:20:00
1776408900,320.55,321.0,314.0,314.2,24960,2026-04-17 12:25:00
1776409200,312.9,316.0,303.6,304.35,58435,2026-04-17 12:30:00
1776409500,303.75,310.0,302.2,302.9,32565,2026-04-17 12:35:00
1776409800,302.8,311.0,299.25,305.95,80210,2026-04-17 12:40:00
1776410100,305.95,310.85,300.5,306.55,35035,2026-04-17 12:45:00
1776410400,306.6,308.7,295.2,297.7,53300,2026-04-17 12:50:00
1776410700,297.7,303.8,296.15,302.3,24765,2026-04-17 12:55:00
1776411000,301.65,307.0,299.55,303.35,31005,2026-04-17 13:00:00
1776411300,303.7,318.45,302.45,314.0,65910,2026-04-17 13:05:00
1776411600,314.95,322.35,314.15,317.3,53495,2026-04-17 13:10:00
1776411900,317.0,320.3,306.2,306.9,36985,2026-04-17 13:15:00
1776412200,307.4,319.65,306.4,309.95,35490,2026-04-17 13:20:00
1776412500,310.55,322.0,304.45,320.25,65650,2026-04-17 13:25:00
1776412800,322.0,324.35,318.0,323.95,44720,2026-04-17 13:30:00
1776413100,325.0,330.85,318.2,329.15,59150,2026-04-17 13:35:00
1776413400,329.15,341.05,324.4,325.35,82420,2026-04-17 13:40:00
1776413700,327.3,331.7,325.7,328.1,22035,2026-04-17 13:45:00
1776414000,328.1,329.2,320.4,326.65,29835,2026-04-17 13:50:00
1776414300,326.6,328.35,317.6,324.15,32110,2026-04-17 13:55:00
1776414600,324.15,331.9,320.15,322.8,33085,2026-04-17 14:00:00
1776414900,322.65,334.0,320.8,329.6,36010,2026-04-17 14:05:00
1776415200,330.6,336.75,325.3,327.9,40625,2026-04-17 14:10:00
1776415500,327.9,337.6,325.9,333.15,32630,2026-04-17 14:15:00
1776415800,333.1,343.05,330.0,337.7,87295,2026-04-17 14:20:00
1776416100,337.8,338.8,323.85,325.0,39715,2026-04-17 14:25:00
1776416400,325.0,334.0,322.9,333.55,36725,2026-04-17 14:30:00
1776416700,334.0,346.35,332.6,342.0,67210,2026-04-17 14:35:00
1776417000,342.0,358.0,339.2,357.75,98410,2026-04-17 14:40:00
1776417300,357.25,372.0,352.4,358.95,138645,2026-04-17 14:45:00
1776417600,360.0,367.8,357.0,363.85,36725,2026-04-17 14:50:00
1776417900,362.45,367.2,357.8,363.9,53430,2026-04-17 14:55:00
1776418200,364.2,369.9,343.15,361.0,123045,2026-04-17 15:00:00
1776418500,361.0,367.65,356.55,363.25,75140,2026-04-17 15:05:00
1776418800,362.8,367.0,361.4,365.05,36855,2026-04-17 15:10:00
1776419100,364.9,366.5,357.95,365.1,45370,2026-04-17 15:15:00
1776419400,363.9,370.0,359.3,367.9,42250,2026-04-17 15:20:00
1776419700,366.3,384.15,363.15,383.35,46930,2026-04-17 15:25:00
