epoch,o,h,l,c,v,time
1775619900,350.55,352.8,338.05,342.25,11830,2026-04-08 09:15:00
1775620200,344.6,354.85,320.2,321.05,14170,2026-04-08 09:20:00
1775620500,321.4,337.0,319.85,332.25,7150,2026-04-08 09:25:00
1775620800,332.95,343.25,332.55,333.7,8710,2026-04-08 09:30:00
1775621100,333.7,348.0,332.55,344.4,4810,2026-04-08 09:35:00
1775621400,347.4,349.95,340.0,347.2,5200,2026-04-08 09:40:00
1775621700,350.0,367.6,349.4,359.85,16575,2026-04-08 09:45:00
1775622000,359.85,366.75,345.3,349.0,15080,2026-04-08 09:50:00
1775622300,350.25,354.3,334.8,336.25,7410,2026-04-08 09:55:00
1775622600,340.95,345.0,334.0,334.0,2860,2026-04-08 10:00:00
1775622900,334.0,350.1,334.0,338.45,3445,2026-04-08 10:05:00
1775623200,338.45,338.45,327.15,327.7,2080,2026-04-08 10:10:00
1775623500,327.7,337.0,320.45,333.7,3120,2026-04-08 10:15:00
1775623800,339.35,341.9,325.0,333.75,3315,2026-04-08 10:20:00
1775624100,333.75,343.15,327.8,339.4,3640,2026-04-08 10:25:00
1775624400,339.4,345.8,338.4,343.45,2990,2026-04-08 10:30:00
1775624700,343.0,345.7,335.45,338.6,2340,2026-04-08 10:35:00
1775625000,338.6,353.4,333.6,352.6,6045,2026-04-08 10:40:00
1775625300,351.85,360.0,348.35,352.75,12350,2026-04-08 10:45:00
1775625600,352.75,367.4,350.75,367.4,5525,2026-04-08 10:50:00
1775625900,369.25,371.85,364.4,371.05,8580,2026-04-08 10:55:00
1775626200,371.25,384.25,369.85,378.0,14170,2026-04-08 11:00:00
1775626500,378.0,383.05,373.9,376.4,5850,2026-04-08 11:05:00
1775626800,376.4,383.3,371.65,375.0,2665,2026-04-08 11:10:00
1775627100,375.0,385.0,372.3,377.85,8515,2026-04-08 11:15:00
1775627400,377.85,385.6,377.05,382.0,2340,2026-04-08 11:20:00
1775627700,379.55,380.0,368.15,372.7,3055,2026-04-08 11:25:00
1775628000,372.7,372.7,365.35,365.35,1690,2026-04-08 11:30:00
1775628300,365.4,370.4,357.05,358.15,3965,2026-04-08 11:35:00
1775628600,358.15,374.0,358.15,371.8,2405,2026-04-08 11:40:00
1775628900,371.8,377.15,370.6,372.4,3640,2026-04-08 11:45:00
1775629200,372.4,372.4,345.05,354.95,8190,2026-04-08 11:50:00
1775629500,354.95,356.6,346.75,351.5,6305,2026-04-08 11:55:00
1775629800,351.5,358.0,347.15,358.0,4225,2026-04-08 12:00:00
1775630100,358.0,364.55,357.55,364.55,5135,2026-04-08 12:05:00
1775630400,364.0,365.5,360.05,362.95,3250,2026-04-08 12:10:00
1775630700,362.95,362.95,359.6,360.3,2470,2026-04-08 12:15:00
1775631000,360.7,363.65,360.65,363.65,390,2026-04-08 12:20:00
1775631300,362.1,362.1,358.95,359.0,1300,2026-04-08 12:25:00
1775631600,359.0,359.0,301.75,338.4,40365,2026-04-08 12:30:00
1775631900,338.4,345.35,335.0,341.2,8970,2026-04-08 12:35:00
1775632200,341.2,353.25,335.3,350.8,9035,2026-04-08 12:40:00
1775632500,350.0,358.35,346.1,358.35,6110,2026-04-08 12:45:00
1775632800,358.35,361.0,356.0,358.25,7020,2026-04-08 12:50:00
1775633100,358.25,371.95,358.25,369.6,5850,2026-04-08 12:55:00
1775633400,369.6,369.6,360.0,360.2,4615,2026-04-08 13:00:00
1775633700,366.05,366.05,357.5,362.1,2795,2026-04-08 13:05:00
1775634000,362.1,368.35,361.0,361.0,2600,2026-04-08 13:10:00
1775634300,365.15,368.9,362.4,362.4,1105,2026-04-08 13:15:00
1775634600,362.4,367.0,362.4,366.7,1430,2026-04-08 13:20:00
1775634900,368.0,375.85,368.0,374.05,2860,2026-04-08 13:25:00
1775635200,374.05,376.0,369.0,373.5,2080,2026-04-08 13:30:00
1775635500,375.0,393.35,375.0,388.4,6435,2026-04-08 13:35:00
1775635800,388.4,388.4,368.8,369.45,3315,2026-04-08 13:40:00
1775636100,369.45,375.5,366.0,370.5,1365,2026-04-08 13:45:00
1775636400,370.5,373.5,363.0,363.0,2080,2026-04-08 13:50:00
1775636700,366.4,375.0,365.15,373.6,2275,2026-04-08 13:55:00
1775637000,373.6,373.6,367.4,369.1,715,2026-04-08 14:00:00
1775637300,369.1,370.75,355.6,367.9,5980,2026-04-08 14:05:00
1775637600,367.9,371.6,360.1,361.25,1755,2026-04-08 14:10:00
1775637900,361.25,371.55,361.25,371.45,3055,2026-04-08 14:15:00
1775638200,371.55,377.25,371.55,374.3,3640,2026-04-08 14:20:00
1775638500,374.3,379.0,373.5,376.65,2080,2026-04-08 14:25:00
1775638800,376.65,383.65,374.5,379.1,2470,2026-04-08 14:30:00
1775639100,379.1,383.65,378.4,381.7,2080,2026-04-08 14:35:00
1775639400,381.7,393.65,381.0,393.35,4940,2026-04-08 14:40:00
1775639700,393.35,402.0,381.55,384.85,18265,2026-04-08 14:45:00
1775640000,384.85,386.05,377.05,380.95,4680,2026-04-08 14:50:00
1775640300,380.95,389.4,380.95,388.0,4615,2026-04-08 14:55:00
1775640600,388.0,388.0,361.7,382.2,10985,2026-04-08 15:00:00
1775640900,382.2,391.2,382.2,388.8,2405,2026-04-08 15:05:00
1775641200,388.8,390.3,378.8,381.8,4225,2026-04-08 15:10:00
1775641500,381.55,384.1,380.35,384.1,2730,2026-04-08 15:15:00
1775641800,382.85,384.75,381.45,383.95,14300,2026-04-08 15:20:00
1775642100,383.95,398.0,383.0,398.0,11180,2026-04-08 15:25:00
