epoch,o,h,l,c,v,time,vwap
1777347900,178.0,189.8,170.15,174.3,100295,2026-04-28 09:15:00,174.3
1777347960,173.25,175.95,159.85,165.6,83720,2026-04-28 09:16:00,170.34182267749912
1777348020,162.6,165.0,160.4,163.2,32175,2026-04-28 09:17:00,169.27892363199038
1777348080,164.05,167.45,159.2,159.45,30030,2026-04-28 09:18:00,168.08014783526926
1777348140,158.65,160.0,151.0,151.8,46085,2026-04-28 09:19:00,165.51340893929287
1777348200,151.4,152.4,146.0,149.0,79755,2026-04-28 09:20:00,161.97358490566037
1777348260,148.7,154.8,148.7,149.75,36725,2026-04-28 09:21:00,160.87542534584193
1777348320,150.3,153.65,149.65,151.5,52455,2026-04-28 09:22:00,159.80919532130778
1777348380,150.5,151.95,148.15,150.9,22100,2026-04-28 09:23:00,159.40183566433566
1777348440,151.25,155.5,150.25,150.3,46150,2026-04-28 09:24:00,158.60852565676404
1777348500,150.2,151.05,138.95,139.15,44395,2026-04-28 09:25:00,157.10323932495186
1777348560,138.15,138.15,134.3,137.05,35165,2026-04-28 09:26:00,155.94541622198506
1777348620,136.7,142.75,136.7,141.0,26585,2026-04-28 09:27:00,155.32033439001944
1777348680,140.55,142.75,138.7,138.7,14040,2026-04-28 09:28:00,154.9611555777889
1777348740,138.55,141.65,137.7,141.65,14170,2026-04-28 09:29:00,154.67702438069128
1777348800,141.0,143.85,137.55,141.7,22815,2026-04-28 09:30:00,154.24584911018553
1777348860,141.15,144.25,140.7,143.6,20280,2026-04-28 09:31:00,153.94045145273998
1777348920,142.5,145.9,141.0,143.8,12870,2026-04-28 09:32:00,153.75914303774607
1777348980,144.5,146.15,140.0,140.5,20410,2026-04-28 09:33:00,153.3935502283105
1777349040,141.3,143.3,139.2,142.7,12090,2026-04-28 09:34:00,153.2216994988768
1777349100,143.05,149.2,142.85,147.2,26910,2026-04-28 09:35:00,153.01374290957625
1777349160,147.2,148.0,140.8,141.6,16055,2026-04-28 09:36:00,152.78332243563548
