epoch,o,h,l,c,v,time
1775533680,640.0,642.7,640.0,641.7,3315,2026-04-07 09:18:00
1775533740,641.2,641.2,636.55,638.4,1495,2026-04-07 09:19:00
1775533800,638.4,644.85,638.4,644.35,585,2026-04-07 09:20:00
1775533860,644.35,644.35,640.45,640.45,130,2026-04-07 09:21:00
1775533920,620.55,627.35,620.55,627.35,130,2026-04-07 09:22:00
1775533980,627.35,627.35,613.6,613.6,65,2026-04-07 09:23:00
1775534040,613.6,618.45,613.6,617.0,780,2026-04-07 09:24:00
1775534100,623.0,623.0,616.8,616.8,780,2026-04-07 09:25:00
1775534160,613.0,613.0,587.8,587.9,1430,2026-04-07 09:26:00
1775534220,585.1,588.25,582.05,584.15,1560,2026-04-07 09:27:00
1775534280,584.15,584.15,584.15,584.15,0,2026-04-07 09:28:00
1775534340,580.8,580.8,580.8,580.8,65,2026-04-07 09:29:00
1775534400,580.8,580.8,573.6,573.65,715,2026-04-07 09:30:00
1775534460,573.65,584.25,573.65,584.25,325,2026-04-07 09:31:00
1775534520,584.25,584.35,584.25,584.35,195,2026-04-07 09:32:00
1775534580,584.35,584.35,582.15,582.15,65,2026-04-07 09:33:00
1775534640,582.15,595.7,582.15,595.7,520,2026-04-07 09:34:00
1775534700,595.7,595.7,595.7,595.7,0,2026-04-07 09:35:00
1775534760,595.7,601.0,595.7,598.6,130,2026-04-07 09:36:00
1775534820,593.0,593.0,593.0,593.0,65,2026-04-07 09:37:00
1775534880,593.0,593.0,593.0,593.0,0,2026-04-07 09:38:00
1775534940,593.0,593.0,593.0,593.0,0,2026-04-07 09:39:00
1775535000,593.0,593.0,593.0,593.0,0,2026-04-07 09:40:00
1775535060,593.0,593.0,593.0,593.0,0,2026-04-07 09:41:00
1775535120,593.0,613.45,593.0,613.45,390,2026-04-07 09:42:00
1775535180,613.45,625.8,613.45,625.8,195,2026-04-07 09:43:00
1775535240,629.55,629.55,629.0,629.0,1560,2026-04-07 09:44:00
1775535300,629.0,629.0,629.0,629.0,0,2026-04-07 09:45:00
1775535360,615.65,615.65,612.35,612.35,325,2026-04-07 09:46:00
1775535420,612.35,612.35,600.0,600.0,65,2026-04-07 09:47:00
1775535480,600.0,600.0,600.0,600.0,0,2026-04-07 09:48:00
1775535540,600.0,600.0,600.0,600.0,0,2026-04-07 09:49:00
1775535600,600.0,600.0,600.0,600.0,0,2026-04-07 09:50:00
1775535660,600.0,611.95,600.0,611.95,65,2026-04-07 09:51:00
1775535720,611.95,611.95,611.95,611.95,0,2026-04-07 09:52:00
