epoch,o,h,l,c,v,time,vwap
1777261500,471.1,524.3,446.7,460.85,18200,2026-04-27 09:15:00,460.85
1777261560,456.05,471.95,445.05,449.3,24830,2026-04-27 09:16:00,454.18519637462236
1777261620,450.0,450.0,427.9,431.25,17095,2026-04-27 09:17:00,447.66416216216214
1777261680,435.0,451.8,435.0,451.8,9425,2026-04-27 09:18:00,448.2246261682243
1777261740,447.65,450.3,436.05,446.35,4485,2026-04-27 09:19:00,448.1110623353819
1777261800,447.45,456.25,447.45,454.95,6435,2026-04-27 09:20:00,448.6579563812601
1777261860,455.0,467.3,455.0,467.3,5525,2026-04-27 09:21:00,449.8556689342404
1777261920,466.65,470.25,460.9,466.6,5720,2026-04-27 09:22:00,450.8999645641389
1777261980,465.3,465.3,455.0,456.45,3640,2026-04-27 09:23:00,451.1118268575324
1777262040,455.15,459.5,453.0,457.85,2665,2026-04-27 09:24:00,451.2950265251989
1777262100,458.0,468.45,458.0,463.3,4810,2026-04-27 09:25:00,451.85657395701645
1777262160,463.3,463.3,442.45,446.65,1885,2026-04-27 09:26:00,451.76284916201115
1777262220,446.65,463.1,444.65,462.0,4290,2026-04-27 09:27:00,452.16574239713776
1777262280,462.0,467.55,462.0,465.65,2080,2026-04-27 09:28:00,452.4182270333528
1777262340,462.0,462.0,448.0,453.85,3770,2026-04-27 09:29:00,452.4652235427278
1777262400,455.0,460.95,449.55,451.4,2990,2026-04-27 09:30:00,452.43819635962495
1777262460,450.7,454.9,449.95,451.8,715,2026-04-27 09:31:00,452.4343475877193
1777262520,451.8,458.05,440.5,444.45,2145,2026-04-27 09:32:00,452.2924609585353
1777262580,443.0,443.0,430.0,432.7,3055,2026-04-27 09:33:00,451.80882352941177
1777262640,435.0,441.4,419.9,423.95,5655,2026-04-27 09:34:00,450.59148669010546
1777262700,422.8,438.0,421.8,431.9,3770,2026-04-27 09:35:00,450.0623962908736
1777262760,431.9,440.0,431.9,436.5,3705,2026-04-27 09:36:00,449.6953228869896
1777262820,430.8,434.25,427.4,430.85,1625,2026-04-27 09:37:00,449.4742374472079
1777262880,427.4,427.4,416.55,423.45,1950,2026-04-27 09:38:00,449.1129569643683
1777262940,423.45,430.05,422.0,422.0,1235,2026-04-27 09:39:00,448.8766513761468
1777263000,422.0,431.7,422.0,429.0,975,2026-04-27 09:40:00,448.7408200455581
1777263060,427.5,435.75,424.8,424.8,2275,2026-04-27 09:41:00,448.365067264574
1777263120,424.8,429.5,423.65,428.05,910,2026-04-27 09:42:00,448.2383244206774
1777263180,424.5,440.0,423.7,439.6,1300,2026-04-27 09:43:00,448.16201413427564
1777263240,441.35,446.0,437.4,444.25,3900,2026-04-27 09:44:00,448.0610154905336
1777263300,444.25,455.0,444.25,455.0,4420,2026-04-27 09:45:00,448.25827759197324
1777263360,455.1,463.2,454.2,460.0,6955,2026-04-27 09:46:00,448.76102440976393
1777263420,460.0,460.2,451.8,456.4,4550,2026-04-27 09:47:00,448.9691708836123
1777263480,459.95,472.85,458.35,464.25,8060,2026-04-27 09:48:00,449.67278128481246
1777263540,466.15,473.0,465.2,470.8,3055,2026-04-27 09:49:00,450.0351824817518
1777263600,470.15,478.35,470.15,476.85,11960,2026-04-27 09:50:00,451.72257181942547
1777263660,476.9,478.2,472.8,473.1,2795,2026-04-27 09:51:00,452.03238961914394
1777263720,473.1,480.35,471.3,476.95,3900,2026-04-27 09:52:00,452.52629666336304
1777263780,476.95,480.35,468.0,478.9,1495,2026-04-27 09:53:00,452.7251803278688
1777263840,478.85,483.3,475.05,483.15,2275,2026-04-27 09:54:00,453.07035656401945
1777263900,483.05,483.05,477.85,479.45,2080,2026-04-27 09:55:00,453.3411774141803
1777263960,479.45,483.55,477.95,481.35,1625,2026-04-27 09:56:00,453.5640356460853
1777264020,482.15,482.65,476.65,482.65,2145,2026-04-27 09:57:00,453.8663464566929
1777264080,482.65,484.95,480.6,482.75,845,2026-04-27 09:58:00,453.9841279799247
1777264140,482.75,482.75,478.45,481.4,1170,2026-04-27 09:59:00,454.13805364940737
1777264200,478.2,480.0,474.2,474.75,5460,2026-04-27 10:00:00,454.6643161094225
1777264260,474.75,480.0,469.15,480.0,2015,2026-04-27 10:01:00,454.90081300813006
1777264320,480.0,480.0,470.05,475.35,910,2026-04-27 10:02:00,454.98665667166415
1777264380,475.35,475.35,470.5,474.3,845,2026-04-27 10:03:00,455.06164874551973
1777264440,474.75,474.75,463.75,463.75,390,2026-04-27 10:04:00,455.0771914132379
1777264500,460.0,462.9,456.9,460.65,1625,2026-04-27 10:05:00,455.1184226102397
1777264560,463.3,467.0,455.65,467.0,2015,2026-04-27 10:06:00,455.22643695014665
1777264620,467.0,475.15,466.65,470.15,1495,2026-04-27 10:07:00,455.32642004078065
1777264680,469.5,473.3,469.5,471.3,455,2026-04-27 10:08:00,455.35892441860466
