epoch,o,h,l,c,v,time,vwap
1777434300,107.8,110.45,100.0,108.4,707460,2026-04-29 09:15:00,108.4
1777434360,107.95,112.0,104.6,108.25,590590,2026-04-29 09:16:00,108.33175262894342
1777434420,110.5,111.65,106.05,107.05,365300,2026-04-29 09:17:00,108.05025791324736
1777434480,108.6,109.8,102.0,103.6,326040,2026-04-29 09:18:00,107.32090766516369
1777434540,103.55,104.65,98.85,104.15,387855,2026-04-29 09:19:00,106.80356410466737
1777434600,104.4,108.65,104.4,107.15,493740,2026-04-29 09:20:00,106.863142701895
1777434660,107.45,108.0,101.65,104.95,331825,2026-04-29 09:21:00,106.66493282461339
1777434720,104.95,106.65,102.45,103.6,216125,2026-04-29 09:22:00,106.4711857639879
1777434780,104.1,104.15,97.8,98.85,371085,2026-04-29 09:23:00,105.72498713727104
1777434840,98.8,102.75,98.05,102.75,274235,2026-04-29 09:24:00,105.52425032386009
1777434900,102.35,103.45,99.75,101.25,191880,2026-04-29 09:25:00,105.3315536278807
1777434960,101.2,107.4,101.0,107.0,406965,2026-04-29 09:26:00,105.47716476163926
1777435020,106.85,111.8,106.4,109.35,433810,2026-04-29 09:27:00,105.80679087917974
1777435080,109.25,110.9,105.75,107.3,218465,2026-04-29 09:28:00,105.86816264139406
1777435140,108.0,114.8,107.95,114.55,276835,2026-04-29 09:29:00,106.29794557965455
1777435200,114.1,116.9,112.5,116.5,455195,2026-04-29 09:30:00,107.06586573083827
1777435260,117.45,118.35,113.75,117.55,360490,2026-04-29 09:31:00,107.65567339196413
1777435320,117.15,118.6,116.0,117.55,230295,2026-04-29 09:32:00,107.99893171180699
1777435380,117.7,119.25,110.8,111.2,420485,2026-04-29 09:33:00,108.18961922740458
1777435440,111.3,111.65,105.5,108.6,305630,2026-04-29 09:34:00,108.2066506615356
1777435500,108.5,110.65,107.15,108.85,233545,2026-04-29 09:35:00,108.22642612712806
1777435560,109.0,113.0,106.25,112.1,236340,2026-04-29 09:36:00,108.34328319200836
1777435620,112.2,112.5,107.7,109.3,165165,2026-04-29 09:37:00,108.3630368010921
1777435680,109.5,110.5,107.35,107.8,113750,2026-04-29 09:38:00,108.35514272895519
1777435740,107.05,111.3,104.9,109.85,229775,2026-04-29 09:39:00,108.3963132635253
1777435800,110.1,113.8,109.35,112.1,299715,2026-04-29 09:40:00,108.52475275076524
1777435860,112.25,112.25,108.55,110.4,149890,2026-04-29 09:41:00,108.55672105212577
1777435920,111.05,113.35,109.25,113.2,161395,2026-04-29 09:42:00,108.64041683605319
1777435980,113.7,118.2,113.65,117.2,448500,2026-04-29 09:43:00,109.04871484666648
1777436040,117.45,123.55,116.35,123.0,600080,2026-04-29 09:44:00,109.88569766837358
1777436100,123.05,129.0,122.75,126.7,642655,2026-04-29 09:45:00,110.90079195950443
1777436160,126.8,129.3,125.9,127.6,334945,2026-04-29 09:46:00,111.41019866922403
1777436220,127.95,132.0,126.55,128.75,375700,2026-04-29 09:47:00,111.98387787343164
1777436280,129.25,130.5,126.2,127.7,244855,2026-04-29 09:48:00,112.31559917297488
1777436340,127.75,132.8,127.1,131.75,528645,2026-04-29 09:49:00,113.16263343765407
1777436400,131.75,132.95,128.1,131.8,283465,2026-04-29 09:50:00,113.58824837012018
1777436460,131.6,135.95,130.45,132.55,373035,2026-04-29 09:51:00,114.14147297462176
1777436520,132.85,136.8,132.7,135.5,287495,2026-04-29 09:52:00,114.61117005673033
1777436580,135.8,138.55,133.25,136.9,330265,2026-04-29 09:53:00,115.16037059667909
1777436640,136.65,141.8,136.55,139.6,425815,2026-04-29 09:54:00,115.9128840613088
1777436700,139.25,144.3,135.8,141.7,478920,2026-04-29 09:55:00,116.77601975223394
1777436760,142.15,142.4,135.6,140.0,262145,2026-04-29 09:56:00,117.19385662027123
1777436820,140.75,140.75,135.7,140.75,214565,2026-04-29 09:57:00,117.5357122759506
1777436880,141.15,143.2,137.9,138.75,314145,2026-04-29 09:58:00,117.97708679518196
1777436940,139.3,139.8,135.8,139.3,196430,2026-04-29 09:59:00,118.25092216423873
1777437000,139.75,150.0,139.75,149.05,590070,2026-04-29 10:00:00,119.39495200373167
1777437060,149.05,163.0,149.05,160.05,927550,2026-04-29 10:01:00,121.63781353416014
1777437120,160.6,170.6,158.6,162.95,759460,2026-04-29 10:02:00,123.42325891073727
1777437180,163.15,166.8,160.2,161.0,505570,2026-04-29 10:03:00,124.47412036271331
1777437240,160.4,162.05,157.05,162.05,457730,2026-04-29 10:04:00,125.40202722605622
1777437300,161.7,166.5,160.05,160.7,394355,2026-04-29 10:05:00,126.13735368345151
1777437360,160.0,164.55,157.4,164.1,334620,2026-04-29 10:06:00,126.79674272815917
