epoch,o,h,l,c,v,time,vwap
1777520700,350.0,389.95,340.0,379.0,317850,2026-04-30 09:15:00,379.0
1777520760,381.7,405.0,378.4,405.0,280540,2026-04-30 09:16:00,391.18944166847706
1777520820,406.8,407.9,395.6,398.45,99060,2026-04-30 09:17:00,392.22067101584344
1777520880,399.15,405.4,394.7,402.75,81510,2026-04-30 09:18:00,393.3224549399199
1777520940,402.2,420.0,400.15,415.95,65325,2026-04-30 09:19:00,395.07321964739396
1777521000,415.0,441.4,413.5,438.6,107315,2026-04-30 09:20:00,399.981875
1777521060,438.9,461.0,436.85,460.6,79300,2026-04-30 09:21:00,404.64480769230767
1777521120,459.9,474.75,458.0,458.9,85995,2026-04-30 09:22:00,408.8221701681895
1777521180,458.85,462.0,445.55,460.3,64415,2026-04-30 09:23:00,411.6291762958072
1777521240,460.3,463.2,446.25,451.6,27820,2026-04-30 09:24:00,412.5488361466509
1777521300,452.7,461.15,448.0,452.65,53170,2026-04-30 09:25:00,414.2379582904222
1777521360,452.4,459.85,450.7,453.0,27755,2026-04-30 09:26:00,415.07190759308713
1777521420,453.0,472.25,453.0,464.6,30810,2026-04-30 09:27:00,416.22718124108064
1777521480,464.6,470.4,455.1,467.3,16770,2026-04-30 09:28:00,416.86748384275234
1777521540,465.7,474.0,464.7,469.65,28015,2026-04-30 09:29:00,417.950266539743
1777521600,473.45,478.2,468.9,470.9,53170,2026-04-30 09:30:00,419.93454737035
1777521660,470.55,472.3,461.65,463.7,37050,2026-04-30 09:31:00,421.0483212786856
1777521720,462.95,462.95,444.0,448.2,29510,2026-04-30 09:32:00,421.5877428671451
1777521780,448.75,457.45,445.85,447.75,23335,2026-04-30 09:33:00,421.99238938434365
1777521840,448.3,457.1,439.55,439.55,26910,2026-04-30 09:34:00,422.3000656084656
1777521900,441.45,451.6,434.9,443.75,22945,2026-04-30 09:35:00,422.61584786053885
1777521960,445.35,463.35,445.35,447.15,29900,2026-04-30 09:36:00,423.07765774613307
1777522020,445.8,455.8,445.1,454.6,12480,2026-04-30 09:37:00,423.3233861144945
1777522080,454.6,458.45,441.0,443.6,9555,2026-04-30 09:38:00,423.443685676232
1777522140,446.8,451.65,440.3,450.0,8255,2026-04-30 09:39:00,423.5791117892708
1777522200,452.0,463.05,452.0,453.5,10075,2026-04-30 09:40:00,423.76418452452214
1777522260,454.75,456.25,440.75,442.1,12805,2026-04-30 09:41:00,423.90720620842575
1777522320,443.85,445.3,428.05,429.9,17485,2026-04-30 09:42:00,423.9703623898139
1777522380,428.75,434.9,427.75,429.35,18980,2026-04-30 09:43:00,424.0312081186815
