epoch,o,h,l,c,v,time
1776051900,432.0,539.95,396.65,525.0,826930,2026-04-13 09:15:00
1776052200,524.4,528.95,517.15,519.05,129740,2026-04-13 09:20:00
1776052500,519.25,524.95,504.0,517.95,77805,2026-04-13 09:25:00
1776052800,519.0,529.85,505.3,511.4,60710,2026-04-13 09:30:00
1776053100,511.05,530.45,511.05,523.85,63960,2026-04-13 09:35:00
1776053400,523.85,528.7,487.65,495.0,67535,2026-04-13 09:40:00
1776053700,497.0,512.7,493.55,499.6,37635,2026-04-13 09:45:00
1776054000,499.6,505.3,482.1,495.7,39065,2026-04-13 09:50:00
1776054300,494.1,494.1,469.95,477.85,43485,2026-04-13 09:55:00
1776054600,479.9,485.0,472.0,474.25,38675,2026-04-13 10:00:00
1776054900,474.2,483.5,471.35,473.0,33410,2026-04-13 10:05:00
1776055200,473.0,486.6,465.45,485.85,33995,2026-04-13 10:10:00
1776055500,486.2,498.0,472.65,472.7,51675,2026-04-13 10:15:00
1776055800,473.75,474.95,443.35,450.05,73580,2026-04-13 10:20:00
1776056100,449.85,453.5,440.4,446.0,21905,2026-04-13 10:25:00
1776056400,445.0,451.0,442.25,445.2,25870,2026-04-13 10:30:00
1776056700,444.9,453.5,438.6,439.85,24635,2026-04-13 10:35:00
1776057000,437.65,454.8,433.2,444.2,37245,2026-04-13 10:40:00
1776057300,444.2,445.65,430.35,440.85,28795,2026-04-13 10:45:00
1776057600,440.85,440.85,429.0,433.95,16380,2026-04-13 10:50:00
1776057900,432.5,438.5,423.2,432.4,42445,2026-04-13 10:55:00
1776058200,433.45,439.15,433.05,435.95,23920,2026-04-13 11:00:00
1776058500,435.95,435.95,424.3,426.65,18525,2026-04-13 11:05:00
1776058800,427.1,437.5,425.65,432.5,13065,2026-04-13 11:10:00
1776059100,431.9,432.1,425.8,426.9,6630,2026-04-13 11:15:00
1776059400,425.7,436.0,418.35,428.75,28990,2026-04-13 11:20:00
1776059700,428.65,434.15,420.0,432.65,16250,2026-04-13 11:25:00
1776060000,433.0,438.0,426.0,432.7,9620,2026-04-13 11:30:00
1776060300,432.45,432.55,412.1,418.35,35685,2026-04-13 11:35:00
1776060600,418.35,424.35,415.0,418.9,30225,2026-04-13 11:40:00
1776060900,418.9,420.75,407.7,407.7,24505,2026-04-13 11:45:00
1776061200,404.0,405.55,391.0,394.35,77870,2026-04-13 11:50:00
1776061500,392.65,401.5,386.4,399.7,50310,2026-04-13 11:55:00
1776061800,399.7,402.65,396.2,400.0,23400,2026-04-13 12:00:00
1776062100,399.05,399.05,389.6,392.4,31460,2026-04-13 12:05:00
1776062400,391.15,394.3,382.6,385.0,37180,2026-04-13 12:10:00
1776062700,384.8,391.95,382.4,385.45,52130,2026-04-13 12:15:00
1776063000,386.2,395.5,383.9,391.85,31525,2026-04-13 12:20:00
1776063300,391.85,391.85,372.4,372.4,64415,2026-04-13 12:25:00
1776063600,372.0,383.2,370.0,381.55,44460,2026-04-13 12:30:00
1776063900,381.85,386.15,372.85,381.05,34125,2026-04-13 12:35:00
1776064200,380.2,384.25,374.0,376.0,36920,2026-04-13 12:40:00
1776064500,375.0,382.35,374.45,377.3,27365,2026-04-13 12:45:00
1776064800,377.3,388.0,377.25,386.4,48295,2026-04-13 12:50:00
1776065100,386.45,406.55,385.0,393.0,121550,2026-04-13 12:55:00
1776065400,393.0,411.2,389.5,402.95,77805,2026-04-13 13:00:00
1776065700,402.85,403.5,386.75,394.0,35035,2026-04-13 13:05:00
1776066000,395.0,396.6,383.25,385.45,29770,2026-04-13 13:10:00
1776066300,385.9,393.25,377.0,377.0,29575,2026-04-13 13:15:00
1776066600,377.5,388.25,376.4,382.5,17355,2026-04-13 13:20:00
1776066900,382.5,387.4,381.0,385.0,14300,2026-04-13 13:25:00
1776067200,385.0,385.0,365.2,370.3,55315,2026-04-13 13:30:00
1776067500,367.9,379.15,366.5,375.85,44005,2026-04-13 13:35:00
1776067800,375.85,381.9,374.0,377.5,42055,2026-04-13 13:40:00
1776068100,377.5,382.0,375.2,375.9,31265,2026-04-13 13:45:00
1776068400,377.3,379.0,348.7,349.15,142025,2026-04-13 13:50:00
1776068700,349.3,351.0,333.4,344.0,144885,2026-04-13 13:55:00
1776069000,343.15,349.0,338.9,344.25,82095,2026-04-13 14:00:00
1776069300,344.55,363.45,343.75,361.8,116220,2026-04-13 14:05:00
1776069600,363.4,376.8,362.5,366.9,131690,2026-04-13 14:10:00
1776069900,367.5,378.0,362.6,364.75,87685,2026-04-13 14:15:00
1776070200,365.5,369.55,358.0,361.55,43160,2026-04-13 14:20:00
1776070500,360.8,361.0,347.45,358.3,76375,2026-04-13 14:25:00
1776070800,358.15,358.55,341.0,347.55,110045,2026-04-13 14:30:00
1776071100,347.7,358.35,343.6,356.45,60970,2026-04-13 14:35:00
1776071400,354.5,367.8,351.55,360.9,90935,2026-04-13 14:40:00
1776071700,360.85,362.95,351.15,353.6,67925,2026-04-13 14:45:00
1776072000,353.1,358.6,343.6,344.9,99775,2026-04-13 14:50:00
1776072300,344.75,346.0,336.0,345.5,104845,2026-04-13 14:55:00
1776072600,344.6,370.9,339.0,359.1,296985,2026-04-13 15:00:00
1776072900,359.95,372.6,354.7,372.1,217230,2026-04-13 15:05:00
1776073200,372.0,374.4,364.9,370.0,130715,2026-04-13 15:10:00
1776073500,370.3,373.0,364.2,372.0,115440,2026-04-13 15:15:00
1776073800,372.5,375.0,370.0,373.85,195065,2026-04-13 15:20:00
1776074100,374.95,378.0,360.0,370.1,208715,2026-04-13 15:25:00
