epoch,o,h,l,c,v,time,vwap
1777520700,100.0,100.0,76.3,86.25,1668290,2026-04-30 09:15:00,86.25
1777520760,87.2,89.25,83.1,83.1,997685,2026-04-30 09:16:00,85.07117883701085
1777520820,82.9,85.8,82.5,85.2,592150,2026-04-30 09:17:00,85.094591521197
1777520880,85.85,86.5,82.85,86.0,509860,2026-04-30 09:18:00,85.21710569442288
1777520940,86.15,86.35,81.65,83.4,498810,2026-04-30 09:19:00,85.00467681245524
1777521000,83.1,83.8,77.15,77.8,671970,2026-04-30 09:20:00,84.02440610152539
1777521060,77.6,78.3,72.8,73.85,530660,2026-04-30 09:21:00,83.03725473884366
1777521120,73.8,73.8,70.8,73.2,588770,2026-04-30 09:22:00,82.08121412400888
1777521180,73.0,74.65,69.0,69.95,568490,2026-04-30 09:23:00,81.0405016233607
1777521240,70.0,71.3,69.1,69.15,362700,2026-04-30 09:24:00,80.42346808767867
1777521300,68.8,69.85,67.2,68.85,420615,2026-04-30 09:25:00,79.76652149122808
1777521360,68.75,70.1,67.8,70.1,200590,2026-04-30 09:26:00,79.51174393181081
1777521420,69.95,70.3,67.25,68.55,277615,2026-04-30 09:27:00,79.12595977158301
1777521480,68.6,69.85,66.85,67.85,220025,2026-04-30 09:28:00,78.8199752288724
1777521540,67.8,67.95,65.9,66.7,266695,2026-04-30 09:29:00,78.4340211106368
1777521600,66.6,67.3,65.0,66.05,332215,2026-04-30 09:30:00,77.96151721460778
1777521660,66.0,67.8,65.5,67.8,245050,2026-04-30 09:31:00,77.68336407069108
1777521720,68.0,71.4,67.9,70.8,316940,2026-04-30 09:32:00,77.44800072930254
1777521780,70.4,71.45,68.65,71.0,334490,2026-04-30 09:33:00,77.22341960635677
1777521840,70.8,74.1,69.6,73.9,319605,2026-04-30 09:34:00,77.11637965479973
1777521900,73.65,75.1,71.1,73.2,285610,2026-04-30 09:35:00,77.00681208972425
1777521960,73.05,73.2,69.15,73.15,210600,2026-04-30 09:36:00,76.92885732287787
1777522020,73.1,73.35,71.15,71.7,147940,2026-04-30 09:37:00,76.85565492849454
1777522080,71.8,75.15,71.0,73.8,198250,2026-04-30 09:38:00,76.79938475471698
1777522140,73.9,75.35,71.85,72.75,204750,2026-04-30 09:39:00,76.72380743593541
1777522200,72.9,72.9,69.85,72.45,218010,2026-04-30 09:40:00,76.64053064852523
1777522260,72.25,76.15,71.85,75.05,221780,2026-04-30 09:41:00,76.60961541748081
1777522320,75.25,77.45,74.1,77.45,234455,2026-04-30 09:42:00,76.6265358809476
1777522380,77.85,77.95,75.8,77.4,315770,2026-04-30 09:43:00,76.64695634924948
1777522440,77.6,81.4,77.5,81.4,555945,2026-04-30 09:44:00,76.8580749276845
1777522500,80.6,83.3,79.35,81.05,318695,2026-04-30 09:45:00,76.96216082081615
1777522560,80.8,84.2,80.3,82.3,349050,2026-04-30 09:46:00,77.10348071310247
1777522620,82.05,82.3,78.15,78.35,282945,2026-04-30 09:47:00,77.12967034293023
1777522680,78.0,78.6,75.7,77.5,252850,2026-04-30 09:48:00,77.13649532156816
1777522740,77.2,77.75,74.35,75.85,181480,2026-04-30 09:49:00,77.1197003277738
1777522800,75.95,76.3,72.1,74.3,243100,2026-04-30 09:50:00,77.07123828737127
1777522860,74.3,75.15,70.15,75.05,261495,2026-04-30 09:51:00,77.03454902314668
1777522920,74.7,76.1,71.8,72.5,178100,2026-04-30 09:52:00,76.97917324062932
1777522980,72.5,75.25,72.0,73.5,110890,2026-04-30 09:53:00,76.95291892991737
1777523040,73.4,74.0,70.05,70.05,107900,2026-04-30 09:54:00,76.9026025749113
1777523100,70.0,71.25,69.15,70.7,166920,2026-04-30 09:55:00,76.83344058288175
1777523160,70.7,71.45,68.2,68.25,159900,2026-04-30 09:56:00,76.74272524960905
1777523220,68.45,68.5,66.65,67.05,214565,2026-04-30 09:57:00,76.60718763899773
1777523280,67.0,67.2,66.1,66.75,120250,2026-04-30 09:58:00,76.53053926822605
1777523340,66.65,67.5,66.0,66.8,140530,2026-04-30 09:59:00,76.44291144091271
1777523400,66.45,66.45,63.0,64.05,377845,2026-04-30 10:00:00,76.14993493025337
1777523460,63.75,64.15,62.15,63.7,235495,2026-04-30 10:01:00,75.96915832040816
1777523520,64.0,64.6,62.3,62.6,200980,2026-04-30 10:02:00,75.80551374675878
1777523580,62.4,63.35,61.8,62.85,168870,2026-04-30 10:03:00,75.67362491820238
1777523640,62.85,63.0,61.2,61.6,203645,2026-04-30 10:04:00,75.50294538895082
1777523700,61.7,62.95,61.05,62.5,330070,2026-04-30 10:05:00,75.2522793017835
1777523760,62.6,62.6,61.55,62.25,191815,2026-04-30 10:06:00,75.10822987254332
1777523820,62.4,62.75,61.65,61.9,128310,2026-04-30 10:07:00,75.0110652942733
1777523880,61.85,62.0,60.75,61.9,144755,2026-04-30 10:08:00,74.90314950880746
1777523940,61.7,61.7,60.3,60.6,187915,2026-04-30 10:09:00,74.75193595336744
1777524000,60.55,61.4,60.2,61.4,127140,2026-04-30 10:10:00,74.65710968618039
1777524060,61.5,61.85,60.55,61.3,318110,2026-04-30 10:11:00,74.4239021858177
1777524120,61.05,61.6,60.65,61.5,93080,2026-04-30 10:12:00,74.35821363034582
1777524180,61.65,61.9,61.2,61.9,276575,2026-04-30 10:13:00,74.17286114394008
1777524240,61.9,62.15,61.45,62.0,102375,2026-04-30 10:14:00,74.10619103589052
1777524300,61.85,62.1,60.85,60.9,99580,2026-04-30 10:15:00,74.03620897195098
1777524360,60.95,61.35,59.5,59.5,211380,2026-04-30 10:16:00,73.87451488440344
1777524420,59.55,59.75,57.2,58.7,395070,2026-04-30 10:17:00,73.56546287081436
1777524480,58.5,61.15,58.5,61.0,163215,2026-04-30 10:18:00,73.46061915585062
1777524540,61.45,62.15,60.9,61.35,166595,2026-04-30 10:19:00,73.35834895635986
1777524600,61.4,62.25,61.0,62.25,136240,2026-04-30 10:20:00,73.28216105313791
1777524660,62.15,62.4,61.5,61.7,95355,2026-04-30 10:21:00,73.22682793387784
1777524720,61.85,62.05,60.8,61.3,110370,2026-04-30 10:22:00,73.1612386078778
1777524780,61.25,61.45,60.55,60.95,173095,2026-04-30 10:23:00,73.05682145850258
1777524840,61.1,61.1,59.7,60.65,98540,2026-04-30 10:24:00,72.99671907204142
1777524900,60.5,60.95,59.8,60.25,82225,2026-04-30 10:25:00,72.94540116482607
1777524960,60.3,60.55,59.8,59.85,67015,2026-04-30 10:26:00,72.90257247629592
1777525020,59.95,61.45,59.95,61.05,73190,2026-04-30 10:27:00,72.86038730335338
1777525080,60.85,61.0,59.6,60.0,78130,2026-04-30 10:28:00,72.81171068334756
1777525140,60.0,60.4,59.8,59.95,39455,2026-04-30 10:29:00,72.78717376546314
1777525200,59.95,61.35,59.95,61.15,47450,2026-04-30 10:30:00,72.76053539287439
1777525260,61.1,61.7,60.65,61.15,70395,2026-04-30 10:31:00,72.7212396363625
1777525320,61.0,61.3,60.6,60.7,63375,2026-04-30 10:32:00,72.68472242992983
1777525380,60.7,61.8,60.65,61.55,44460,2026-04-30 10:33:00,72.66104390513854
1777525440,61.7,62.2,60.95,62.0,99255,2026-04-30 10:34:00,72.6106705345401
1777525500,61.8,63.15,61.4,62.5,121745,2026-04-30 10:35:00,72.55241056705471
1777525560,62.45,63.2,62.15,62.85,94965,2026-04-30 10:36:00,72.50899607667783
1777525620,62.75,63.3,61.7,63.2,104715,2026-04-30 10:37:00,72.4632908691942
1777525680,63.45,63.8,62.6,62.85,93275,2026-04-30 10:38:00,72.42143117233846
1777525740,62.9,64.35,62.7,63.8,120770,2026-04-30 10:39:00,72.37309686101632
1777525800,63.8,64.2,63.3,63.8,104715,2026-04-30 10:40:00,72.3316245976266
1777525860,63.65,64.05,62.65,62.95,93340,2026-04-30 10:41:00,72.29134470489744
1777525920,62.7,63.15,61.75,61.75,121615,2026-04-30 10:42:00,72.23270349744746
1777525980,61.75,63.3,61.55,62.95,78325,2026-04-30 10:43:00,72.19956434276641
1777526040,62.8,64.2,62.55,62.6,77220,2026-04-30 10:44:00,72.16589598020808
1777526100,62.9,62.9,60.35,60.6,125775,2026-04-30 10:45:00,72.10019975987719
1777526160,60.4,61.45,60.3,60.5,79300,2026-04-30 10:46:00,72.05880428455681
1777526220,60.6,61.2,59.95,60.25,84955,2026-04-30 10:47:00,72.01383127516857
1777526280,60.1,60.95,60.1,60.75,49595,2026-04-30 10:48:00,71.98884413096128
1777526340,60.6,60.8,60.3,60.65,43940,2026-04-30 10:49:00,71.96660239390641
1777526400,60.55,60.7,59.35,59.85,85215,2026-04-30 10:50:00,71.92068388372415
1777526460,59.95,61.1,59.75,60.6,54405,2026-04-30 10:51:00,71.89335934458565
1777526520,60.65,61.2,59.4,59.7,79950,2026-04-30 10:52:00,71.85026249773709
1777526580,59.65,60.3,59.3,60.15,47905,2026-04-30 10:53:00,71.82553607271893
1777526640,60.15,60.2,59.05,59.75,60125,2026-04-30 10:54:00,71.79359158051278
1777526700,59.85,59.9,59.15,59.3,71240,2026-04-30 10:55:00,71.75455367044798
1777526760,59.5,60.3,59.0,60.0,162240,2026-04-30 10:56:00,71.67149978627458
1777526820,60.05,60.8,59.65,60.75,91325,2026-04-30 10:57:00,71.62823406510988
1777526880,60.75,61.2,60.45,60.9,114920,2026-04-30 10:58:00,71.57501879751985
1777526940,61.0,61.0,60.35,60.7,34060,2026-04-30 10:59:00,71.55905452803442
1777527000,60.8,61.7,60.6,61.6,61685,2026-04-30 11:00:00,71.53264753299078
1777527060,61.65,61.75,61.1,61.65,38415,2026-04-30 11:01:00,71.51635536438546
1777527120,61.55,62.4,61.5,61.7,70850,2026-04-30 11:02:00,71.48659923689597
1777527180,61.85,61.95,61.05,61.3,36400,2026-04-30 11:03:00,71.4707597516549
1777527240,61.15,61.45,60.75,60.9,64740,2026-04-30 11:04:00,71.44160630226504
1777527300,60.85,61.35,60.75,61.05,54145,2026-04-30 11:05:00,71.41769234169399
1777527360,61.1,61.55,60.3,60.35,62725,2026-04-30 11:06:00,71.38826493781308
1777527420,60.4,61.45,60.2,60.3,82745,2026-04-30 11:07:00,71.34950893849994
1777527480,60.35,60.45,59.8,59.8,92950,2026-04-30 11:08:00,71.3043395024081
1777527540,59.75,60.65,59.55,60.55,65455,2026-04-30 11:09:00,71.27480267177238
1777527600,60.45,60.6,59.75,59.9,43420,2026-04-30 11:10:00,71.25411648281045
1777527660,59.8,59.8,59.05,59.05,55315,2026-04-30 11:11:00,71.22590726490968
1777527720,59.15,59.3,58.75,58.85,72215,2026-04-30 11:12:00,71.18867343843934
1777527780,58.85,59.0,58.45,58.7,100685,2026-04-30 11:13:00,71.13650637628868
1777527840,58.7,58.9,58.35,58.85,50830,2026-04-30 11:14:00,71.11065111447785
1777527900,58.75,59.6,58.4,59.6,64545,2026-04-30 11:15:00,71.07997474517045
1777527960,59.55,59.8,59.0,59.8,58175,2026-04-30 11:16:00,71.05294486970445
1777528020,59.8,60.15,59.1,59.6,55250,2026-04-30 11:17:00,71.02693957745086
1777528080,59.3,59.6,59.1,59.3,26715,2026-04-30 11:18:00,71.01407855202558
1777528140,59.55,59.55,59.0,59.0,20800,2026-04-30 11:19:00,71.00382867030325
1777528200,58.9,59.5,58.75,58.75,30550,2026-04-30 11:20:00,70.98849294897057
1777528260,58.6,59.45,58.4,58.6,87685,2026-04-30 11:21:00,70.94415171784334
1777528320,58.55,58.8,58.25,58.55,59150,2026-04-30 11:22:00,70.91429870277682
1777528380,58.55,58.9,58.0,58.0,43745,2026-04-30 11:23:00,70.89133494504333
1777528440,58.05,58.65,58.0,58.3,74035,2026-04-30 11:24:00,70.8535561971345
1777528500,58.2,59.15,58.05,58.65,63115,2026-04-30 11:25:00,70.82242124070522
1777528560,58.8,59.25,58.6,59.25,33540,2026-04-30 11:26:00,70.80675271446789
1777528620,59.3,59.55,58.8,59.3,64740,2026-04-30 11:27:00,70.7767588235602
1777528680,59.15,59.6,58.8,59.6,60970,2026-04-30 11:28:00,70.74938883667502
1777528740,59.75,61.9,59.65,61.65,115375,2026-04-30 11:29:00,70.70741694060783
1777528800,61.4,61.75,60.9,61.25,123825,2026-04-30 11:30:00,70.66082928216798
1777528860,61.55,63.0,60.9,62.7,133250,2026-04-30 11:31:00,70.61885150603185
1777528920,62.7,63.65,61.65,61.9,113100,2026-04-30 11:32:00,70.58000281682928
1777528980,62.05,64.0,61.7,63.65,88010,2026-04-30 11:33:00,70.55605771390074
1777529040,63.7,64.8,63.3,64.15,106795,2026-04-30 11:34:00,70.5293106602932
1777529100,64.0,65.2,63.65,64.85,139360,2026-04-30 11:35:00,70.49853494620258
1777529160,65.0,66.3,64.85,65.4,150150,2026-04-30 11:36:00,70.46894004688902
1777529220,65.5,66.05,64.25,64.4,190580,2026-04-30 11:37:00,70.42455380862225
1777529280,64.05,64.6,63.0,63.25,246610,2026-04-30 11:38:00,70.35729131402788
1777529340,63.25,65.8,62.95,64.9,83850,2026-04-30 11:39:00,70.33995066222964
1777529400,64.9,65.15,62.65,63.9,136045,2026-04-30 11:40:00,70.30692001372313
1777529460,64.15,64.85,63.4,64.75,73125,2026-04-30 11:41:00,70.29164237099671
