epoch,o,h,l,c,v,time
1776311100,132.9,132.9,97.45,97.95,1592370,2026-04-16 09:15:00
1776311400,98.45,99.6,92.2,93.2,2095275,2026-04-16 09:20:00
1776311700,93.0,94.6,89.3,93.5,860405,2026-04-16 09:25:00
1776312000,93.25,102.2,90.85,100.1,868530,2026-04-16 09:30:00
1776312300,99.8,120.0,99.8,111.05,1593280,2026-04-16 09:35:00
1776312600,111.25,123.4,110.9,122.75,1153555,2026-04-16 09:40:00
1776312900,122.55,126.6,111.1,112.5,953225,2026-04-16 09:45:00
1776313200,112.65,121.65,108.85,117.6,745615,2026-04-16 09:50:00
1776313500,117.35,133.5,117.35,132.5,1049685,2026-04-16 09:55:00
1776313800,131.9,134.45,119.05,119.5,837915,2026-04-16 10:00:00
1776314100,120.3,127.55,115.8,117.85,603655,2026-04-16 10:05:00
1776314400,117.6,121.95,114.7,116.4,513045,2026-04-16 10:10:00
1776314700,117.1,122.3,110.0,115.6,568035,2026-04-16 10:15:00
1776315000,115.95,120.4,114.75,116.8,244010,2026-04-16 10:20:00
1776315300,117.0,122.75,111.65,118.2,401960,2026-04-16 10:25:00
1776315600,118.15,118.35,111.05,112.3,301080,2026-04-16 10:30:00
1776315900,112.5,119.35,107.55,117.05,442195,2026-04-16 10:35:00
1776316200,117.4,119.2,109.8,111.1,340600,2026-04-16 10:40:00
1776316500,111.85,112.05,106.15,107.7,324935,2026-04-16 10:45:00
1776316800,107.65,110.55,106.4,108.4,171470,2026-04-16 10:50:00
1776317100,108.4,113.95,108.25,111.3,225615,2026-04-16 10:55:00
1776317400,111.2,111.5,104.45,106.0,415870,2026-04-16 11:00:00
1776317700,105.7,108.8,103.05,105.45,397475,2026-04-16 11:05:00
1776318000,105.2,111.8,104.85,109.1,294645,2026-04-16 11:10:00
1776318300,109.1,117.9,107.1,109.6,492700,2026-04-16 11:15:00
1776318600,109.6,113.9,105.65,112.85,401505,2026-04-16 11:20:00
1776318900,113.2,123.6,112.75,115.9,636480,2026-04-16 11:25:00
1776319200,115.9,120.25,114.55,115.85,280020,2026-04-16 11:30:00
1776319500,116.2,125.8,114.8,121.7,521625,2026-04-16 11:35:00
1776319800,121.95,133.1,121.95,133.0,1246765,2026-04-16 11:40:00
1776320100,133.15,152.8,132.95,140.65,2061670,2026-04-16 11:45:00
1776320400,141.3,149.5,139.55,141.5,794235,2026-04-16 11:50:00
1776320700,142.1,160.0,141.9,158.15,1045395,2026-04-16 11:55:00
1776321000,158.55,183.0,158.4,180.0,2370745,2026-04-16 12:00:00
1776321300,180.05,184.0,170.15,171.0,1428180,2026-04-16 12:05:00
1776321600,171.4,173.5,163.5,167.3,826670,2026-04-16 12:10:00
1776321900,166.95,177.65,163.75,167.1,848705,2026-04-16 12:15:00
1776322200,167.35,180.45,164.55,176.9,852345,2026-04-16 12:20:00
1776322500,176.65,180.4,171.5,172.8,528645,2026-04-16 12:25:00
1776322800,173.7,184.6,170.0,183.8,1311765,2026-04-16 12:30:00
