epoch,o,h,l,c,v,time,vwap
1777434300,290.0,330.0,285.05,315.95,180245,2026-04-29 09:15:00,315.95
1777434360,315.05,322.65,309.0,317.55,132990,2026-04-29 09:16:00,316.629311060386
1777434420,321.95,323.55,312.55,313.8,90805,2026-04-29 09:17:00,315.9934443371943
1777434480,317.45,321.1,304.0,306.25,78390,2026-04-29 09:18:00,314.4102330908111
1777434540,305.85,309.85,296.2,309.45,119665,2026-04-29 09:19:00,313.42439814315014
1777434600,309.95,324.0,309.95,322.1,135395,2026-04-29 09:20:00,315.01714260532344
1777434660,322.55,323.1,308.75,316.2,53755,2026-04-29 09:21:00,315.0975026698431
1777434720,317.35,318.9,308.0,311.0,44720,2026-04-29 09:22:00,314.87830650804756
1777434780,309.4,309.85,295.05,296.55,104390,2026-04-29 09:23:00,312.8436579802309
1777434840,297.0,306.35,296.05,306.35,45760,2026-04-29 09:24:00,312.5423241711159
1777434900,305.4,307.6,299.95,303.2,63960,2026-04-29 09:25:00,311.97328381306096
1777434960,303.35,318.35,303.15,318.35,85930,2026-04-29 09:26:00,312.455633117812
1777435020,318.25,329.0,317.25,324.0,126555,2026-04-29 09:27:00,313.6128037479407
1777435080,323.55,327.1,315.3,319.0,54925,2026-04-29 09:28:00,313.83739207657015
1777435140,319.7,333.0,319.7,333.0,79885,2026-04-29 09:29:00,314.9328821285701
1777435200,332.0,338.0,329.55,337.95,79950,2026-04-29 09:30:00,316.178528687082
1777435260,338.65,341.95,332.0,339.55,69810,2026-04-29 09:31:00,317.23310226031424
1777435320,339.8,341.0,336.65,339.65,27495,2026-04-29 09:32:00,317.62453044375644
1777435380,340.0,343.65,326.3,326.4,88205,2026-04-29 09:33:00,318.0900261902901
1777435440,327.35,327.7,315.3,321.1,90220,2026-04-29 09:34:00,318.2449332591769
1777435500,321.5,325.0,319.05,322.75,47905,2026-04-29 09:35:00,318.3647670263832
1777435560,322.55,331.05,318.6,329.2,49855,2026-04-29 09:36:00,318.6566341223572
1777435620,329.25,330.0,320.15,322.9,37050,2026-04-29 09:37:00,318.7399118578708
1777435680,323.2,325.8,318.2,318.2,16965,2026-04-29 09:38:00,318.73510322470565
1777435740,317.75,327.95,314.05,325.7,42380,2026-04-29 09:39:00,318.8866909236572
1777435800,326.75,334.0,325.0,330.9,82095,2026-04-29 09:40:00,319.37268737988467
1777435860,330.0,331.2,323.25,327.1,26390,2026-04-29 09:41:00,319.4718870549548
1777435920,328.0,332.95,324.7,332.3,13910,2026-04-29 09:42:00,319.5581061557789
1777435980,331.85,341.95,331.85,340.2,82615,2026-04-29 09:43:00,320.35046661230405
1777436040,340.2,353.35,340.2,352.7,129155,2026-04-29 09:44:00,322.1818679127016
1777436100,353.35,362.4,353.35,358.55,120510,2026-04-29 09:45:00,324.0065733925092
1777436160,358.05,362.9,356.75,360.2,39065,2026-04-29 09:46:00,324.5858147152025
1777436220,361.0,368.45,358.85,364.0,59020,2026-04-29 09:47:00,325.5163178284496
1777436280,364.15,365.8,360.25,362.85,27495,2026-04-29 09:48:00,325.92245267976546
1777436340,362.85,372.6,362.85,368.8,41990,2026-04-29 09:49:00,326.62315836073867
1777436400,371.05,372.45,365.4,370.65,49270,2026-04-29 09:50:00,327.45150292891185
1777436460,370.65,377.0,368.7,372.0,23595,2026-04-29 09:51:00,327.84930629012814
1777436520,371.85,378.35,371.85,377.0,17355,2026-04-29 09:52:00,328.17002663864315
1777436580,377.0,381.2,373.1,377.6,25805,2026-04-29 09:53:00,328.64500423574975
1777436640,378.65,385.35,377.65,383.0,43615,2026-04-29 09:54:00,329.5136795598533
1777436700,383.3,388.15,375.9,385.6,26845,2026-04-29 09:55:00,330.060004952947
1777436760,384.75,385.2,375.0,382.8,18525,2026-04-29 09:56:00,330.4121485802643
1777436820,382.5,384.0,375.7,383.0,10920,2026-04-29 09:57:00,330.61831769812375
1777436880,384.0,389.0,381.15,381.15,24765,2026-04-29 09:58:00,331.06363888696137
1777436940,382.65,382.65,376.05,382.0,20475,2026-04-29 09:59:00,331.43208184072745
1777437000,382.5,400.0,382.5,399.1,35620,2026-04-29 10:00:00,332.27302022859215
1777437060,399.4,418.5,399.4,414.1,68640,2026-04-29 10:01:00,334.18676249114105
1777437120,415.3,428.3,412.05,418.55,50245,2026-04-29 10:02:00,335.6067468698966
1777437180,418.35,424.15,414.85,418.0,20735,2026-04-29 10:03:00,336.1751113657988
1777437240,415.4,416.9,410.0,416.0,30810,2026-04-29 10:04:00,336.98501327111603
1777437300,417.15,422.9,413.5,414.35,21125,2026-04-29 10:05:00,337.51949493017025
1777437360,414.0,420.7,409.55,420.7,13260,2026-04-29 10:06:00,337.87864626325484
1777437420,420.0,429.0,417.0,422.0,22360,2026-04-29 10:07:00,338.48669706457105
1777437480,421.45,430.1,418.0,427.85,18785,2026-04-29 10:08:00,339.0260870927318
1777437540,427.85,432.0,423.1,427.85,24245,2026-04-29 10:09:00,339.7127038733343
