epoch,o,h,l,c,v,time
1776311100,319.9,319.9,261.4,295.5,2940210,2026-04-16 09:15:00
1776311400,295.4,300.8,283.25,293.3,1121120,2026-04-16 09:20:00
1776311700,293.3,302.95,289.8,296.85,935480,2026-04-16 09:25:00
1776312000,297.15,300.6,275.0,279.3,785655,2026-04-16 09:30:00
1776312300,279.6,281.0,250.0,262.6,1098435,2026-04-16 09:35:00
1776312600,262.2,264.4,247.35,247.35,934635,2026-04-16 09:40:00
1776312900,247.5,261.85,244.15,260.2,973375,2026-04-16 09:45:00
1776313200,259.8,264.2,246.5,252.5,776100,2026-04-16 09:50:00
1776313500,252.4,252.4,231.7,232.95,962845,2026-04-16 09:55:00
1776313800,233.1,247.5,231.2,246.75,1092000,2026-04-16 10:00:00
1776314100,246.3,251.9,238.95,250.0,728585,2026-04-16 10:05:00
1776314400,250.45,255.15,245.7,250.85,655785,2026-04-16 10:10:00
1776314700,250.0,255.95,242.5,249.35,713180,2026-04-16 10:15:00
1776315000,248.8,249.8,242.0,244.8,364585,2026-04-16 10:20:00
1776315300,244.75,252.9,239.0,244.35,574015,2026-04-16 10:25:00
1776315600,244.0,251.9,243.4,250.7,354250,2026-04-16 10:30:00
1776315900,250.05,255.0,239.15,241.0,622765,2026-04-16 10:35:00
1776316200,241.65,250.1,240.15,247.05,377130,2026-04-16 10:40:00
1776316500,247.2,253.95,247.1,251.0,312520,2026-04-16 10:45:00
1776316800,251.1,252.0,245.9,248.25,155870,2026-04-16 10:50:00
1776317100,248.05,248.2,242.0,244.75,202930,2026-04-16 10:55:00
1776317400,244.95,253.4,244.75,251.8,360425,2026-04-16 11:00:00
1776317700,251.7,254.7,245.9,251.25,418730,2026-04-16 11:05:00
1776318000,251.9,251.9,241.4,245.45,350480,2026-04-16 11:10:00
1776318300,245.05,247.75,236.2,245.6,573560,2026-04-16 11:15:00
1776318600,245.85,250.1,238.4,240.1,501215,2026-04-16 11:20:00
1776318900,240.25,240.75,227.7,235.75,877825,2026-04-16 11:25:00
1776319200,235.55,236.75,230.7,234.6,277550,2026-04-16 11:30:00
1776319500,234.55,235.65,218.3,222.8,685425,2026-04-16 11:35:00
1776319800,221.65,223.45,212.25,212.65,842530,2026-04-16 11:40:00
1776320100,212.6,212.8,196.0,206.05,2477605,2026-04-16 11:45:00
1776320400,205.45,205.5,196.5,203.0,1452815,2026-04-16 11:50:00
1776320700,203.05,203.1,186.6,188.1,2097615,2026-04-16 11:55:00
1776321000,188.05,188.05,173.2,173.9,3562130,2026-04-16 12:00:00
1776321300,174.0,178.8,169.2,176.8,2824120,2026-04-16 12:05:00
1776321600,176.5,183.5,176.0,182.0,2054000,2026-04-16 12:10:00
1776321900,181.2,183.3,174.5,180.5,1504490,2026-04-16 12:15:00
1776322200,180.5,182.4,172.0,175.1,1403285,2026-04-16 12:20:00
1776322500,174.9,176.8,171.0,172.5,1002625,2026-04-16 12:25:00
1776322800,172.7,175.65,162.0,162.15,2164370,2026-04-16 12:30:00
1776323100,162.0,170.3,157.0,170.3,2412995,2026-04-16 12:35:00
1776323400,170.5,173.35,164.9,166.0,1385540,2026-04-16 12:40:00
1776323700,165.55,169.65,161.85,162.9,1314040,2026-04-16 12:45:00
1776324000,162.6,167.05,156.6,157.6,1648985,2026-04-16 12:50:00
1776324300,157.4,160.65,152.6,159.0,1633645,2026-04-16 12:55:00
1776324600,159.55,166.5,158.35,164.35,1000545,2026-04-16 13:00:00
1776324900,165.0,166.55,154.8,156.6,1152775,2026-04-16 13:05:00
1776325200,156.9,156.9,149.95,153.7,1228370,2026-04-16 13:10:00
1776325500,153.2,158.75,148.0,156.5,1296360,2026-04-16 13:15:00
1776325800,156.85,158.85,145.0,146.55,1279200,2026-04-16 13:20:00
1776326100,146.85,149.9,142.15,148.05,1448135,2026-04-16 13:25:00
1776326400,148.05,151.45,146.7,148.55,675220,2026-04-16 13:30:00
1776326700,148.7,151.2,145.7,149.35,589225,2026-04-16 13:35:00
1776327000,149.55,157.95,148.25,156.9,1106755,2026-04-16 13:40:00
1776327300,156.85,163.0,156.75,162.0,1543490,2026-04-16 13:45:00
1776327600,162.0,177.3,162.0,172.95,3511430,2026-04-16 13:50:00
1776327900,173.4,175.6,165.25,171.3,2394405,2026-04-16 13:55:00
1776328200,171.15,171.15,154.15,155.8,2168270,2026-04-16 14:00:00
1776328500,155.9,161.7,151.0,159.5,1492140,2026-04-16 14:05:00
1776328800,159.45,168.0,157.7,165.3,1532570,2026-04-16 14:10:00
1776329100,164.5,166.05,159.2,164.05,1001065,2026-04-16 14:15:00
1776329400,163.7,167.5,157.45,162.7,1050985,2026-04-16 14:20:00
1776329700,163.0,176.7,162.7,175.9,2105350,2026-04-16 14:25:00
1776330000,176.9,199.1,176.9,198.45,5553015,2026-04-16 14:30:00
1776330300,198.05,200.75,189.0,192.75,3032640,2026-04-16 14:35:00
1776330600,193.45,199.55,186.5,191.0,3030105,2026-04-16 14:40:00
1776330900,191.6,201.3,190.7,198.3,2472340,2026-04-16 14:45:00
1776331200,198.45,204.0,193.05,197.35,2709915,2026-04-16 14:50:00
1776331500,197.5,198.0,187.55,193.8,2254395,2026-04-16 14:55:00
1776331800,195.6,199.0,176.7,183.75,4036110,2026-04-16 15:00:00
1776332100,184.15,185.15,168.8,172.1,2591355,2026-04-16 15:05:00
1776332400,172.1,178.8,171.8,177.35,2194205,2026-04-16 15:10:00
1776332700,177.45,182.9,176.0,181.4,2103465,2026-04-16 15:15:00
1776333000,181.0,182.9,178.0,179.2,1646385,2026-04-16 15:20:00
1776333300,179.8,182.8,172.6,173.95,2154165,2026-04-16 15:25:00
