epoch,o,h,l,c,v,time,vwap
1777347900,490.0,556.75,490.0,530.05,23465,2026-04-28 09:15:00,530.05
1777347960,528.0,533.0,500.0,506.35,11505,2026-04-28 09:16:00,522.2527881040892
1777348020,506.25,507.0,498.45,506.35,6435,2026-04-28 09:17:00,519.7812401883831
1777348080,504.85,511.1,497.65,498.35,10790,2026-04-28 09:18:00,515.3508717310087
1777348140,493.6,495.3,478.05,480.4,8450,2026-04-28 09:19:00,510.4809753483387
1777348200,481.0,483.1,467.95,479.25,6825,2026-04-28 09:20:00,507.3217726396917
1777348260,475.2,489.7,475.2,476.35,10400,2026-04-28 09:21:00,503.1853088480801
1777348320,479.0,486.65,478.7,479.7,9620,2026-04-28 09:22:00,500.60297176820205
1777348380,479.7,484.9,475.0,484.2,5720,2026-04-28 09:23:00,499.59637377963736
1777348440,481.75,494.45,480.25,488.1,5590,2026-04-28 09:24:00,498.9459210526316
1777348500,480.0,480.0,454.05,454.05,8320,2026-04-28 09:25:00,495.458859223301
1777348560,452.15,454.55,445.0,447.75,7865,2026-04-28 09:26:00,492.1955624646693
1777348620,452.0,462.0,449.0,456.7,5265,2026-04-28 09:27:00,490.64143243243245
1777348680,457.05,460.4,452.65,452.65,4290,2026-04-28 09:28:00,489.3327505219207
1777348740,452.65,460.0,450.0,457.95,2990,2026-04-28 09:29:00,488.59696738022427
1777348800,456.0,467.45,452.0,465.55,6695,2026-04-28 09:30:00,487.44740920096854
1777348860,461.85,467.25,460.95,466.4,3185,2026-04-28 09:31:00,486.9595553453169
1777348920,463.95,469.45,461.35,466.45,2990,2026-04-28 09:32:00,486.5227777777778
1777348980,465.8,470.0,457.85,457.85,3185,2026-04-28 09:33:00,485.8867587143504
1777349040,458.5,465.4,456.2,465.4,6175,2026-04-28 09:34:00,485.0420355902778
1777349100,465.4,478.4,465.4,477.35,7735,2026-04-28 09:35:00,484.6642591828312
1777349160,477.35,477.35,461.2,461.2,5330,2026-04-28 09:36:00,483.89616766467066
1777349220,465.5,465.5,454.45,461.2,4225,2026-04-28 09:37:00,483.322140077821
1777349280,461.0,467.5,461.0,464.5,8710,2026-04-28 09:38:00,482.38938609467453
1777349340,462.0,471.0,462.0,466.2,5590,2026-04-28 09:39:00,481.8903584229391
1777349400,464.9,464.9,452.65,456.0,2730,2026-04-28 09:40:00,481.50639124293787
1777349460,452.0,455.0,447.9,450.0,3445,2026-04-28 09:41:00,480.92759098786826
1777349520,450.7,450.85,445.4,450.8,2860,2026-04-28 09:42:00,480.4750085353363
1777349580,450.8,452.0,441.75,443.45,4680,2026-04-28 09:43:00,479.58670443185605
1777349640,443.45,443.5,439.35,441.35,1690,2026-04-28 09:44:00,479.25827552031717
