epoch,o,h,l,c,v,time
1776656700,171.9,223.6,130.05,176.0,7204145,2026-04-20 09:15:00
1776657000,175.15,177.05,149.5,152.0,5059340,2026-04-20 09:20:00
1776657300,151.25,157.35,138.65,153.85,6592040,2026-04-20 09:25:00
1776657600,154.45,177.0,148.7,163.25,7854080,2026-04-20 09:30:00
1776657900,162.95,173.05,157.3,168.9,3956290,2026-04-20 09:35:00
1776658200,169.7,197.85,162.7,195.2,6272305,2026-04-20 09:40:00
1776658500,195.0,212.15,192.6,203.8,4053595,2026-04-20 09:45:00
1776658800,202.95,210.0,175.15,178.0,2806115,2026-04-20 09:50:00
1776659100,178.2,187.7,174.35,181.0,2823015,2026-04-20 09:55:00
1776659400,180.85,185.5,159.65,165.1,3067480,2026-04-20 10:00:00
1776659700,165.05,168.45,146.5,148.5,3195075,2026-04-20 10:05:00
1776660000,148.2,160.0,147.25,151.8,3349775,2026-04-20 10:10:00
1776660300,151.2,156.0,141.3,145.95,3690700,2026-04-20 10:15:00
1776660600,145.25,155.0,138.5,141.75,3623360,2026-04-20 10:20:00
1776660900,142.95,148.35,134.9,135.55,3757650,2026-04-20 10:25:00
1776661200,135.6,135.8,120.4,124.65,6635850,2026-04-20 10:30:00
1776661500,125.2,128.95,121.25,124.5,3212170,2026-04-20 10:35:00
1776661800,124.25,124.5,116.65,119.35,3520790,2026-04-20 10:40:00
1776662100,120.0,128.4,119.65,123.65,4348110,2026-04-20 10:45:00
1776662400,123.55,132.7,123.0,127.05,4209010,2026-04-20 10:50:00
1776662700,126.5,131.75,123.0,123.1,2992405,2026-04-20 10:55:00
1776663000,123.15,131.55,120.25,121.65,3175770,2026-04-20 11:00:00
1776663300,122.4,135.55,119.55,134.1,4171310,2026-04-20 11:05:00
1776663600,135.0,139.45,128.1,135.55,5629650,2026-04-20 11:10:00
1776663900,135.85,135.85,121.5,125.75,4060680,2026-04-20 11:15:00
1776664200,125.75,126.8,113.3,115.65,4037475,2026-04-20 11:20:00
1776664500,115.95,117.7,108.3,110.0,4301635,2026-04-20 11:25:00
1776664800,109.2,114.0,107.6,110.25,3031470,2026-04-20 11:30:00
1776665100,110.2,116.35,108.35,110.7,2858245,2026-04-20 11:35:00
1776665400,110.75,113.8,106.65,110.0,2161250,2026-04-20 11:40:00
1776665700,110.1,110.6,103.5,107.05,2960620,2026-04-20 11:45:00
1776666000,107.3,111.95,107.3,108.65,2124850,2026-04-20 11:50:00
1776666300,108.5,111.8,107.0,108.95,1515475,2026-04-20 11:55:00
1776666600,108.95,110.95,105.0,110.3,1767025,2026-04-20 12:00:00
1776666900,109.6,114.8,109.15,113.8,2850900,2026-04-20 12:05:00
1776667200,113.9,125.65,112.8,119.75,5525975,2026-04-20 12:10:00
1776667500,120.0,125.45,116.7,121.7,4435145,2026-04-20 12:15:00
1776667800,121.55,122.15,115.8,118.85,2238275,2026-04-20 12:20:00
