epoch,o,h,l,c,v,time,vwap
1777347900,260.0,284.55,250.75,267.5,182975,2026-04-28 09:15:00,267.5
1777347960,266.0,269.1,246.45,253.85,101595,2026-04-28 09:16:00,262.62678163544996
1777348020,252.1,253.5,247.2,252.25,77090,2026-04-28 09:17:00,260.4149083393242
1777348080,251.3,256.1,245.25,245.95,106275,2026-04-28 09:18:00,257.1297124600639
1777348140,244.4,246.6,234.55,236.35,132600,2026-04-28 09:19:00,252.54148717393656
1777348200,236.0,237.0,228.0,232.85,106535,2026-04-28 09:20:00,249.57454954954954
1777348260,233.15,241.6,232.3,233.9,121550,2026-04-28 09:21:00,247.2752549419517
1777348320,234.65,239.75,233.7,234.85,70850,2026-04-28 09:22:00,246.29653490388785
1777348380,234.55,236.9,232.0,235.45,48685,2026-04-28 09:23:00,245.73959690135052
1777348440,235.4,242.0,234.7,235.7,99125,2026-04-28 09:24:00,244.7893495531281
1777348500,235.7,235.85,217.25,218.3,107640,2026-04-28 09:25:00,242.3205087798289
1777348560,218.35,218.35,212.0,215.55,140920,2026-04-28 09:26:00,239.40926966292136
1777348620,215.45,223.4,214.65,220.35,118040,2026-04-28 09:27:00,237.81807649871277
1777348680,220.55,222.85,217.25,217.65,70590,2026-04-28 09:28:00,236.859037568964
1777348740,217.65,222.0,215.6,221.35,52715,2026-04-28 09:29:00,236.32718296756735
1777348800,221.3,225.8,216.1,222.7,91390,2026-04-28 09:30:00,235.56247256036718
1777348860,221.95,226.55,221.7,224.9,68705,2026-04-28 09:31:00,235.13086128982843
1777348920,224.65,228.7,221.2,225.2,76310,2026-04-28 09:32:00,234.7035787583376
1777348980,225.7,228.3,220.1,221.1,64220,2026-04-28 09:33:00,234.22821850463322
1777349040,222.15,224.65,218.4,224.4,67730,2026-04-28 09:34:00,233.8788869559285
1777349100,223.4,232.85,223.4,231.1,90805,2026-04-28 09:35:00,233.7524875459903
1777349160,230.9,233.0,221.5,222.6,64285,2026-04-28 09:36:00,233.40456595798372
1777349220,222.6,225.1,218.15,220.6,45630,2026-04-28 09:37:00,233.12716794222936
1777349280,221.2,224.85,220.3,221.85,29705,2026-04-28 09:38:00,232.97033565624906
1777349340,221.85,226.85,221.3,223.6,47125,2026-04-28 09:39:00,232.76806407431667
1777349400,222.7,223.85,214.9,217.15,74555,2026-04-28 09:40:00,232.25230328506032
