epoch,o,h,l,c,v,time,vwap
1777520700,384.0,384.0,345.5,356.55,67080,2026-04-30 09:15:00,356.55
1777520760,355.9,355.9,338.5,338.5,41535,2026-04-30 09:16:00,349.6475763016158
1777520820,337.65,345.0,336.6,343.0,49205,2026-04-30 09:17:00,347.575
1777520880,344.0,347.1,337.8,340.6,65585,2026-04-30 09:18:00,345.52734943264477
1777520940,341.4,341.7,329.05,329.5,38350,2026-04-30 09:19:00,343.1791656319841
1777521000,332.0,333.05,314.9,316.4,56745,2026-04-30 09:20:00,338.40810204081635
1777521060,316.2,316.8,299.2,301.05,69290,2026-04-30 09:21:00,331.7329869259135
1777521120,297.8,301.2,291.6,300.0,99515,2026-04-30 09:22:00,325.25263438708816
1777521180,300.9,310.0,295.7,297.7,52780,2026-04-30 09:23:00,322.56004332651344
1777521240,297.3,305.0,295.4,299.5,32370,2026-04-30 09:24:00,321.2560917452027
1777521300,299.35,303.35,293.9,299.75,26390,2026-04-30 09:25:00,320.3083577553457
1777521360,299.75,302.9,296.55,301.0,20020,2026-04-30 09:26:00,319.6837412036551
1777521420,301.85,301.85,289.85,293.6,37245,2026-04-30 09:27:00,318.2030612244898
1777521480,294.15,299.55,289.5,293.2,25545,2026-04-30 09:28:00,317.26607227996567
1777521540,292.35,293.3,286.6,288.75,26325,2026-04-30 09:29:00,316.20575192802056
1777521600,286.55,290.0,282.1,286.05,62790,2026-04-30 09:30:00,313.7491440377804
1777521660,286.15,292.6,285.15,292.6,35425,2026-04-30 09:31:00,312.81982987986777
1777521720,294.2,306.75,294.2,304.6,130845,2026-04-30 09:32:00,311.672041481687
1777521780,302.7,306.55,297.65,304.25,35295,2026-04-30 09:33:00,311.4026271809613
1777521840,305.05,311.4,298.65,311.4,30095,2026-04-30 09:34:00,311.4025483076125
1777521900,310.7,316.05,302.4,308.45,49595,2026-04-30 09:35:00,311.2633580475749
1777521960,305.8,308.25,295.1,307.4,24050,2026-04-30 09:36:00,311.177012987013
1777522020,308.35,308.35,301.3,302.25,16185,2026-04-30 09:37:00,311.0447333968103
1777522080,301.9,312.65,300.05,308.55,18785,2026-04-30 09:38:00,311.00255367694376
1777522140,308.45,313.0,303.05,304.95,37310,2026-04-30 09:39:00,310.80590649233034
1777522200,304.95,304.95,295.0,302.95,23920,2026-04-30 09:40:00,310.64560853895205
1777522260,302.95,314.7,301.5,311.15,33410,2026-04-30 09:41:00,310.65958542239474
1777522320,311.0,321.7,309.0,320.85,45175,2026-04-30 09:42:00,311.02761380170443
1777522380,321.45,322.05,316.6,322.05,67665,2026-04-30 09:43:00,311.59326842494454
1777522440,321.85,328.8,318.0,327.35,683410,2026-04-30 09:44:00,316.9722182538394
1777522500,327.1,331.5,322.15,326.95,113945,2026-04-30 09:45:00,317.5095447284345
1777522560,326.1,334.4,326.05,330.85,41405,2026-04-30 09:46:00,317.76558950254605
1777522620,330.45,331.75,319.55,319.55,36075,2026-04-30 09:47:00,317.7949383594121
1777522680,318.5,318.9,311.3,315.0,50375,2026-04-30 09:48:00,317.73218807033805
1777522740,313.0,316.6,308.8,314.05,24635,2026-04-30 09:49:00,317.6921986933349
1777522800,313.7,315.1,302.85,309.1,34190,2026-04-30 09:50:00,317.5646157971996
1777522860,307.75,310.8,298.0,310.3,61750,2026-04-30 09:51:00,317.37488178369165
1777522920,310.5,315.0,303.0,305.6,23010,2026-04-30 09:52:00,317.2613904922675
1777522980,305.45,311.8,304.0,306.15,5200,2026-04-30 09:53:00,317.23724054553355
1777523040,305.3,308.65,297.95,297.95,18395,2026-04-30 09:54:00,317.09008115176186
1777523100,297.55,301.3,295.4,300.05,22815,2026-04-30 09:55:00,316.9303389242028
