epoch,o,h,l,c,v,time,vwap
1777434300,175.0,190.0,144.95,145.65,1251055,2026-04-29 09:15:00,145.65
1777434360,146.95,148.2,138.4,140.8,1011010,2026-04-29 09:16:00,143.48233527772192
1777434420,139.65,144.6,138.0,143.3,693940,2026-04-29 09:17:00,143.43953097169998
1777434480,143.2,153.5,139.5,150.95,772590,2026-04-29 09:18:00,144.9957507452539
1777434540,151.35,158.3,147.0,147.2,946010,2026-04-29 09:19:00,145.44182947008358
1777434600,144.45,144.45,132.3,133.85,853320,2026-04-29 09:20:00,143.65245281909577
1777434660,133.7,144.5,132.7,140.0,641550,2026-04-29 09:21:00,143.27264236422062
1777434720,139.35,147.9,137.1,145.9,628810,2026-04-29 09:22:00,143.51566082475213
1777434780,145.75,160.9,145.75,160.2,1024855,2026-04-29 09:23:00,145.70135971617535
1777434840,159.95,161.6,153.0,153.0,937235,2026-04-29 09:24:00,146.4822099795956
1777434900,153.1,161.5,153.0,156.25,693745,2026-04-29 09:25:00,147.19897214124634
1777434960,156.4,157.1,140.9,141.35,892840,2026-04-29 09:26:00,146.69426387074077
1777435020,141.7,142.2,134.3,138.95,654615,2026-04-29 09:27:00,146.2334651856666
1777435080,138.75,144.0,136.1,141.65,420225,2026-04-29 09:28:00,146.06483268836786
1777435140,140.7,140.7,131.6,132.6,472485,2026-04-29 09:29:00,145.52995972435502
1777435200,132.8,134.4,130.0,130.15,534040,2026-04-29 09:30:00,144.86908919745824
1777435260,130.0,133.3,128.0,129.8,513175,2026-04-29 09:31:00,144.2715479658463
1777435320,129.7,131.1,128.7,130.4,265525,2026-04-29 09:32:00,143.99266284420602
1777435380,130.0,136.0,127.2,136.0,645775,2026-04-29 09:33:00,143.62006944444445
1777435440,135.8,142.3,135.8,139.95,913705,2026-04-29 09:34:00,143.3929770619385
1777435500,139.75,141.35,136.2,138.5,410670,2026-04-29 09:35:00,143.2605809546243
1777435560,138.2,141.5,133.6,134.95,423865,2026-04-29 09:36:00,143.03479059729352
1777435620,134.8,140.9,134.45,139.8,430495,2026-04-29 09:37:00,142.94792672691668
1777435680,139.35,141.8,137.2,141.8,245180,2026-04-29 09:38:00,142.93063523567255
1777435740,143.6,146.8,136.15,137.25,603070,2026-04-29 09:39:00,142.72768118788244
1777435800,136.8,138.05,131.6,133.55,473460,2026-04-29 09:40:00,142.47728047405542
1777435860,133.85,136.5,132.25,134.2,281710,2026-04-29 09:41:00,142.345054864047
1777435920,132.75,135.95,130.6,131.0,292955,2026-04-29 09:42:00,142.1596684722313
1777435980,130.5,130.55,125.3,126.75,612755,2026-04-29 09:43:00,141.650390546941
1777436040,126.4,127.5,121.0,121.15,648310,2026-04-29 09:44:00,140.95777365648763
1777436100,121.3,121.3,117.0,119.45,701350,2026-04-29 09:45:00,140.19939102302249
1777436160,119.5,120.0,116.65,117.3,418275,2026-04-29 09:46:00,139.72775620919217
1777436220,117.05,117.5,114.0,115.75,453635,2026-04-29 09:47:00,139.20386514264962
1777436280,115.75,115.8,113.2,113.85,322985,2026-04-29 09:48:00,138.8154927124308
1777436340,113.7,114.25,110.7,111.95,440505,2026-04-29 09:49:00,138.26571407002552
1777436400,111.15,113.0,110.8,112.35,339755,2026-04-29 09:50:00,137.8630248341221
1777436460,112.15,112.45,110.15,112.2,275145,2026-04-29 09:51:00,137.54410642201836
1777436520,111.75,112.4,109.55,110.35,359255,2026-04-29 09:52:00,137.10989883057155
1777436580,110.15,110.9,109.35,110.15,290875,2026-04-29 09:53:00,136.76581367093806
1777436640,110.35,110.35,108.1,109.25,255580,2026-04-29 09:54:00,136.4606679001238
1777436700,109.4,110.75,108.15,109.1,399360,2026-04-29 09:55:00,135.99462258423134
1777436760,108.95,110.4,107.0,107.2,342420,2026-04-29 09:56:00,135.58013599438206
1777436820,107.25,109.15,106.0,106.25,327795,2026-04-29 09:57:00,135.18146673710427
1777436880,106.2,106.9,104.6,106.35,398450,2026-04-29 09:58:00,134.712847612583
1777436940,105.85,106.8,104.9,104.9,233285,2026-04-29 09:59:00,134.43181520908354
1777437000,104.95,104.95,101.3,102.0,529100,2026-04-29 10:00:00,133.75294324882415
1777437060,101.3,101.35,98.1,99.6,992810,2026-04-29 10:01:00,132.46219494391892
1777437120,99.15,100.65,97.35,99.05,625755,2026-04-29 10:02:00,131.6848159865047
1777437180,99.1,99.25,96.2,97.25,517660,2026-04-29 10:03:00,131.03455711840053
1777437240,97.4,98.5,96.75,97.85,345475,2026-04-29 10:04:00,130.62155001838178
1777437300,97.65,98.4,96.7,98.1,288730,2026-04-29 10:05:00,130.28675882686937
1777437360,98.05,98.85,96.0,96.4,304980,2026-04-29 10:06:00,129.92224389997867
1777437420,96.6,97.75,95.2,96.1,349700,2026-04-29 10:07:00,129.5101576884142
1777437480,96.05,97.45,94.3,95.5,344045,2026-04-29 10:08:00,129.10731168598667
1777437540,95.2,96.5,94.2,95.05,357110,2026-04-29 10:09:00,128.69367353886557
1777437600,95.65,96.15,92.6,93.35,386230,2026-04-29 10:10:00,128.23542797667884
1777437660,93.0,95.55,91.4,95.25,527280,2026-04-29 10:11:00,127.66172900121782
1777437720,94.9,94.9,93.7,94.25,181610,2026-04-29 10:12:00,127.46276912715632
1777437780,94.3,94.7,93.0,93.05,245245,2026-04-29 10:13:00,127.18825276177388
1777437840,93.6,93.95,91.85,92.55,295880,2026-04-29 10:14:00,126.858065512526
1777437900,92.05,93.35,91.5,92.7,358995,2026-04-29 10:15:00,126.46751588862436
1777437960,92.35,92.9,90.9,90.9,313755,2026-04-29 10:16:00,126.11561489883721
1777438020,91.0,91.6,90.15,90.85,325000,2026-04-29 10:17:00,125.75786220497203
1777438080,90.85,91.4,89.25,90.9,363870,2026-04-29 10:18:00,125.36639961883745
1777438140,90.75,92.3,90.3,91.6,251420,2026-04-29 10:19:00,125.10640110442466
1777438200,91.5,91.75,87.55,89.25,608075,2026-04-29 10:20:00,124.45086476789044
1777438260,89.05,90.25,88.25,89.1,1236755,2026-04-29 10:21:00,123.18350237882143
1777438320,89.15,89.9,87.25,89.45,678470,2026-04-29 10:22:00,122.53284758935847
1777438380,89.5,90.0,87.6,88.85,587015,2026-04-29 10:23:00,121.97997024685839
1777438440,88.8,90.2,88.6,89.25,363740,2026-04-29 10:24:00,121.65042686986092
1777438500,89.15,90.0,88.85,89.25,205010,2026-04-29 10:25:00,121.46759827460353
1777438560,89.1,89.25,87.5,87.5,283790,2026-04-29 10:26:00,121.20432843372211
1777438620,87.6,88.45,86.25,86.6,416585,2026-04-29 10:27:00,120.81505031427774
1777438680,86.5,87.15,84.6,85.65,519155,2026-04-29 10:28:00,120.32888043399238
1777438740,85.8,86.65,84.95,86.35,333580,2026-04-29 10:29:00,120.02968989667798
1777438800,86.2,88.3,85.8,87.1,424970,2026-04-29 10:30:00,119.6643979395157
1777438860,87.05,88.75,86.25,88.0,322725,2026-04-29 10:31:00,119.39988020345223
1777438920,87.8,88.5,86.2,87.4,191490,2026-04-29 10:32:00,119.24204712307484
1777438980,87.7,87.85,86.05,86.9,165165,2026-04-29 10:33:00,119.10503927792634
1777439040,86.85,87.8,86.65,87.65,129220,2026-04-29 10:34:00,119.00113273824557
1777439100,87.85,88.45,87.5,88.0,143325,2026-04-29 10:35:00,118.88796200794343
1777439160,88.0,89.0,87.7,88.25,208325,2026-04-29 10:36:00,118.72625175799455
1777439220,88.2,90.3,88.15,90.0,297375,2026-04-29 10:37:00,118.51143909539213
1777439280,89.95,90.95,88.75,90.1,344695,2026-04-29 10:38:00,118.26728922515491
1777439340,90.4,90.7,89.55,90.65,243945,2026-04-29 10:39:00,118.10034629552376
1777439400,90.45,91.9,89.7,91.9,285480,2026-04-29 10:40:00,117.91630454426956
1777439460,91.45,92.0,88.9,89.05,334165,2026-04-29 10:41:00,117.68089206681579
1777439520,88.85,90.8,88.8,90.05,163020,2026-04-29 10:42:00,117.57139847179167
1777439580,90.05,90.85,88.8,90.85,137605,2026-04-29 10:43:00,117.48231522090029
1777439640,90.95,90.95,88.75,89.25,154050,2026-04-29 10:44:00,117.37733850027848
1777439700,89.25,90.75,88.6,90.4,191880,2026-04-29 10:45:00,117.2529710137006
1777439760,90.3,90.75,88.65,90.55,304395,2026-04-29 10:46:00,117.0591010356268
1777439820,90.35,90.55,89.1,89.95,222820,2026-04-29 10:47:00,116.91578962384031
1777439880,89.95,89.95,86.55,87.4,466375,2026-04-29 10:48:00,116.59277503992386
1777439940,87.4,88.25,85.7,85.75,501605,2026-04-29 10:49:00,116.23396403051225
1777440000,85.8,87.75,85.55,87.35,184535,2026-04-29 10:50:00,116.11087162759559
1777440060,87.15,87.2,84.1,85.35,296140,2026-04-29 10:51:00,115.90192691599513
1777440120,85.25,87.95,85.1,85.1,222235,2026-04-29 10:52:00,115.74571366483029
1777440180,85.3,85.3,83.35,83.6,264030,2026-04-29 10:53:00,115.55318519468725
1777440240,83.65,85.5,83.25,85.25,178035,2026-04-29 10:54:00,115.43129692857825
1777440300,85.5,86.15,85.0,85.75,120770,2026-04-29 10:55:00,115.35053125819222
1777440360,85.75,86.25,84.6,86.05,92820,2026-04-29 10:56:00,115.28938151908466
1777440420,86.1,86.35,85.0,85.7,87425,2026-04-29 10:57:00,115.23133232008821
1777440480,85.4,85.75,82.75,84.35,171015,2026-04-29 10:58:00,115.11327539133733
1777440540,84.35,84.6,83.15,83.7,122460,2026-04-29 10:59:00,115.02751604475287
1777440600,83.8,84.2,82.65,82.85,240305,2026-04-29 11:00:00,114.85605363520794
1777440660,83.0,85.85,82.05,84.9,290030,2026-04-29 11:01:00,114.66462936442014
1777440720,84.75,84.75,83.1,83.65,117325,2026-04-29 11:02:00,114.58466335268868
1777440780,83.85,84.0,82.85,83.6,73450,2026-04-29 11:03:00,114.53473049579647
1777440840,83.6,86.7,83.25,86.7,274300,2026-04-29 11:04:00,114.36821495148246
1777440900,86.4,87.2,85.35,85.9,306345,2026-04-29 11:05:00,114.17927620091025
1777440960,85.75,86.0,84.65,84.9,148720,2026-04-29 11:06:00,114.08524268124242
1777441020,84.75,85.65,83.4,83.7,105950,2026-04-29 11:07:00,114.01588027942178
1777441080,83.6,84.0,80.1,81.7,441805,2026-04-29 11:08:00,113.71116616239597
1777441140,81.75,82.95,81.1,81.95,130455,2026-04-29 11:09:00,113.6229809780729
1777441200,81.75,82.7,81.05,82.55,107250,2026-04-29 11:10:00,113.5522143547274
1777441260,82.75,83.5,81.75,83.0,131105,2026-04-29 11:11:00,113.46739346773717
1777441320,83.0,83.05,80.55,81.3,115700,2026-04-29 11:12:00,113.38877449721748
1777441380,81.25,82.15,80.75,80.95,183950,2026-04-29 11:13:00,113.26321254720452
1777441440,81.0,81.05,79.7,80.8,208520,2026-04-29 11:14:00,113.12139445893223
1777441500,80.7,80.7,79.2,80.6,150215,2026-04-29 11:15:00,113.01936859767106
1777441560,80.45,81.8,80.0,81.75,130585,2026-04-29 11:16:00,112.93432190941644
1777441620,81.6,82.3,80.6,81.8,116415,2026-04-29 11:17:00,112.85901382410061
1777441680,81.7,83.7,81.7,83.7,236015,2026-04-29 11:18:00,112.71672158929788
1777441740,83.9,84.25,82.2,82.2,213980,2026-04-29 11:19:00,112.58230198201959
1777441800,82.45,83.05,81.65,82.45,126815,2026-04-29 11:20:00,112.50384668766348
1777441860,82.0,82.0,78.55,79.25,294320,2026-04-29 11:21:00,112.30410692871773
1777441920,79.35,79.9,77.95,79.9,249405,2026-04-29 11:22:00,112.14000897470585
1777441980,79.8,81.9,79.55,80.65,155545,2026-04-29 11:23:00,112.04086705574954
1777442040,80.55,83.35,80.5,82.9,217750,2026-04-29 11:24:00,111.91299395620806
1777442100,82.65,84.0,81.8,82.7,159510,2026-04-29 11:25:00,111.81939117253049
1777442160,82.45,82.45,79.8,82.35,133575,2026-04-29 11:26:00,111.74053105918846
1777442220,82.05,82.45,80.6,81.9,78390,2026-04-29 11:27:00,111.69374173593206
1777442280,82.15,83.85,82.15,83.55,164255,2026-04-29 11:28:00,111.60157897806057
1777442340,83.6,83.8,82.4,82.8,217425,2026-04-29 11:29:00,111.47727005283768
1777442400,83.05,83.1,81.2,81.7,116025,2026-04-29 11:30:00,111.40884519824922
1777442460,81.5,81.5,79.4,80.45,193115,2026-04-29 11:31:00,111.29088912001087
1777442520,80.7,82.55,80.6,82.55,136110,2026-04-29 11:32:00,111.21391493416382
1777442580,82.8,82.8,80.0,80.25,81575,2026-04-29 11:33:00,111.16429327561549
1777442640,80.15,81.0,79.8,80.2,92885,2026-04-29 11:34:00,111.10789402573963
1777442700,80.25,80.55,79.7,80.0,70590,2026-04-29 11:35:00,111.06489292101294
1777442760,80.0,82.35,80.0,80.9,78975,2026-04-29 11:36:00,111.01831435470547
1777442820,80.55,81.45,79.95,80.7,104650,2026-04-29 11:37:00,110.95640571493799
1777442880,80.6,82.3,80.4,80.75,74035,2026-04-29 11:38:00,110.91283284300006
1777442940,80.7,81.6,80.6,80.9,49140,2026-04-29 11:39:00,110.8841246022357
1777443000,81.0,81.0,79.55,80.95,82615,2026-04-29 11:40:00,110.83606368411345
1777443060,81.1,81.6,80.0,80.6,47905,2026-04-29 11:41:00,110.80794023698733
1777443120,80.55,82.8,80.35,82.3,108875,2026-04-29 11:42:00,110.74780356859496
1777443180,82.3,83.2,81.75,83.2,90870,2026-04-29 11:43:00,110.69938756857874
1777443240,82.45,82.95,81.45,82.35,70720,2026-04-29 11:44:00,110.66066414822403
1777443300,82.2,84.05,81.85,82.65,243945,2026-04-29 11:45:00,110.52930460328112
1777443360,82.45,83.65,82.4,83.0,188305,2026-04-29 11:46:00,110.43000806799024
1777443420,83.1,83.2,81.8,81.8,89960,2026-04-29 11:47:00,110.38075875201042
1777443480,81.8,82.95,81.55,81.9,84175,2026-04-29 11:48:00,110.33499037665679
1777443540,81.8,83.8,81.8,83.4,149890,2026-04-29 11:49:00,110.25813410479869
1777443600,83.45,83.45,82.1,82.5,86255,2026-04-29 11:50:00,110.21262986635963
1777443660,82.25,83.25,82.1,82.2,76700,2026-04-29 11:51:00,110.17185486994644
1777443720,82.15,83.2,81.6,81.6,107445,2026-04-29 11:52:00,110.11371357804015
1777443780,81.75,82.25,81.1,81.7,66820,2026-04-29 11:53:00,110.07780111071904
1777443840,81.5,82.7,80.8,82.45,127335,2026-04-29 11:54:00,110.01141761498137
1777443900,82.1,82.85,81.5,81.65,59085,2026-04-29 11:55:00,109.97983215206777
1777443960,81.55,82.4,81.3,81.85,57590,2026-04-29 11:56:00,109.94933037653851
1777444020,82.05,82.5,80.8,82.5,218530,2026-04-29 11:57:00,109.836851631335
1777444080,82.6,83.0,81.1,81.1,69355,2026-04-29 11:58:00,109.7995283191119
1777444140,81.3,81.3,80.0,80.35,145600,2026-04-29 11:59:00,109.71944899668597
1777444200,80.1,81.15,79.7,80.05,83070,2026-04-29 12:00:00,109.67349099688745
1777444260,80.15,80.25,79.1,79.5,146250,2026-04-29 12:01:00,109.59142823988454
1777444320,79.55,81.1,79.1,80.7,124150,2026-04-29 12:02:00,109.5248796441906
1777444380,80.5,82.05,80.25,80.7,135850,2026-04-29 12:03:00,109.4524098458074
1777444440,80.6,82.0,80.0,81.95,81770,2026-04-29 12:04:00,109.41085344409265
1777444500,81.85,83.35,81.4,82.4,195065,2026-04-29 12:05:00,109.31384082713687
1777444560,82.4,82.9,81.95,82.75,104585,2026-04-29 12:06:00,109.26278617382933
1777444620,82.8,82.9,80.2,80.65,120380,2026-04-29 12:07:00,109.19962795792223
