epoch,o,h,l,c,v,time,vwap
1777434300,103.9,103.9,82.2,82.5,525590,2026-04-29 09:15:00,82.5
1777434360,83.2,84.5,77.5,79.45,407095,2026-04-29 09:16:00,81.16874695100704
1777434420,78.95,81.95,78.05,80.8,311415,2026-04-29 09:17:00,81.0764446185998
1777434480,80.75,87.8,78.8,86.5,361790,2026-04-29 09:18:00,82.29831417469441
1777434540,86.6,91.3,83.4,83.4,505180,2026-04-29 09:19:00,82.56194808793644
1777434600,82.8,82.8,74.05,75.1,471380,2026-04-29 09:20:00,81.19990309589731
1777434660,74.55,82.05,74.1,79.55,356720,2026-04-29 09:21:00,80.9996583219072
1777434720,78.6,84.45,77.3,82.9,223470,2026-04-29 09:22:00,81.13393517757316
1777434780,83.15,93.4,82.7,93.25,390520,2026-04-29 09:23:00,82.46558521147374
1777434840,92.8,93.7,87.75,87.75,405015,2026-04-29 09:24:00,83.00630593644799
1777434900,88.2,94.4,88.0,90.3,370760,2026-04-29 09:25:00,83.63098845328008
1777434960,90.65,90.8,79.9,79.9,305955,2026-04-29 09:26:00,83.38470114716854
1777435020,80.6,80.7,76.1,78.9,242710,2026-04-29 09:27:00,83.16154184434968
1777435080,78.85,82.3,77.15,80.6,167245,2026-04-29 09:28:00,83.07662247303931
1777435140,80.0,80.0,74.6,74.9,243490,2026-04-29 09:29:00,82.70014749443823
1777435200,75.5,76.3,73.35,73.8,223210,2026-04-29 09:30:00,82.33970374913024
1777435260,72.85,75.2,72.15,73.1,247585,2026-04-29 09:31:00,81.94248888286945
1777435320,73.15,74.05,72.7,73.75,96330,2026-04-29 09:32:00,81.80771169131033
1777435380,73.5,76.75,71.6,76.45,242580,2026-04-29 09:33:00,81.5945819476422
1777435440,76.65,80.65,76.45,79.0,268905,2026-04-29 09:34:00,81.48500096985289
1777435500,79.15,79.95,76.65,78.0,176020,2026-04-29 09:35:00,81.39124685826685
1777435560,77.75,80.4,75.3,76.25,110435,2026-04-29 09:36:00,81.30591100039078
1777435620,76.0,80.2,75.8,79.05,156260,2026-04-29 09:37:00,81.25414503073574
1777435680,79.0,80.8,77.55,80.8,100490,2026-04-29 09:38:00,81.24754068290848
1777435740,81.95,84.3,77.0,77.8,260325,2026-04-29 09:39:00,81.12237728323437
1777435800,77.45,78.4,74.25,75.85,208260,2026-04-29 09:40:00,80.97356786088672
1777435860,75.55,77.3,74.15,75.75,117845,2026-04-29 09:41:00,80.89145423646517
1777435920,74.5,76.6,73.0,73.15,117000,2026-04-29 09:42:00,80.77248915753168
1777435980,72.9,72.9,70.15,71.0,192400,2026-04-29 09:43:00,80.53161909202944
1777436040,70.9,71.5,67.65,67.7,254930,2026-04-29 09:44:00,80.12581321463706
1777436100,67.9,67.9,65.65,67.0,287235,2026-04-29 09:45:00,79.67419276977101
1777436160,66.95,67.15,65.0,65.2,299260,2026-04-29 09:46:00,79.17328562730668
1777436220,65.15,65.55,63.45,64.7,395980,2026-04-29 09:47:00,78.5395481890907
1777436280,64.45,64.7,63.25,63.3,283530,2026-04-29 09:48:00,78.07627934853058
1777436340,63.55,63.55,60.9,62.6,290810,2026-04-29 09:49:00,77.60832494170918
1777436400,62.55,63.2,62.0,62.7,169650,2026-04-29 09:50:00,77.34991067574299
1777436460,62.6,62.95,61.8,62.75,217035,2026-04-29 09:51:00,77.03318119209429
1777436520,62.9,62.9,61.5,62.0,215410,2026-04-29 09:52:00,76.71631675019717
1777436580,61.8,62.15,61.3,61.7,148915,2026-04-29 09:53:00,76.50065352716604
1777436640,61.55,61.85,60.75,61.3,295620,2026-04-29 09:54:00,76.07928559673792
1777436700,61.4,61.95,60.65,61.15,411060,2026-04-29 09:55:00,75.52519059105235
1777436760,61.05,61.4,59.4,59.5,224770,2026-04-29 09:56:00,75.20643633267952
1777436820,59.65,60.3,58.7,59.05,164190,2026-04-29 09:57:00,74.97504776754076
1777436880,59.0,59.2,58.2,58.8,130650,2026-04-29 09:58:00,74.79279115396474
1777436940,58.75,58.9,57.7,57.8,132665,2026-04-29 09:59:00,74.60056671433163
1777437000,57.8,57.95,56.3,56.85,213330,2026-04-29 10:00:00,74.28344737300499
1777437060,56.2,56.4,54.8,55.6,293085,2026-04-29 10:01:00,73.83585940696112
1777437120,55.35,56.25,54.6,55.35,250510,2026-04-29 10:02:00,73.46493145763806
1777437180,55.3,55.35,53.6,53.9,280865,2026-04-29 10:03:00,73.03446550775999
1777437240,54.0,54.55,53.5,54.3,184210,2026-04-29 10:04:00,72.76796678144419
1777437300,54.2,54.6,53.9,54.3,101595,2026-04-29 10:05:00,72.62420675435408
1777437360,54.2,54.7,53.15,53.55,145860,2026-04-29 10:06:00,72.41339117286353
1777437420,53.5,54.2,53.0,53.2,259740,2026-04-29 10:07:00,72.04254114157919
1777437480,53.2,53.65,52.35,52.9,156780,2026-04-29 10:08:00,71.8220885595466
1777437540,52.85,53.6,52.55,52.85,177190,2026-04-29 10:09:00,71.57832815659363
1777437600,53.0,53.4,51.75,52.05,154440,2026-04-29 10:10:00,71.36205772269429
1777437660,52.0,53.4,51.2,53.2,174525,2026-04-29 10:11:00,71.13756951221758
1777437720,53.15,53.15,52.25,52.65,75530,2026-04-29 10:12:00,71.03920165758505
1777437780,52.5,52.85,52.05,52.3,261690,2026-04-29 10:13:00,70.69999932558808
1777437840,52.15,52.65,51.6,52.05,219245,2026-04-29 10:14:00,70.42139209616057
1777437900,52.0,52.4,51.7,52.2,122395,2026-04-29 10:15:00,70.27068897361116
1777437960,52.05,52.2,51.15,51.4,197665,2026-04-29 10:16:00,70.02195671678666
1777438020,51.45,51.95,51.1,51.55,267735,2026-04-29 10:17:00,69.69795492096478
1777438080,51.4,51.5,50.75,51.2,494390,2026-04-29 10:18:00,69.11761914386359
1777438140,51.25,52.2,51.1,51.8,128310,2026-04-29 10:19:00,68.97775293357118
1777438200,51.85,51.9,50.1,51.1,170820,2026-04-29 10:20:00,68.78757023154145
1777438260,51.2,52.05,50.75,51.65,1010945,2026-04-29 10:21:00,67.7725369678552
1777438320,51.5,51.9,50.7,51.65,340795,2026-04-29 10:22:00,67.4569316671396
1777438380,51.6,51.7,50.3,51.2,246675,2026-04-29 10:23:00,67.22980348340212
1777438440,51.1,51.8,50.95,51.15,131820,2026-04-29 10:24:00,67.11064116290711
1777438500,51.2,51.6,51.15,51.2,100230,2026-04-29 10:25:00,67.02149101929136
1777438560,51.25,51.3,50.55,50.55,132860,2026-04-29 10:26:00,66.90005428411693
1777438620,50.6,51.1,50.2,50.3,143975,2026-04-29 10:27:00,66.76848225148501
1777438680,50.45,50.55,49.25,49.75,226720,2026-04-29 10:28:00,66.55868940582722
1777438740,49.8,50.1,49.2,50.1,108680,2026-04-29 10:29:00,66.46200284589979
1777438800,50.0,50.6,49.7,49.85,155740,2026-04-29 10:30:00,66.32332639992195
1777438860,49.9,50.5,49.4,50.25,144040,2026-04-29 10:31:00,66.20017788488134
1777438920,50.1,50.35,49.35,50.2,122915,2026-04-29 10:32:00,66.09624814940764
1777438980,49.95,50.2,49.4,49.9,62010,2026-04-29 10:33:00,66.04334695987701
1777439040,49.7,50.65,49.6,50.65,130585,2026-04-29 10:34:00,65.93818984922778
1777439100,50.55,50.9,50.4,50.8,57200,2026-04-29 10:35:00,65.89302665391943
1777439160,50.65,51.4,50.6,51.3,173225,2026-04-29 10:36:00,65.76236010361824
1777439220,51.2,51.95,51.0,51.9,115830,2026-04-29 10:37:00,65.67985625206654
1777439280,52.0,52.2,51.35,51.95,172120,2026-04-29 10:38:00,65.55949427433532
1777439340,51.85,52.1,51.5,51.9,208780,2026-04-29 10:39:00,65.41577276732629
1777439400,51.95,52.7,51.45,52.5,157820,2026-04-29 10:40:00,65.31385728353175
1777439460,52.55,52.85,51.3,51.35,157495,2026-04-29 10:41:00,65.2047576130838
