epoch,o,h,l,c,v,time
1776397500,225.0,236.0,157.1,230.0,4762420,2026-04-17 09:15:00
1776397800,230.7,243.0,225.25,225.55,1818895,2026-04-17 09:20:00
1776398100,227.2,247.55,227.1,245.45,1626235,2026-04-17 09:25:00
1776398400,245.2,248.0,223.3,224.5,1434550,2026-04-17 09:30:00
1776398700,223.2,237.9,210.35,229.35,2352545,2026-04-17 09:35:00
1776399000,229.25,236.7,211.3,218.55,1386320,2026-04-17 09:40:00
1776399300,217.25,237.35,215.35,234.95,982800,2026-04-17 09:45:00
1776399600,235.0,242.65,234.25,239.75,1216605,2026-04-17 09:50:00
1776399900,239.3,250.35,231.75,242.0,1545960,2026-04-17 09:55:00
1776400200,240.1,262.75,227.9,262.75,1799330,2026-04-17 10:00:00
1776400500,262.5,277.0,260.15,267.9,1600105,2026-04-17 10:05:00
1776400800,267.2,273.0,261.15,271.4,704340,2026-04-17 10:10:00
1776401100,272.3,288.25,272.3,278.95,980720,2026-04-17 10:15:00
1776401400,279.55,285.45,276.25,283.0,353535,2026-04-17 10:20:00
1776401700,282.9,296.15,282.75,285.5,795015,2026-04-17 10:25:00
1776402000,284.45,291.5,267.85,273.3,739700,2026-04-17 10:30:00
1776402300,273.3,277.95,260.6,262.45,634400,2026-04-17 10:35:00
1776402600,263.1,273.45,256.2,268.9,793000,2026-04-17 10:40:00
1776402900,268.85,275.6,264.1,268.35,390325,2026-04-17 10:45:00
1776403200,267.7,271.1,261.55,266.6,314340,2026-04-17 10:50:00
1776403500,265.9,270.85,262.1,262.4,224380,2026-04-17 10:55:00
1776403800,261.8,267.4,249.8,257.05,735475,2026-04-17 11:00:00
1776404100,257.65,267.25,255.5,262.7,423410,2026-04-17 11:05:00
1776404400,263.0,277.0,262.3,270.3,592280,2026-04-17 11:10:00
1776404700,269.5,278.4,269.5,277.75,402155,2026-04-17 11:15:00
1776405000,277.7,281.6,274.0,275.65,496340,2026-04-17 11:20:00
1776405300,276.55,281.55,270.0,276.25,320255,2026-04-17 11:25:00
1776405600,276.95,283.6,273.3,281.9,332475,2026-04-17 11:30:00
1776405900,281.9,288.0,278.25,282.2,437125,2026-04-17 11:35:00
1776406200,282.3,296.0,281.2,288.95,489515,2026-04-17 11:40:00
1776406500,289.7,290.0,275.15,279.4,409630,2026-04-17 11:45:00
1776406800,279.1,305.0,279.1,302.05,713895,2026-04-17 11:50:00
1776407100,301.65,306.0,276.85,277.55,592670,2026-04-17 11:55:00
1776407400,277.1,278.5,268.55,269.3,1601015,2026-04-17 12:00:00
1776407700,269.15,280.0,266.6,277.65,1111890,2026-04-17 12:05:00
1776408000,278.45,282.3,274.45,281.1,258570,2026-04-17 12:10:00
1776408300,281.8,286.0,278.0,279.9,266890,2026-04-17 12:15:00
1776408600,280.6,284.7,276.55,284.3,176020,2026-04-17 12:20:00
1776408900,284.4,284.8,277.25,277.9,102960,2026-04-17 12:25:00
1776409200,277.4,279.65,268.2,268.2,256425,2026-04-17 12:30:00
1776409500,268.3,274.55,266.9,267.45,153595,2026-04-17 12:35:00
1776409800,267.25,275.2,264.55,269.6,288015,2026-04-17 12:40:00
1776410100,270.2,275.0,265.0,270.85,233480,2026-04-17 12:45:00
1776410400,270.65,273.0,260.0,261.3,225745,2026-04-17 12:50:00
1776410700,262.15,268.8,261.55,266.2,146445,2026-04-17 12:55:00
1776411000,265.95,271.2,264.2,267.8,249275,2026-04-17 13:00:00
1776411300,267.35,281.9,267.25,277.9,339885,2026-04-17 13:05:00
1776411600,278.45,285.75,277.65,280.95,312390,2026-04-17 13:10:00
1776411900,281.4,284.0,270.15,271.0,266695,2026-04-17 13:15:00
1776412200,271.5,282.9,270.55,273.2,311220,2026-04-17 13:20:00
1776412500,273.85,284.85,269.0,284.55,723645,2026-04-17 13:25:00
1776412800,286.0,287.9,281.0,287.1,464360,2026-04-17 13:30:00
1776413100,287.85,294.25,282.4,292.0,281320,2026-04-17 13:35:00
1776413400,292.05,303.6,287.55,287.75,520845,2026-04-17 13:40:00
1776413700,288.5,294.45,288.45,291.85,167765,2026-04-17 13:45:00
1776414000,290.85,292.8,283.8,290.1,170560,2026-04-17 13:50:00
1776414300,290.4,291.8,281.4,288.15,252460,2026-04-17 13:55:00
1776414600,288.35,294.75,283.65,285.95,214110,2026-04-17 14:00:00
1776414900,285.15,296.9,283.9,292.65,179140,2026-04-17 14:05:00
1776415200,293.25,299.65,288.0,290.4,305175,2026-04-17 14:10:00
1776415500,290.55,300.0,289.0,296.3,235495,2026-04-17 14:15:00
1776415800,296.2,305.8,293.0,300.0,462020,2026-04-17 14:20:00
1776416100,300.0,301.4,287.1,287.5,186875,2026-04-17 14:25:00
1776416400,288.25,296.5,285.8,296.2,280670,2026-04-17 14:30:00
1776416700,296.45,308.6,295.0,304.9,557895,2026-04-17 14:35:00
1776417000,304.25,319.9,301.7,319.75,537030,2026-04-17 14:40:00
1776417300,317.55,333.95,315.0,320.05,917865,2026-04-17 14:45:00
1776417600,320.8,329.0,318.5,325.2,257660,2026-04-17 14:50:00
1776417900,324.0,328.95,319.1,324.45,192725,2026-04-17 14:55:00
1776418200,325.5,330.9,304.9,322.15,579345,2026-04-17 15:00:00
1776418500,322.2,328.0,318.6,324.75,224835,2026-04-17 15:05:00
1776418800,322.8,328.05,322.45,326.25,206505,2026-04-17 15:10:00
1776419100,326.25,327.0,319.0,325.0,294255,2026-04-17 15:15:00
1776419400,324.5,330.7,319.85,327.3,233870,2026-04-17 15:20:00
1776419700,327.0,343.8,325.55,342.75,254670,2026-04-17 15:25:00
