epoch,o,h,l,c,v,time
1776656700,90.8,115.85,58.3,87.0,12738765,2026-04-20 09:15:00
1776657000,86.8,88.0,72.35,73.5,6636305,2026-04-20 09:20:00
1776657300,73.45,76.3,67.05,74.7,5254795,2026-04-20 09:25:00
1776657600,74.55,88.2,71.25,79.0,6156670,2026-04-20 09:30:00
1776657900,79.15,84.35,75.8,81.35,3634150,2026-04-20 09:35:00
1776658200,82.45,99.45,78.6,97.4,8078200,2026-04-20 09:40:00
1776658500,97.25,109.15,95.8,103.15,8458775,2026-04-20 09:45:00
1776658800,101.95,107.65,86.0,87.2,6153225,2026-04-20 09:50:00
1776659100,87.05,93.4,85.0,89.0,4329650,2026-04-20 09:55:00
1776659400,89.25,91.9,76.3,79.6,4195555,2026-04-20 10:00:00
1776659700,79.6,81.3,69.9,71.0,3889730,2026-04-20 10:05:00
1776660000,70.7,77.3,70.25,73.0,3240640,2026-04-20 10:10:00
1776660300,72.3,75.3,67.1,68.9,3801265,2026-04-20 10:15:00
1776660600,69.4,74.2,65.55,68.0,2545595,2026-04-20 10:20:00
1776660900,68.1,70.9,64.0,64.6,2262195,2026-04-20 10:25:00
1776661200,64.55,64.55,56.1,58.6,4512885,2026-04-20 10:30:00
1776661500,58.5,60.5,56.65,58.0,2082730,2026-04-20 10:35:00
1776661800,57.95,58.05,54.05,55.25,2293265,2026-04-20 10:40:00
1776662100,55.75,59.85,55.75,57.55,2273115,2026-04-20 10:45:00
1776662400,57.5,62.65,57.4,59.35,2242565,2026-04-20 10:50:00
1776662700,59.2,62.3,57.55,57.55,1638390,2026-04-20 10:55:00
1776663000,57.5,62.25,56.4,57.1,1663480,2026-04-20 11:00:00
1776663300,57.6,64.65,55.8,63.75,2085395,2026-04-20 11:05:00
1776663600,64.35,66.85,59.9,64.3,2810795,2026-04-20 11:10:00
1776663900,64.05,64.05,56.65,59.2,2054780,2026-04-20 11:15:00
1776664200,59.05,59.45,53.2,54.65,1990040,2026-04-20 11:20:00
1776664500,54.7,55.4,50.6,51.4,3743350,2026-04-20 11:25:00
1776664800,50.95,52.95,49.4,50.35,2087865,2026-04-20 11:30:00
1776665100,50.25,54.2,49.9,51.6,1634230,2026-04-20 11:35:00
1776665400,51.5,53.1,49.5,50.95,1240200,2026-04-20 11:40:00
1776665700,51.1,51.1,47.7,49.25,1812785,2026-04-20 11:45:00
1776666000,49.4,51.7,49.4,50.05,1204385,2026-04-20 11:50:00
1776666300,49.85,51.95,49.3,50.05,911300,2026-04-20 11:55:00
1776666600,49.55,51.45,48.4,50.75,1066260,2026-04-20 12:00:00
1776666900,50.8,53.3,50.3,52.9,1469195,2026-04-20 12:05:00
1776667200,52.65,59.65,52.2,56.45,2389790,2026-04-20 12:10:00
1776667500,56.25,59.0,54.6,56.45,2283125,2026-04-20 12:15:00
1776667800,56.5,56.95,53.9,55.3,1200810,2026-04-20 12:20:00
