epoch,o,h,l,c,v,time,vwap
1776224700,24163.8,24280.9,24162.7,24232.9,14644547,2026-04-15 09:15:00,24232.900000000005
1776224760,24232.9,24238.8,24205.2,24232.0,6656638,2026-04-15 09:16:00,24232.618749252684
1776224820,24231.05,24237.7,24214.4,24228.8,4540176,2026-04-15 09:17:00,24231.947817342134
1776224880,24227.6,24241.9,24222.6,24231.45,3691651,2026-04-15 09:18:00,24231.885589761383
1776224940,24231.45,24235.3,24224.6,24230.85,3063323,2026-04-15 09:19:00,24231.78826759512
1776225000,24231.6,24234.7,24226.55,24231.25,3087451,2026-04-15 09:20:00,24231.74169532768
1776225060,24231.85,24233.3,24214.9,24219.65,3074519,2026-04-15 09:21:00,24230.782516461957
1776225120,24219.65,24228.7,24211.5,24218.45,3374445,2026-04-15 09:22:00,24229.794795543847
1776225180,24217.0,24225.75,24216.25,24222.95,2841433,2026-04-15 09:23:00,24229.3623468224
1776225240,24222.8,24223.75,24206.75,24208.85,2684440,2026-04-15 09:24:00,24228.2069595947
1776225300,24209.2,24212.9,24203.15,24212.65,2665202,2026-04-15 09:25:00,24227.383046868956
1776225360,24212.75,24212.75,24204.85,24207.05,2458234,2026-04-15 09:26:00,24226.436070034706
1776225420,24207.85,24210.85,24190.05,24190.05,2431887,2026-04-15 09:27:00,24224.83345299483
1776225480,24189.5,24194.95,24184.1,24191.85,2457884,2026-04-15 09:28:00,24223.427749354407
1776225540,24191.3,24195.45,24186.05,24192.45,1763631,2026-04-15 09:29:00,24222.50854526055
1776225600,24193.5,24194.7,24176.35,24183.25,2120011,2026-04-15 09:30:00,24221.156455103617
1776225660,24182.55,24183.2,24174.65,24179.05,1564056,2026-04-15 09:31:00,24220.11308776818
1776225720,24178.9,24183.35,24172.8,24182.85,1735125,2026-04-15 09:32:00,24219.116149041765
1776225780,24182.75,24187.15,24171.55,24175.85,1546698,2026-04-15 09:33:00,24218.10834324892
1776225840,24177.1,24177.4,24164.15,24168.9,1853064,2026-04-15 09:34:00,24216.772367995538
1776225900,24168.05,24174.05,24167.35,24171.5,1555433,2026-04-15 09:35:00,24215.763654509035
1776225960,24170.0,24179.85,24170.0,24173.25,1612443,2026-04-15 09:36:00,24214.803858293348
1776226020,24172.5,24176.7,24170.7,24173.15,1470885,2026-04-15 09:37:00,24213.96334017193
1776226080,24171.8,24175.75,24147.5,24147.95,1718338,2026-04-15 09:38:00,24212.443022129268
1776226140,24147.7,24158.2,24145.8,24151.35,1640140,2026-04-15 09:39:00,24211.12893772508
1776226200,24151.05,24175.4,24149.7,24174.85,1388511,2026-04-15 09:40:00,24210.48012787132
