epoch,o,h,l,c,v,time,vwap
1777520700,60.1,60.1,45.1,54.45,656630,2026-04-30 09:15:00,54.45
1777520760,54.55,62.2,54.4,62.2,412685,2026-04-30 09:16:00,57.44098838976354
1777520820,62.3,63.15,58.75,59.6,333970,2026-04-30 09:17:00,57.95481495205892
1777520880,59.5,61.7,58.75,59.45,772785,2026-04-30 09:18:00,58.48579813608937
1777520940,59.3,66.0,59.3,64.45,314730,2026-04-30 09:19:00,59.239416753653444
1777521000,64.05,74.15,63.25,71.75,574275,2026-04-30 09:20:00,61.583410030749654
1777521060,71.85,80.15,71.0,79.4,453960,2026-04-30 09:21:00,63.88177284397569
1777521120,79.45,85.4,78.4,78.85,536185,2026-04-30 09:22:00,65.86088590754632
1777521180,79.05,80.0,75.35,79.15,374595,2026-04-30 09:23:00,66.98464292526889
1777521240,79.3,80.8,74.55,76.05,255255,2026-04-30 09:24:00,67.47854754571436
1777521300,76.7,79.35,74.7,76.85,245375,2026-04-30 09:25:00,67.9449395541376
1777521360,76.85,79.7,76.3,77.65,185380,2026-04-30 09:26:00,68.2966177498253
1777521420,77.9,85.0,77.65,81.5,406575,2026-04-30 09:27:00,69.26868879472693
1777521480,81.9,83.8,78.0,82.4,258180,2026-04-30 09:28:00,69.85517698916026
1777521540,82.55,85.0,81.15,83.15,251680,2026-04-30 09:29:00,70.40986810913323
1777521600,84.55,84.95,80.95,80.95,261495,2026-04-30 09:30:00,70.84779297096884
1777521660,81.4,82.35,78.65,80.65,260390,2026-04-30 09:31:00,71.23722541231541
1777521720,80.5,80.5,74.7,75.9,291590,2026-04-30 09:32:00,71.43583351532013
1777521780,76.5,79.2,75.45,76.45,265785,2026-04-30 09:33:00,71.62323230476747
1777521840,76.6,79.1,72.8,72.8,198055,2026-04-30 09:34:00,71.6551171579743
1777521900,72.9,76.65,71.3,74.65,227955,2026-04-30 09:35:00,71.74569039857884
1777521960,75.15,80.35,75.15,75.35,225875,2026-04-30 09:36:00,71.85055719751836
1777522020,75.15,79.15,75.0,78.65,139165,2026-04-30 09:37:00,71.9702960239517
1777522080,78.55,79.5,74.2,76.0,121095,2026-04-30 09:38:00,72.03111324438396
1777522140,75.8,77.0,73.4,76.1,148135,2026-04-30 09:39:00,72.10487233534839
1777522200,76.8,80.6,76.8,78.3,176865,2026-04-30 09:40:00,72.23611502557594
1777522260,78.25,79.15,73.6,74.6,118755,2026-04-30 09:41:00,72.26926835446925
1777522320,74.45,75.35,69.8,70.3,183625,2026-04-30 09:42:00,72.22746913812146
1777522380,69.8,71.5,69.3,71.1,206440,2026-04-30 09:43:00,72.20119139349376
1777522440,71.05,72.45,69.4,69.95,149695,2026-04-30 09:44:00,72.1637776751436
1777522500,69.8,71.9,67.85,70.2,183105,2026-04-30 09:45:00,72.12465184703194
1777522560,70.1,70.25,66.55,68.1,202410,2026-04-30 09:46:00,72.03792170404766
1777522620,68.4,72.85,67.8,72.85,159965,2026-04-30 09:47:00,72.05152044037996
1777522680,72.8,74.85,72.3,74.6,213135,2026-04-30 09:48:00,72.10714009970515
1777522740,74.95,77.7,73.35,76.45,148915,2026-04-30 09:49:00,72.17236812776169
1777522800,76.25,80.45,75.2,78.15,254020,2026-04-30 09:50:00,72.32169238439805
1777522860,78.05,81.15,76.05,76.05,321750,2026-04-30 09:51:00,72.43604205908595
1777522920,75.8,78.75,73.55,77.15,224705,2026-04-30 09:52:00,72.53489708763777
1777522980,77.15,77.85,74.75,77.0,97240,2026-04-30 09:53:00,72.57505335297124
1777523040,77.2,80.25,75.6,80.25,143390,2026-04-30 09:54:00,72.67550326014084
1777523100,80.4,80.8,77.85,79.05,205010,2026-04-30 09:55:00,72.7925945662619
1777523160,78.85,84.05,78.3,83.9,207220,2026-04-30 09:56:00,72.99506355314392
1777523220,84.05,85.8,82.9,85.0,225940,2026-04-30 09:57:00,73.22901204805768
1777523280,85.0,89.2,84.65,88.0,264550,2026-04-30 09:58:00,73.55853545568655
1777523340,87.8,88.65,84.9,87.8,222690,2026-04-30 09:59:00,73.82104457536384
1777523400,88.4,95.9,87.35,94.3,471640,2026-04-30 10:00:00,74.59048601653885
1777523460,94.2,98.1,93.8,95.0,410085,2026-04-30 10:01:00,75.23614426114426
1777523520,94.95,96.95,92.7,96.75,244920,2026-04-30 10:02:00,75.63508622132107
1777523580,96.95,97.85,94.15,95.6,190710,2026-04-30 10:03:00,75.91925877592999
1777523640,95.4,100.65,95.4,99.2,266370,2026-04-30 10:04:00,76.3730687818104
1777523700,99.8,102.9,95.1,96.2,312325,2026-04-30 10:05:00,76.81610551770642
1777523760,96.25,98.25,95.25,96.25,147485,2026-04-30 10:06:00,77.01902634097854
1777523820,95.75,97.4,93.55,96.9,182910,2026-04-30 10:07:00,77.27318574582723
1777523880,97.5,101.0,97.3,99.7,259740,2026-04-30 10:08:00,77.67306058523786
1777523940,99.75,105.6,98.65,101.35,320060,2026-04-30 10:09:00,78.18208201259179
1777524000,101.2,102.9,100.0,100.35,233545,2026-04-30 10:10:00,78.52446685953291
1777524060,100.3,104.95,100.0,103.65,251290,2026-04-30 10:11:00,78.93519220116957
1777524120,103.7,107.7,103.0,105.0,254020,2026-04-30 10:12:00,79.35889914935214
1777524180,105.05,108.6,103.85,106.1,174070,2026-04-30 10:13:00,79.65350086184554
1777524240,105.75,108.9,104.4,106.6,207480,2026-04-30 10:14:00,80.00275768957466
1777524300,106.7,109.5,103.1,104.1,415870,2026-04-30 10:15:00,80.61293034871157
1777524360,104.25,107.9,102.9,107.9,141765,2026-04-30 10:16:00,80.84644875104962
1777524420,107.95,119.2,107.95,116.0,494260,2026-04-30 10:17:00,81.86492638822212
1777524480,116.35,118.0,111.1,111.25,229385,2026-04-30 10:18:00,82.25479478320369
1777524540,111.0,111.0,104.65,107.95,233155,2026-04-30 10:19:00,82.59669979300675
1777524600,107.4,112.5,105.15,108.65,128050,2026-04-30 10:20:00,82.78571152373097
1777524660,109.1,109.85,105.0,106.25,139490,2026-04-30 10:21:00,82.96969472761153
1777524720,106.25,110.3,104.4,108.7,101530,2026-04-30 10:22:00,83.11570905933472
1777524780,108.85,111.4,107.6,110.7,203515,2026-04-30 10:23:00,83.42595219535676
1777524840,111.2,115.15,110.5,111.05,215345,2026-04-30 10:24:00,83.75083600761104
1777524900,110.9,113.85,108.65,111.65,145080,2026-04-30 10:25:00,83.9701554619481
1777524960,111.6,113.6,110.5,112.9,77155,2026-04-30 10:26:00,84.09059712747488
1777525020,112.75,112.95,106.6,107.3,281580,2026-04-30 10:27:00,84.43795997194651
1777525080,107.35,110.5,107.15,109.1,296205,2026-04-30 10:28:00,84.82021639161373
1777525140,109.35,110.55,107.75,109.6,293735,2026-04-30 10:29:00,85.19532933810795
1777525200,109.75,110.2,104.9,105.35,279110,2026-04-30 10:30:00,85.4811262247496
1777525260,106.0,107.2,103.8,105.0,86255,2026-04-30 10:31:00,85.56628833710347
1777525320,105.2,106.45,103.25,105.75,83980,2026-04-30 10:32:00,85.65166581542451
1777525380,105.75,107.55,104.7,106.4,74815,2026-04-30 10:33:00,85.72955996177268
1777525440,106.35,111.0,105.8,105.8,122525,2026-04-30 10:34:00,85.85220571072901
1777525500,105.95,107.25,100.8,102.25,203775,2026-04-30 10:35:00,86.01717981303372
1777525560,102.4,103.85,100.35,102.25,109785,2026-04-30 10:36:00,86.10469204841428
1777525620,102.3,106.15,100.5,100.95,96915,2026-04-30 10:37:00,86.17500738594669
1777525680,99.95,102.05,98.8,101.5,117455,2026-04-30 10:38:00,86.26247670518077
1777525740,101.35,101.7,97.25,97.8,85215,2026-04-30 10:39:00,86.31005599156981
1777525800,98.05,99.2,96.55,99.15,147940,2026-04-30 10:40:00,86.40132846733566
1777525860,99.6,101.85,97.5,101.5,115115,2026-04-30 10:41:00,86.48438354164595
1777525920,101.8,103.85,100.05,103.5,138190,2026-04-30 10:42:00,86.59600852263961
1777525980,103.6,105.4,100.4,101.1,180375,2026-04-30 10:43:00,86.71914821035756
1777526040,101.05,101.35,97.0,100.0,179140,2026-04-30 10:44:00,86.8301950189467
1777526100,99.6,106.95,99.2,106.0,208650,2026-04-30 10:45:00,87.01508552696811
1777526160,107.0,108.5,104.0,108.15,192855,2026-04-30 10:46:00,87.20183331050133
1777526220,108.2,109.75,106.0,109.55,169260,2026-04-30 10:47:00,87.37380832766925
1777526280,109.05,109.9,107.2,108.35,133640,2026-04-30 10:48:00,87.50048642075396
1777526340,108.4,110.95,108.0,110.75,106665,2026-04-30 10:49:00,87.61201492602758
1777526400,110.65,114.45,110.2,111.75,198185,2026-04-30 10:50:00,87.82525468221223
1777526460,111.45,111.7,107.3,108.85,139685,2026-04-30 10:51:00,87.95535583166563
1777526520,108.75,113.55,106.5,113.25,258050,2026-04-30 10:52:00,88.24124425275085
1777526580,112.9,113.15,109.9,110.85,73385,2026-04-30 10:53:00,88.31368024654923
1777526640,111.0,115.1,110.9,113.35,146575,2026-04-30 10:54:00,88.47287565665367
1777526700,112.65,117.75,112.4,116.3,283855,2026-04-30 10:55:00,88.81136875149718
1777526760,116.6,122.0,116.6,121.45,245960,2026-04-30 10:56:00,89.15179869897186
1777526820,121.5,122.7,114.45,115.2,330135,2026-04-30 10:57:00,89.51143436929993
1777526880,115.25,116.85,112.05,114.35,206440,2026-04-30 10:58:00,89.72404277109246
1777526940,114.25,115.45,112.85,113.5,159380,2026-04-30 10:59:00,89.88013143345194
1777527000,113.5,113.8,109.05,109.3,111930,2026-04-30 11:00:00,89.9692554215005
1777527060,109.05,111.4,108.65,109.7,136825,2026-04-30 11:01:00,90.07932850812564
1777527120,109.35,110.1,106.1,108.05,95550,2026-04-30 11:02:00,90.14906796306171
1777527180,108.1,109.65,105.65,109.65,61165,2026-04-30 11:03:00,90.19739212872135
1777527240,109.0,112.1,108.4,109.85,99710,2026-04-30 11:04:00,90.27646255006307
1777527300,110.0,110.1,105.7,105.9,95095,2026-04-30 11:05:00,90.33618380485562
1777527360,106.0,106.4,103.9,105.4,82875,2026-04-30 11:06:00,90.38619947032215
1777527420,105.45,107.0,102.6,107.0,97305,2026-04-30 11:07:00,90.45071464887523
1777527480,107.1,109.8,106.5,109.0,88855,2026-04-30 11:08:00,90.51625813255582
1777527540,109.0,109.0,102.9,102.9,142025,2026-04-30 11:09:00,90.58580718456983
1777527600,102.8,105.1,102.8,104.45,63375,2026-04-30 11:10:00,90.62046491176342
1777527660,104.55,108.0,104.55,108.0,61165,2026-04-30 11:11:00,90.6622943586753
1777527720,108.2,109.5,107.05,108.6,62725,2026-04-30 11:12:00,90.70645932892276
1777527780,108.15,111.95,107.8,110.65,113945,2026-04-30 11:13:00,90.7952627701999
1777527840,111.1,113.6,111.1,112.85,112060,2026-04-30 11:14:00,90.89142114340919
1777527900,113.3,116.15,110.0,110.0,192985,2026-04-30 11:15:00,91.03383025882128
1777527960,109.7,111.4,106.6,106.6,121940,2026-04-30 11:16:00,91.10678835454044
1777528020,106.35,111.45,105.25,110.35,122460,2026-04-30 11:17:00,91.19694088918618
1777528080,110.65,112.45,109.35,111.3,67145,2026-04-30 11:18:00,91.24844807230589
1777528140,110.7,112.6,109.8,112.6,44980,2026-04-30 11:19:00,91.28503248586172
1777528200,112.35,114.4,110.35,114.4,85020,2026-04-30 11:20:00,91.35965284222165
1777528260,115.0,115.0,109.65,110.65,113425,2026-04-30 11:21:00,91.44237566997033
1777528320,111.0,113.85,110.65,112.8,43160,2026-04-30 11:22:00,91.47716954745636
1777528380,112.7,114.0,110.05,114.0,51220,2026-04-30 11:23:00,91.52062979188145
1777528440,114.7,115.2,111.1,111.15,83590,2026-04-30 11:24:00,91.58225023739256
1777528500,111.25,112.1,108.0,109.3,83265,2026-04-30 11:25:00,91.63748077578235
1777528560,109.15,109.4,107.0,107.0,50245,2026-04-30 11:26:00,91.66632423557186
1777528620,106.8,109.4,106.35,108.7,75205,2026-04-30 11:27:00,91.71405829922251
1777528680,108.3,111.0,107.4,107.6,67405,2026-04-30 11:28:00,91.75385883785488
1777528740,107.35,107.95,102.65,102.9,131040,2026-04-30 11:29:00,91.80788475270663
1777528800,104.45,107.25,102.85,105.9,151255,2026-04-30 11:30:00,91.88628846383742
1777528860,106.2,108.25,104.9,105.8,74750,2026-04-30 11:31:00,91.92444003338102
1777528920,106.05,107.8,103.8,107.8,90415,2026-04-30 11:32:00,91.97691953962894
1777528980,107.75,108.3,101.95,103.15,137735,2026-04-30 11:33:00,92.03290250880802
1777529040,103.35,104.8,101.85,103.1,84825,2026-04-30 11:34:00,92.06694789198873
1777529100,103.35,103.4,99.2,100.0,136110,2026-04-30 11:35:00,92.10591448925544
