epoch,o,h,l,c,v,time,vwap
1777520700,205.95,205.95,156.4,166.5,2408640,2026-04-30 09:15:00,166.5
1777520760,166.65,170.4,158.4,159.7,1890980,2026-04-30 09:16:00,163.50934873314387
1777520820,158.35,162.15,157.25,161.95,1161550,2026-04-30 09:17:00,163.17768692423053
1777520880,161.65,163.3,158.0,161.35,883220,2026-04-30 09:18:00,162.92324959531177
1777520940,161.2,161.55,153.4,156.05,963820,2026-04-30 09:19:00,162.01679296298272
1777521000,155.45,156.5,146.0,146.45,1093755,2026-04-30 09:20:00,159.9903315771965
1777521060,146.75,147.3,137.3,138.45,1086865,2026-04-30 09:21:00,157.52306928251429
1777521120,138.15,138.6,133.5,137.0,816660,2026-04-30 09:22:00,155.89671577964754
1777521180,138.0,142.65,133.0,134.6,1186120,2026-04-30 09:23:00,153.6985502901682
1777521240,134.05,138.0,133.3,134.4,585715,2026-04-30 09:24:00,152.76262694760635
1777521300,134.15,136.5,130.7,134.45,606580,2026-04-30 09:25:00,151.88686563798768
1777521360,134.25,136.4,132.65,135.6,407225,2026-04-30 09:26:00,151.3802310801283
1777521420,135.8,136.25,130.0,132.0,600600,2026-04-30 09:27:00,150.53009988511312
1777521480,131.8,135.1,129.0,131.5,660465,2026-04-30 09:28:00,149.65436520337133
1777521540,131.05,131.8,127.8,129.0,438750,2026-04-30 09:29:00,149.04168611268582
1777521600,127.9,130.0,125.5,127.55,593580,2026-04-30 09:30:00,148.21247396328454
1777521660,127.2,131.5,126.85,131.5,426465,2026-04-30 09:31:00,147.76169351191797
1777521720,132.2,138.35,132.0,137.1,805935,2026-04-30 09:32:00,147.24459230573646
1777521780,137.3,138.75,133.15,137.75,560430,2026-04-30 09:33:00,146.93482084407057
1777521840,137.35,141.9,134.25,141.9,688090,2026-04-30 09:34:00,146.7409040468905
1777521900,141.1,144.15,137.1,140.85,781170,2026-04-30 09:35:00,146.49411407915056
1777521960,140.4,140.7,133.1,140.65,513825,2026-04-30 09:36:00,146.33739263033627
1777522020,140.6,140.95,136.75,137.75,273650,2026-04-30 09:37:00,146.21647418273764
1777522080,137.3,143.55,136.3,141.35,407160,2026-04-30 09:38:00,146.1166098280098
1777522140,140.8,143.6,137.8,139.4,312130,2026-04-30 09:39:00,146.01258482448105
1777522200,137.6,138.55,133.45,138.55,339950,2026-04-30 09:40:00,145.8887930487627
1777522260,138.4,144.5,137.3,143.3,429650,2026-04-30 09:41:00,145.8356326034819
1777522320,142.75,148.65,141.45,148.3,871910,2026-04-30 09:42:00,145.93422023465132
1777522380,148.25,148.8,145.25,148.4,822250,2026-04-30 09:43:00,146.02386408051592
1777522440,148.0,153.6,147.25,153.3,962130,2026-04-30 09:44:00,146.32075998323953
1777522500,153.2,155.9,149.65,151.55,716625,2026-04-30 09:45:00,146.47500020065118
1777522560,152.55,157.45,152.3,155.65,842140,2026-04-30 09:46:00,146.78236847072574
1777522620,155.0,155.65,147.9,148.2,594100,2026-04-30 09:47:00,146.81509855284065
1777522680,147.85,148.35,143.9,146.3,489385,2026-04-30 09:48:00,146.80548501764963
1777522740,145.8,146.9,141.9,144.45,395980,2026-04-30 09:49:00,146.77044322344324
