epoch,o,h,l,c,v,time
1775619900,372.85,419.45,372.85,403.05,7800,2026-04-08 09:15:00
1775619960,403.6,403.6,384.75,385.25,8580,2026-04-08 09:16:00
1775620020,385.0,385.0,353.8,368.65,12610,2026-04-08 09:17:00
1775620080,365.7,371.35,362.3,366.5,11830,2026-04-08 09:18:00
1775620140,365.25,372.95,365.25,368.2,23725,2026-04-08 09:19:00
1775620200,369.0,369.0,354.8,356.2,16315,2026-04-08 09:20:00
1775620260,356.5,356.5,347.65,349.95,16770,2026-04-08 09:21:00
1775620320,350.75,360.2,348.15,359.0,13455,2026-04-08 09:22:00
1775620380,360.0,369.2,356.45,369.2,36400,2026-04-08 09:23:00
1775620440,369.2,373.35,366.95,370.15,4680,2026-04-08 09:24:00
1775620500,369.25,373.45,367.4,373.25,4875,2026-04-08 09:25:00
1775620560,373.45,373.7,362.55,362.55,2210,2026-04-08 09:26:00
1775620620,359.05,365.75,359.05,360.1,3185,2026-04-08 09:27:00
1775620680,360.0,369.75,360.0,369.75,5005,2026-04-08 09:28:00
1775620740,368.4,371.0,362.8,362.8,4355,2026-04-08 09:29:00
1775620800,361.55,361.55,348.65,349.75,2925,2026-04-08 09:30:00
1775620860,350.8,351.8,344.65,350.45,14690,2026-04-08 09:31:00
1775620920,352.15,352.2,349.3,352.0,5590,2026-04-08 09:32:00
1775620980,352.1,356.9,351.25,354.0,4095,2026-04-08 09:33:00
1775621040,354.0,355.0,350.6,353.6,2015,2026-04-08 09:34:00
1775621100,353.6,354.35,346.35,347.8,9750,2026-04-08 09:35:00
1775621160,347.8,349.35,343.45,348.15,14170,2026-04-08 09:36:00
1775621220,348.15,348.15,338.8,340.3,4290,2026-04-08 09:37:00
1775621280,339.65,344.75,337.1,341.7,7150,2026-04-08 09:38:00
1775621340,342.35,342.35,333.9,335.0,10465,2026-04-08 09:39:00
1775621400,335.0,335.0,332.0,332.0,6435,2026-04-08 09:40:00
1775621460,331.95,338.75,330.75,336.3,8710,2026-04-08 09:41:00
1775621520,336.55,340.95,333.5,338.6,5980,2026-04-08 09:42:00
1775621580,336.8,336.8,331.15,331.15,2795,2026-04-08 09:43:00
1775621640,332.0,335.5,329.25,329.25,5070,2026-04-08 09:44:00
1775621700,329.3,329.3,324.0,324.0,6175,2026-04-08 09:45:00
1775621760,324.0,324.2,314.65,319.6,16835,2026-04-08 09:46:00
1775621820,320.4,320.4,316.5,316.5,2080,2026-04-08 09:47:00
1775621880,315.95,318.0,311.7,312.05,4160,2026-04-08 09:48:00
1775621940,312.0,318.5,310.75,318.0,5655,2026-04-08 09:49:00
1775622000,317.4,317.4,311.75,316.15,5720,2026-04-08 09:50:00
1775622060,316.15,316.15,311.6,314.25,4095,2026-04-08 09:51:00
1775622120,316.8,316.85,315.45,316.85,1235,2026-04-08 09:52:00
1775622180,316.9,323.15,316.5,323.15,5265,2026-04-08 09:53:00
1775622240,324.3,329.5,323.2,325.75,6175,2026-04-08 09:54:00
1775622300,325.75,327.55,324.4,326.0,3510,2026-04-08 09:55:00
1775622360,325.05,325.05,320.55,324.15,4095,2026-04-08 09:56:00
1775622420,325.0,327.0,324.1,326.5,1235,2026-04-08 09:57:00
1775622480,324.55,337.5,323.8,336.8,14560,2026-04-08 09:58:00
1775622540,336.65,340.75,335.65,337.8,11180,2026-04-08 09:59:00
1775622600,337.8,337.8,330.5,332.25,4875,2026-04-08 10:00:00
1775622660,332.25,335.35,330.0,331.4,6630,2026-04-08 10:01:00
1775622720,330.55,335.2,327.0,335.2,1950,2026-04-08 10:02:00
1775622780,333.2,336.45,332.4,335.85,4290,2026-04-08 10:03:00
1775622840,335.85,338.9,335.8,335.9,4615,2026-04-08 10:04:00
1775622900,334.15,334.35,320.45,321.0,4030,2026-04-08 10:05:00
1775622960,321.1,331.0,321.1,331.0,2340,2026-04-08 10:06:00
1775623020,331.0,339.0,331.0,338.95,2210,2026-04-08 10:07:00
1775623080,338.25,338.95,334.4,334.4,2470,2026-04-08 10:08:00
