epoch,o,h,l,c,v,time,vwap
1777347900,264.6,282.95,239.15,253.75,286715,2026-04-28 09:15:00,253.75
1777347960,254.3,275.9,250.0,269.9,259155,2026-04-28 09:16:00,261.4173076923077
1777348020,273.2,279.95,272.0,272.85,218985,2026-04-28 09:17:00,264.6905923344948
1777348080,273.65,279.0,268.6,278.65,75595,2026-04-28 09:18:00,265.94618329466357
1777348140,280.55,293.1,279.3,289.85,103610,2026-04-28 09:19:00,268.5696123657395
1777348200,290.15,299.0,288.35,292.55,99190,2026-04-28 09:20:00,270.8496168224299
1777348260,294.05,294.05,280.9,291.05,81510,2026-04-28 09:21:00,272.3135142163662
1777348320,290.5,291.2,284.4,289.6,35685,2026-04-28 09:22:00,272.8450932616367
1777348380,290.0,292.75,283.65,286.4,52065,2026-04-28 09:23:00,273.42713895143135
1777348440,285.6,286.4,275.35,283.55,53820,2026-04-28 09:24:00,273.85736834000613
1777348500,283.55,306.15,283.55,306.15,101920,2026-04-28 09:25:00,276.2628242280285
1777348560,306.45,314.5,306.15,311.95,101920,2026-04-28 09:26:00,278.736848969847
1777348620,310.55,311.8,302.0,305.15,69680,2026-04-28 09:27:00,279.93207471506963
1777348680,304.9,310.25,302.25,309.0,33020,2026-04-28 09:28:00,280.5423113480453
1777348740,308.55,310.3,301.5,303.6,38935,2026-04-28 09:29:00,281.09929628584104
1777348800,302.8,309.1,296.05,299.15,41795,2026-04-28 09:30:00,281.55553066037737
1777348860,299.05,300.7,294.0,296.05,40300,2026-04-28 09:31:00,281.90037221795853
1777348920,296.75,301.75,293.2,297.0,32500,2026-04-28 09:32:00,282.1846272590361
1777348980,296.0,303.75,293.25,303.15,38480,2026-04-28 09:33:00,282.64173909840895
1777349040,302.35,305.8,296.55,297.1,39715,2026-04-28 09:34:00,282.9599322839751
1777349100,297.0,297.0,285.9,288.45,67145,2026-04-28 09:35:00,283.15687769134604
1777349160,287.0,299.95,285.5,298.3,36075,2026-04-28 09:36:00,283.4432199925045
1777349220,299.25,304.05,296.1,300.55,42185,2026-04-28 09:37:00,283.81329666666664
1777349280,300.55,300.75,293.65,297.3,26065,2026-04-28 09:38:00,283.9911910792408
1777349340,297.5,297.5,290.0,294.15,29640,2026-04-28 09:39:00,284.14131639498333
1777349400,294.45,303.55,293.5,300.35,47905,2026-04-28 09:40:00,284.5194198265493
1777349460,300.1,306.0,300.1,305.0,47840,2026-04-28 09:41:00,284.9856650170121
1777349520,304.7,308.3,301.8,302.0,34775,2026-04-28 09:42:00,285.2626365434353
1777349580,302.95,311.15,302.1,309.2,80665,2026-04-28 09:43:00,286.1336348443089
1777349640,310.0,313.45,309.25,313.0,29510,2026-04-28 09:44:00,286.48656684027776
1777349700,312.8,320.0,312.8,319.3,78000,2026-04-28 09:45:00,287.5876887583893
1777349760,319.2,326.8,318.5,322.0,82420,2026-04-28 09:46:00,288.76611618234847
1777349820,322.0,322.35,317.15,320.05,57330,2026-04-28 09:47:00,289.4939554207333
1777349880,320.35,321.8,308.15,313.7,46995,2026-04-28 09:48:00,289.94696114720574
1777349940,314.8,314.8,301.0,301.0,41015,2026-04-28 09:49:00,290.12459122860633
1777350000,301.25,309.8,299.2,303.6,87620,2026-04-28 09:50:00,290.5718691519748
1777350060,303.95,304.95,301.4,301.4,24180,2026-04-28 09:51:00,290.6701529865313
1777350120,302.0,302.0,295.0,300.7,38935,2026-04-28 09:52:00,290.8146321814203
1777350180,301.2,301.9,297.15,299.9,27235,2026-04-28 09:53:00,290.9052652254654
1777350240,301.25,308.5,298.35,306.05,48490,2026-04-28 09:54:00,291.1695576401235
