epoch,o,h,l,c,v,time
1775533500,604.95,611.35,583.5,599.95,4615,2026-04-07 09:15:00
1775533560,593.65,608.65,593.65,608.4,5980,2026-04-07 09:16:00
1775533620,600.05,600.3,585.2,585.7,845,2026-04-07 09:17:00
1775533680,585.7,595.75,585.3,595.75,780,2026-04-07 09:18:00
1775533740,595.75,595.75,584.0,592.25,650,2026-04-07 09:19:00
1775533800,593.95,598.1,588.9,592.8,4225,2026-04-07 09:20:00
1775533860,594.45,594.55,581.15,581.15,10855,2026-04-07 09:21:00
1775533920,581.15,581.15,568.45,568.5,2990,2026-04-07 09:22:00
1775533980,568.5,580.15,562.7,574.45,455,2026-04-07 09:23:00
1775534040,570.3,576.7,570.3,574.5,650,2026-04-07 09:24:00
1775534100,577.5,577.5,565.8,570.05,845,2026-04-07 09:25:00
1775534160,568.4,568.4,537.3,537.3,1625,2026-04-07 09:26:00
1775534220,537.3,543.2,524.95,538.0,4290,2026-04-07 09:27:00
1775534280,538.0,538.7,530.7,535.4,845,2026-04-07 09:28:00
1775534340,535.4,539.35,529.65,531.7,1430,2026-04-07 09:29:00
1775534400,531.7,532.55,525.05,530.35,1495,2026-04-07 09:30:00
1775534460,533.15,537.95,533.15,537.65,910,2026-04-07 09:31:00
1775534520,538.85,543.65,535.85,536.45,1170,2026-04-07 09:32:00
1775534580,536.45,545.25,536.45,537.75,975,2026-04-07 09:33:00
1775534640,542.1,552.65,542.1,547.75,6435,2026-04-07 09:34:00
1775534700,547.75,555.0,547.05,555.0,2470,2026-04-07 09:35:00
1775534760,555.0,555.0,543.2,548.45,1755,2026-04-07 09:36:00
1775534820,545.25,550.0,538.3,550.0,650,2026-04-07 09:37:00
1775534880,550.0,560.35,543.9,560.35,1040,2026-04-07 09:38:00
1775534940,556.2,558.05,548.95,556.5,1495,2026-04-07 09:39:00
1775535000,555.05,555.05,547.9,547.9,1820,2026-04-07 09:40:00
1775535060,547.9,556.7,546.55,554.35,910,2026-04-07 09:41:00
1775535120,559.0,566.05,556.75,560.1,3120,2026-04-07 09:42:00
1775535180,568.9,583.0,568.9,583.0,3510,2026-04-07 09:43:00
1775535240,582.25,582.3,575.0,578.55,2340,2026-04-07 09:44:00
1775535300,578.55,578.55,565.45,565.45,780,2026-04-07 09:45:00
1775535360,565.45,565.45,558.55,563.95,1170,2026-04-07 09:46:00
1775535420,563.95,563.95,555.7,555.7,195,2026-04-07 09:47:00
1775535480,555.7,557.3,544.2,557.3,455,2026-04-07 09:48:00
1775535540,557.3,565.6,557.3,565.6,130,2026-04-07 09:49:00
1775535600,565.6,569.75,560.3,560.3,520,2026-04-07 09:50:00
1775535660,560.3,560.3,558.05,558.05,130,2026-04-07 09:51:00
1775535720,554.3,560.0,551.15,556.4,1950,2026-04-07 09:52:00
1775535780,556.4,561.45,556.4,559.3,130,2026-04-07 09:53:00
1775535840,559.3,559.3,548.2,552.25,910,2026-04-07 09:54:00
1775535900,552.25,552.25,543.65,545.2,1495,2026-04-07 09:55:00
1775535960,545.2,552.6,544.5,544.5,455,2026-04-07 09:56:00
1775536020,544.5,544.7,542.7,542.7,260,2026-04-07 09:57:00
1775536080,542.7,542.7,535.75,536.0,1300,2026-04-07 09:58:00
1775536140,536.0,536.0,530.9,532.05,715,2026-04-07 09:59:00
1775536200,530.7,535.35,528.3,528.3,715,2026-04-07 10:00:00
1775536260,525.0,525.0,513.7,517.15,2080,2026-04-07 10:01:00
1775536320,517.45,525.75,517.45,523.5,1820,2026-04-07 10:02:00
1775536380,525.1,529.3,517.45,518.7,1300,2026-04-07 10:03:00
1775536440,522.1,522.1,516.0,517.05,390,2026-04-07 10:04:00
1775536500,515.0,516.75,505.15,513.15,6695,2026-04-07 10:05:00
1775536560,518.95,525.95,515.45,522.1,3055,2026-04-07 10:06:00
1775536620,520.6,524.45,519.15,519.15,1300,2026-04-07 10:07:00
1775536680,519.15,525.7,519.15,524.95,1560,2026-04-07 10:08:00
1775536740,524.95,526.95,523.35,526.95,455,2026-04-07 10:09:00
1775536800,528.0,531.85,525.7,525.7,2600,2026-04-07 10:10:00
1775536860,525.7,526.35,520.3,521.4,455,2026-04-07 10:11:00
1775536920,521.4,521.4,521.3,521.3,130,2026-04-07 10:12:00
1775536980,521.3,524.85,521.3,524.85,390,2026-04-07 10:13:00
1775537040,524.85,525.3,518.3,518.3,520,2026-04-07 10:14:00
1775537100,518.3,518.3,512.05,515.4,455,2026-04-07 10:15:00
1775537160,515.4,518.1,507.95,507.95,910,2026-04-07 10:16:00
1775537220,505.0,506.3,497.45,497.45,1235,2026-04-07 10:17:00
1775537280,497.45,510.0,497.45,510.0,1105,2026-04-07 10:18:00
1775537340,510.0,510.0,499.1,499.1,1235,2026-04-07 10:19:00
1775537400,498.3,508.65,490.05,507.3,2210,2026-04-07 10:20:00
1775537460,507.3,510.0,505.3,507.15,520,2026-04-07 10:21:00
1775537520,509.0,513.3,505.0,511.95,3445,2026-04-07 10:22:00
1775537580,511.95,515.0,505.8,506.3,2210,2026-04-07 10:23:00
1775537640,505.0,505.0,500.6,503.6,2405,2026-04-07 10:24:00
1775537700,503.6,505.45,501.35,501.35,455,2026-04-07 10:25:00
1775537760,502.45,502.5,499.9,502.4,715,2026-04-07 10:26:00
1775537820,502.4,502.4,500.0,500.0,1170,2026-04-07 10:27:00
1775537880,500.0,500.0,497.0,499.1,780,2026-04-07 10:28:00
1775537940,498.3,499.95,496.85,496.85,1040,2026-04-07 10:29:00
1775538000,499.1,505.6,498.25,504.05,1560,2026-04-07 10:30:00
1775538060,504.05,506.3,500.0,500.4,975,2026-04-07 10:31:00
1775538120,500.4,500.4,496.7,497.95,455,2026-04-07 10:32:00
1775538180,497.95,499.6,497.8,499.35,325,2026-04-07 10:33:00
1775538240,499.35,512.5,497.75,511.9,1560,2026-04-07 10:34:00
1775538300,510.5,515.0,507.9,515.0,2405,2026-04-07 10:35:00
1775538360,514.45,526.0,511.45,521.0,3900,2026-04-07 10:36:00
1775538420,521.0,521.0,511.0,511.1,1690,2026-04-07 10:37:00
1775538480,508.5,509.45,507.4,508.0,520,2026-04-07 10:38:00
1775538540,508.0,511.0,504.15,504.15,585,2026-04-07 10:39:00
1775538600,504.15,504.15,500.0,500.0,845,2026-04-07 10:40:00
1775538660,497.85,497.85,493.45,494.5,520,2026-04-07 10:41:00
1775538720,494.5,494.5,490.0,490.0,6630,2026-04-07 10:42:00
1775538780,490.15,492.9,490.15,490.55,715,2026-04-07 10:43:00
1775538840,490.55,495.75,490.55,495.75,130,2026-04-07 10:44:00
1775538900,490.55,492.2,490.5,491.5,520,2026-04-07 10:45:00
1775538960,491.5,497.0,491.5,495.45,390,2026-04-07 10:46:00
1775539020,495.45,497.1,495.45,497.0,195,2026-04-07 10:47:00
1775539080,497.0,497.0,494.7,494.7,390,2026-04-07 10:48:00
1775539140,494.7,506.2,494.7,500.75,715,2026-04-07 10:49:00
1775539200,504.9,510.0,504.9,509.4,2275,2026-04-07 10:50:00
1775539260,509.5,513.75,509.5,510.0,585,2026-04-07 10:51:00
1775539320,507.05,511.15,507.05,509.15,715,2026-04-07 10:52:00
1775539380,511.0,530.6,511.0,529.4,2080,2026-04-07 10:53:00
1775539440,530.35,540.2,530.05,532.65,1625,2026-04-07 10:54:00
1775539500,532.65,532.65,518.55,528.35,1430,2026-04-07 10:55:00
1775539560,528.35,538.15,528.35,536.15,325,2026-04-07 10:56:00
1775539620,536.15,541.35,533.6,541.35,780,2026-04-07 10:57:00
1775539680,541.35,548.4,541.35,548.4,1170,2026-04-07 10:58:00
1775539740,548.0,551.05,545.85,545.85,2080,2026-04-07 10:59:00
1775539800,545.85,555.9,545.85,554.25,2600,2026-04-07 11:00:00
1775539860,554.25,554.25,548.25,550.0,260,2026-04-07 11:01:00
1775539920,550.0,550.0,547.85,548.15,260,2026-04-07 11:02:00
1775539980,548.15,549.25,547.6,547.6,975,2026-04-07 11:03:00
1775540040,546.2,550.05,541.9,549.0,4680,2026-04-07 11:04:00
1775540100,548.8,548.8,544.3,544.3,585,2026-04-07 11:05:00
1775540160,546.95,546.95,546.95,546.95,65,2026-04-07 11:06:00
1775540220,545.55,545.55,538.5,538.5,1105,2026-04-07 11:07:00
1775540280,538.5,538.5,531.2,533.85,1755,2026-04-07 11:08:00
1775540340,533.85,534.4,533.85,534.4,65,2026-04-07 11:09:00
1775540400,539.5,539.5,534.0,539.0,650,2026-04-07 11:10:00
1775540460,539.0,546.2,538.8,540.05,1235,2026-04-07 11:11:00
1775540520,540.05,548.0,540.05,548.0,715,2026-04-07 11:12:00
1775540580,539.65,547.4,539.65,546.2,390,2026-04-07 11:13:00
1775540640,546.2,548.0,545.1,548.0,1755,2026-04-07 11:14:00
1775540700,544.85,547.4,537.9,537.9,520,2026-04-07 11:15:00
1775540760,537.9,537.9,532.0,536.0,585,2026-04-07 11:16:00
1775540820,536.0,536.0,530.0,530.0,195,2026-04-07 11:17:00
1775540880,530.0,531.7,525.0,531.7,1170,2026-04-07 11:18:00
1775540940,529.3,529.3,526.2,526.2,130,2026-04-07 11:19:00
1775541000,526.2,526.2,524.1,526.2,1365,2026-04-07 11:20:00
1775541060,526.2,526.2,511.5,511.5,1365,2026-04-07 11:21:00
1775541120,511.5,512.3,504.2,505.25,2600,2026-04-07 11:22:00
1775541180,505.25,513.0,505.25,511.0,650,2026-04-07 11:23:00
1775541240,512.5,512.5,507.8,508.7,715,2026-04-07 11:24:00
1775541300,508.7,510.35,508.7,509.25,845,2026-04-07 11:25:00
1775541360,509.25,509.25,505.0,505.0,390,2026-04-07 11:26:00
1775541420,505.0,505.0,500.0,500.0,585,2026-04-07 11:27:00
1775541480,500.0,504.1,500.0,501.65,910,2026-04-07 11:28:00
1775541540,500.0,500.0,495.55,495.55,390,2026-04-07 11:29:00
1775541600,495.55,502.1,495.55,498.1,390,2026-04-07 11:30:00
1775541660,498.1,502.75,498.1,502.75,130,2026-04-07 11:31:00
1775541720,502.75,502.75,501.0,501.0,195,2026-04-07 11:32:00
1775541780,501.0,501.0,501.0,501.0,0,2026-04-07 11:33:00
1775541840,501.0,501.0,498.0,498.05,260,2026-04-07 11:34:00
1775541900,498.05,504.15,498.05,502.4,260,2026-04-07 11:35:00
1775541960,502.4,502.4,502.4,502.4,0,2026-04-07 11:36:00
1775542020,502.4,506.15,502.4,506.15,325,2026-04-07 11:37:00
1775542080,506.15,506.15,497.0,497.0,585,2026-04-07 11:38:00
1775542140,497.0,497.0,493.5,494.8,585,2026-04-07 11:39:00
1775542200,494.8,510.0,494.8,510.0,715,2026-04-07 11:40:00
1775542260,512.95,515.6,508.05,508.05,390,2026-04-07 11:41:00
1775542320,508.05,508.05,508.05,508.05,0,2026-04-07 11:42:00
1775542380,508.4,510.0,508.2,510.0,325,2026-04-07 11:43:00
1775542440,510.0,511.9,510.0,511.9,130,2026-04-07 11:44:00
1775542500,511.9,513.95,508.45,508.45,650,2026-04-07 11:45:00
1775542560,508.45,513.9,507.15,513.0,715,2026-04-07 11:46:00
1775542620,513.0,518.0,513.0,518.0,195,2026-04-07 11:47:00
1775542680,518.0,518.0,515.0,515.0,650,2026-04-07 11:48:00
1775542740,510.1,510.1,510.1,510.1,130,2026-04-07 11:49:00
1775542800,510.1,514.15,510.1,514.15,130,2026-04-07 11:50:00
1775542860,514.15,514.15,506.95,506.95,390,2026-04-07 11:51:00
1775542920,506.95,506.95,506.95,506.95,0,2026-04-07 11:52:00
1775542980,506.95,509.65,506.95,509.65,195,2026-04-07 11:53:00
1775543040,508.7,509.0,502.1,502.1,325,2026-04-07 11:54:00
1775543100,502.1,502.1,492.1,495.1,1690,2026-04-07 11:55:00
1775543160,491.4,491.4,480.0,480.0,2535,2026-04-07 11:56:00
1775543220,480.0,482.5,475.05,475.05,1950,2026-04-07 11:57:00
1775543280,475.05,483.55,475.05,480.9,1040,2026-04-07 11:58:00
1775543340,479.0,481.0,477.2,479.2,780,2026-04-07 11:59:00
1775543400,479.2,485.8,479.2,482.65,910,2026-04-07 12:00:00
1775543460,482.65,488.1,482.65,485.9,8970,2026-04-07 12:01:00
1775543520,485.9,494.35,485.9,493.45,520,2026-04-07 12:02:00
1775543580,493.45,501.0,493.45,499.6,1625,2026-04-07 12:03:00
1775543640,499.6,501.0,496.15,501.0,5005,2026-04-07 12:04:00
1775543700,501.0,503.0,499.5,503.0,455,2026-04-07 12:05:00
1775543760,503.0,503.0,500.0,500.0,325,2026-04-07 12:06:00
1775543820,500.0,500.8,500.0,500.8,520,2026-04-07 12:07:00
1775543880,500.8,505.95,497.2,497.2,1170,2026-04-07 12:08:00
1775543940,497.2,497.2,497.2,497.2,0,2026-04-07 12:09:00
1775544000,497.7,505.35,497.7,501.8,1365,2026-04-07 12:10:00
1775544060,501.8,511.25,501.8,511.25,1235,2026-04-07 12:11:00
1775544120,511.25,516.9,506.9,506.9,455,2026-04-07 12:12:00
1775544180,506.9,506.9,498.25,500.0,260,2026-04-07 12:13:00
1775544240,500.0,502.25,500.0,500.4,260,2026-04-07 12:14:00
1775544300,500.4,500.4,499.15,500.25,130,2026-04-07 12:15:00
1775544360,500.25,503.55,500.25,503.55,390,2026-04-07 12:16:00
1775544420,503.55,503.55,502.7,502.7,65,2026-04-07 12:17:00
1775544480,502.7,510.6,499.4,509.75,585,2026-04-07 12:18:00
1775544540,509.75,509.75,507.8,507.8,65,2026-04-07 12:19:00
1775544600,507.8,507.8,506.6,506.6,65,2026-04-07 12:20:00
1775544660,507.7,517.0,507.7,517.0,130,2026-04-07 12:21:00
1775544720,518.2,518.2,513.1,513.1,260,2026-04-07 12:22:00
1775544780,513.1,520.35,513.1,520.35,65,2026-04-07 12:23:00
1775544840,517.35,518.4,517.35,518.4,130,2026-04-07 12:24:00
1775544900,518.4,518.4,515.0,515.0,390,2026-04-07 12:25:00
1775544960,515.0,520.55,515.0,519.1,390,2026-04-07 12:26:00
1775545020,519.1,519.4,519.1,519.1,130,2026-04-07 12:27:00
1775545080,519.1,519.1,519.0,519.0,195,2026-04-07 12:28:00
1775545140,517.7,517.7,512.7,512.7,325,2026-04-07 12:29:00
1775545200,513.9,513.9,510.0,510.0,585,2026-04-07 12:30:00
1775545260,510.0,511.0,502.4,502.4,1040,2026-04-07 12:31:00
1775545320,502.4,502.4,500.0,500.0,1040,2026-04-07 12:32:00
1775545380,500.0,507.55,500.0,507.55,65,2026-04-07 12:33:00
1775545440,507.55,507.55,507.55,507.55,0,2026-04-07 12:34:00
1775545500,507.55,507.55,503.0,503.0,260,2026-04-07 12:35:00
1775545560,503.0,507.0,503.0,507.0,390,2026-04-07 12:36:00
1775545620,507.5,507.5,507.5,507.5,65,2026-04-07 12:37:00
1775545680,507.5,507.5,506.8,507.0,650,2026-04-07 12:38:00
1775545740,507.0,507.0,502.0,502.0,195,2026-04-07 12:39:00
