epoch,o,h,l,c,v,time,vwap
1777261500,399.0,424.9,381.3,396.2,67080,2026-04-27 09:15:00,396.2
1777261560,392.75,407.4,381.4,385.2,50375,2026-04-27 09:16:00,391.4822357498617
1777261620,386.35,387.45,366.05,367.65,30940,2026-04-27 09:17:00,386.5132720105125
1777261680,367.65,387.45,367.65,382.9,25870,2026-04-27 09:18:00,385.9768743006341
1777261740,385.4,386.9,372.8,383.8,17615,2026-04-27 09:19:00,385.7770325203252
1777261800,383.15,390.85,383.15,389.9,25935,2026-04-27 09:20:00,386.2679498657117
1777261860,390.6,400.7,390.6,400.7,88010,2026-04-27 09:21:00,390.42119022316683
1777261920,398.6,404.6,394.55,400.0,18460,2026-04-27 09:22:00,390.96646622569654
1777261980,399.35,400.0,389.85,390.0,8515,2026-04-27 09:23:00,390.94173828125
1777262040,388.5,394.0,386.75,392.25,8645,2026-04-27 09:24:00,390.9748619836284
1777262100,392.3,402.6,391.05,397.15,15340,2026-04-27 09:25:00,391.24036254326836
1777262160,397.15,398.3,378.95,383.15,10920,2026-04-27 09:26:00,391.0000972246774
1777262220,382.3,398.05,380.3,395.6,10725,2026-04-27 09:27:00,391.1304620405359
1777262280,395.55,400.65,395.55,396.15,41015,2026-04-27 09:28:00,391.6212924221292
1777262340,395.7,395.7,382.0,388.1,7410,2026-04-27 09:29:00,391.5601644586569
1777262400,388.1,394.65,382.0,384.7,10140,2026-04-27 09:30:00,391.4009817045962
1777262460,384.7,390.55,383.0,390.55,9035,2026-04-27 09:31:00,391.3837438064704
1777262520,390.55,391.7,376.65,380.8,8385,2026-04-27 09:32:00,391.18844943498783
1777262580,376.2,376.2,366.0,368.65,82745,2026-04-27 09:33:00,387.71659002904164
1777262640,370.85,376.45,356.4,358.85,42640,2026-04-27 09:34:00,385.5936659192825
1777262700,358.85,372.45,357.8,368.0,8775,2026-04-27 09:35:00,385.33136388735505
1777262760,369.0,375.35,369.0,370.0,6240,2026-04-27 09:36:00,385.1705278111682
1777262820,369.4,370.3,362.45,362.45,2795,2026-04-27 09:37:00,385.0642647378725
1777262880,362.7,362.7,353.25,359.75,11245,2026-04-27 09:38:00,384.5967332123412
1777262940,363.9,367.2,356.65,357.8,9360,2026-04-27 09:39:00,384.19102092314165
1777263000,359.65,367.9,359.65,364.0,4940,2026-04-27 09:40:00,384.03095858975695
1777263060,364.0,371.4,361.9,361.9,3965,2026-04-27 09:41:00,383.89103441127696
1777263120,361.95,367.2,359.45,363.55,3900,2026-04-27 09:42:00,383.76531726411207
1777263180,362.05,377.0,362.0,376.65,12610,2026-04-27 09:43:00,383.6259139567764
1777263240,377.0,381.25,372.8,380.45,60580,2026-04-27 09:44:00,383.352704448957
1777263300,380.45,390.2,379.1,388.25,17095,2026-04-27 09:45:00,383.4687708389655
1777263360,388.4,395.15,388.3,392.45,11700,2026-04-27 09:46:00,383.6121264520706
1777263420,392.65,392.85,385.25,392.0,9815,2026-04-27 09:47:00,383.72295677283864
1777263480,392.55,404.0,390.4,396.0,18915,2026-04-27 09:48:00,384.0278138066388
1777263540,397.95,405.0,395.9,403.35,5720,2026-04-27 09:49:00,384.1718260354027
1777263600,401.8,409.0,400.5,408.0,15340,2026-04-27 09:50:00,384.63877356140495
1777263660,407.9,409.35,401.85,407.1,10660,2026-04-27 09:51:00,384.94053821577785
1777263720,407.5,411.5,402.9,409.9,8450,2026-04-27 09:52:00,385.2035462430088
1777263780,409.0,410.0,399.8,410.0,8255,2026-04-27 09:53:00,385.456205872914
1777263840,410.0,413.15,407.6,412.0,6305,2026-04-27 09:54:00,385.661185415174
