epoch,o,h,l,c,v,time,vwap
1775619900,23855.15,23938.85,23828.5,23844.7,27145670,2026-04-08 09:15:00,23844.7
1775619960,23848.1,23895.45,23848.1,23875.25,11714190,2026-04-08 09:16:00,23853.90920725139
1775620020,23877.5,23903.4,23870.0,23899.9,7949100,2026-04-08 09:17:00,23861.719366046585
1775620080,23897.8,23909.45,23889.9,23902.35,6684363,2026-04-08 09:18:00,23866.79644653128
1775620140,23902.35,23902.75,23888.45,23899.95,5700417,2026-04-08 09:19:00,23869.989167244712
1775620200,23898.0,23926.0,23895.2,23915.15,5427544,2026-04-08 09:20:00,23873.782227234915
1775620260,23915.95,23928.1,23913.35,23920.55,5943433,2026-04-08 09:21:00,23877.72132223601
1775620320,23920.55,23921.0,23889.95,23890.15,5211932,2026-04-08 09:22:00,23878.576169002274
1775620380,23889.6,23896.6,23874.1,23874.8,4423306,2026-04-08 09:23:00,23878.367900169644
1775620440,23875.95,23875.95,23859.8,23863.35,4748593,2026-04-08 09:24:00,23877.528405001107
1775620500,23863.35,23871.55,23855.75,23855.75,3860709,2026-04-08 09:25:00,23876.581655900467
1775620560,23858.4,23885.6,23855.2,23885.6,4104476,2026-04-08 09:26:00,23876.98004240073
1775620620,23884.35,23893.65,23876.3,23889.35,4614624,2026-04-08 09:27:00,23877.56533579613
1775620680,23889.35,23890.55,23870.4,23871.5,3821593,2026-04-08 09:28:00,23877.33663075167
1775620740,23872.7,23878.4,23866.95,23877.85,3448405,2026-04-08 09:29:00,23877.353523240894
1775620800,23878.4,23903.65,23875.9,23897.9,4803733,2026-04-08 09:30:00,23878.254051599823
1775620860,23897.9,23909.35,23897.9,23900.55,4028315,2026-04-08 09:31:00,23879.044465969644
1775620920,23900.65,23902.3,23893.7,23895.8,3253305,2026-04-08 09:32:00,23879.51083432475
1775620980,23895.7,23896.25,23880.05,23882.55,3516466,2026-04-08 09:33:00,23879.599597674587
1775621040,23882.55,23891.9,23879.45,23879.95,2463655,2026-04-08 09:34:00,23879.60662391207
1775621100,23879.9,23897.15,23879.9,23892.45,3923653,2026-04-08 09:35:00,23880.004083900414
1775621160,23892.05,23903.0,23889.0,23893.35,4039578,2026-04-08 09:36:00,23880.41616890076
1775621220,23894.3,23912.55,23893.55,23906.4,4116614,2026-04-08 09:37:00,23881.208835942543
1775621280,23907.5,23911.6,23894.8,23900.55,3392941,2026-04-08 09:38:00,23881.683210919247
1775621340,23900.1,23916.2,23898.6,23913.35,2319703,2026-04-08 09:39:00,23882.205459380428
1775621400,23914.05,23919.85,23910.5,23911.2,2875228,2026-04-08 09:40:00,23882.7862788404
1775621460,23914.15,23920.2,23901.8,23903.85,2794876,2026-04-08 09:41:00,23883.188601865422
1775621520,23905.55,23913.25,23899.5,23905.0,2898514,2026-04-08 09:42:00,23883.61226190876
1775621580,23905.7,23921.35,23905.35,23917.25,3187064,2026-04-08 09:43:00,23884.31565550055
1775621640,23918.45,23921.1,23912.65,23920.15,3624429,2026-04-08 09:44:00,23885.148019059703
1775621700,23922.2,23934.55,23921.7,23934.55,3012626,2026-04-08 09:45:00,23886.083766161326
1775621760,23932.65,23946.7,23932.55,23941.7,3777850,2026-04-08 09:46:00,23887.374153576155
1775621820,23943.1,23952.0,23941.15,23947.5,2766745,2026-04-08 09:47:00,23888.37873850416
1775621880,23948.95,23961.1,23947.85,23956.4,3259959,2026-04-08 09:48:00,23889.691985670852
1775621940,23957.05,23958.85,23939.3,23940.95,2491873,2026-04-08 09:49:00,23890.43742967352
1775622000,23943.75,23961.25,23942.4,23948.65,2691973,2026-04-08 09:50:00,23891.337848882587
1775622060,23948.1,23956.7,23946.25,23947.45,2584190,2026-04-08 09:51:00,23892.15883806427
1775622120,23946.9,23956.95,23946.75,23951.65,3601406,2026-04-08 09:52:00,23893.347652848803
1775622180,23953.05,23953.05,23925.25,23926.6,2638566,2026-04-08 09:53:00,23893.827461099725
1775622240,23926.25,23926.35,23912.55,23922.05,2196787,2026-04-08 09:54:00,23894.162484558386
1775622300,23922.45,23935.9,23919.95,23928.0,2803452,2026-04-08 09:55:00,23894.6674399142
1775622360,23928.75,23936.6,23927.75,23927.85,1830566,2026-04-08 09:56:00,23894.98765758892
1775622420,23928.3,23929.6,23922.0,23926.05,1885245,2026-04-08 09:57:00,23895.293330617704
1775622480,23928.6,23932.45,23902.5,23903.4,2315156,2026-04-08 09:58:00,23895.390127414874
1775622540,23903.95,23903.95,23891.85,23896.9,1797877,2026-04-08 09:59:00,23895.403999127702
1775622600,23898.8,23913.3,23898.15,23909.3,2079779,2026-04-08 10:00:00,23895.550131204363
1775622660,23910.15,23919.75,23904.9,23913.15,1860615,2026-04-08 10:01:00,23895.7141666721
1775622720,23914.7,23923.9,23907.75,23912.7,1787224,2026-04-08 10:02:00,23895.864885282426
1775622780,23914.1,23914.1,23903.9,23903.9,1969148,2026-04-08 10:03:00,23895.942679309697
1775622840,23906.2,23907.95,23892.85,23900.4,2255813,2026-04-08 10:04:00,23895.99157408519
1775622900,23903.15,23935.1,23900.65,23932.4,1832478,2026-04-08 10:05:00,23896.313142448013
1775622960,23933.95,23934.1,23907.75,23908.35,2450798,2026-04-08 10:06:00,23896.453667339752
1775623020,23907.65,23909.15,23893.55,23893.55,1485864,2026-04-08 10:07:00,23896.433259575682
1775623080,23894.4,23906.35,23893.15,23903.4,1383077,2026-04-08 10:08:00,23896.478540319997
1775623140,23903.5,23904.0,23899.7,23902.0,1097352,2026-04-08 10:09:00,23896.506867516906
1775623200,23901.85,23902.75,23885.55,23890.55,1764448,2026-04-08 10:10:00,23896.458130084087
1775623260,23893.2,23898.75,23890.0,23893.1,1781828,2026-04-08 10:11:00,23896.43061153038
1775623320,23894.15,23903.4,23890.35,23897.6,1633578,2026-04-08 10:12:00,23896.439331408576
1775623380,23897.0,23897.25,23888.35,23888.35,1745233,2026-04-08 10:13:00,23896.37539743454
1775623440,23889.45,23889.95,23878.6,23880.45,1387459,2026-04-08 10:14:00,23896.27595864234
1775623500,23881.65,23881.85,23869.1,23872.5,1316627,2026-04-08 10:15:00,23896.13590949211
1775623560,23874.5,23876.75,23870.35,23873.0,1726716,2026-04-08 10:16:00,23895.958553802455
1775623620,23875.4,23891.6,23873.45,23888.45,1893304,2026-04-08 10:17:00,23895.895967524346
1775623680,23888.95,23905.05,23888.95,23900.65,2171627,2026-04-08 10:18:00,23895.940988762603
1775623740,23901.85,23905.25,23894.65,23905.25,1732311,2026-04-08 10:19:00,23896.010784837978
1775623800,23906.55,23913.0,23899.55,23902.0,2019872,2026-04-08 10:20:00,23896.062690545983
1775623860,23903.1,23903.1,23889.0,23890.3,1159651,2026-04-08 10:21:00,23896.034159451814
1775623920,23890.7,23890.7,23877.4,23881.7,2069127,2026-04-08 10:22:00,23895.908641591042
1775623980,23884.8,23894.55,23884.8,23893.9,1712555,2026-04-08 10:23:00,23895.894188627302
1775624040,23895.3,23902.5,23891.2,23892.75,1444557,2026-04-08 10:24:00,23895.87522046415
1775624100,23893.9,23893.9,23880.05,23890.8,1462165,2026-04-08 10:25:00,23895.844417718665
1775624160,23890.15,23890.15,23880.4,23887.65,1739965,2026-04-08 10:26:00,23895.785659125748
1775624220,23888.45,23896.8,23883.55,23895.65,1983744,2026-04-08 10:27:00,23895.78455907833
1775624280,23897.2,23906.65,23896.6,23906.25,1419149,2026-04-08 10:28:00,23895.844919215466
1775624340,23907.9,23915.25,23901.7,23909.85,2572378,2026-04-08 10:29:00,23895.989819211532
1775624400,23910.6,23916.35,23908.5,23915.5,1665329,2026-04-08 10:30:00,23896.11962978918
1775624460,23916.75,23918.7,23908.05,23918.55,1785414,2026-04-08 10:31:00,23896.278498066193
1775624520,23919.05,23923.4,23915.4,23916.3,1725893,2026-04-08 10:32:00,23896.41464536083
1775624580,23916.5,23928.35,23915.2,23924.4,1716633,2026-04-08 10:33:00,23896.602654636034
1775624640,23926.0,23926.2,23918.2,23922.05,1152797,2026-04-08 10:34:00,23896.71694546927
1775624700,23918.6,23920.15,23908.0,23910.6,2064123,2026-04-08 10:35:00,23896.827699145782
