epoch,o,h,l,c,v,time
1775620080,200.7,201.5,200.55,201.2,780,2026-04-08 09:18:00
1775620140,205.85,206.65,199.45,205.95,1040,2026-04-08 09:19:00
1775620200,205.75,205.75,197.7,197.95,910,2026-04-08 09:20:00
1775620260,197.95,197.95,193.25,193.25,715,2026-04-08 09:21:00
1775620320,193.25,193.25,193.25,193.25,0,2026-04-08 09:22:00
1775620380,193.25,193.25,193.25,193.25,0,2026-04-08 09:23:00
1775620440,193.25,207.8,193.25,202.55,195,2026-04-08 09:24:00
1775620500,206.05,208.4,205.75,208.4,585,2026-04-08 09:25:00
1775620560,208.4,208.4,206.8,206.8,65,2026-04-08 09:26:00
1775620620,206.8,206.8,201.35,201.4,390,2026-04-08 09:27:00
1775620680,201.4,203.35,201.4,203.35,130,2026-04-08 09:28:00
1775620740,203.35,204.0,203.35,203.35,195,2026-04-08 09:29:00
1775620800,203.35,203.35,194.0,194.0,130,2026-04-08 09:30:00
1775620860,194.0,194.0,191.9,191.9,130,2026-04-08 09:31:00
1775620920,191.9,194.3,191.9,193.8,130,2026-04-08 09:32:00
1775620980,193.8,193.8,193.8,193.8,0,2026-04-08 09:33:00
1775621040,196.05,196.05,195.0,195.0,325,2026-04-08 09:34:00
1775621100,195.0,195.0,192.75,192.75,260,2026-04-08 09:35:00
1775621160,192.75,192.75,192.75,192.75,0,2026-04-08 09:36:00
1775621220,192.75,192.75,192.75,192.75,0,2026-04-08 09:37:00
1775621280,192.75,192.75,192.75,192.75,0,2026-04-08 09:38:00
1775621340,192.75,192.75,192.75,192.75,0,2026-04-08 09:39:00
1775621400,192.75,192.75,181.9,181.9,65,2026-04-08 09:40:00
1775621460,181.9,184.25,181.9,184.25,195,2026-04-08 09:41:00
1775621520,184.25,187.2,184.25,187.2,260,2026-04-08 09:42:00
1775621580,187.2,187.2,187.2,187.2,0,2026-04-08 09:43:00
1775621640,187.2,187.2,185.35,185.35,65,2026-04-08 09:44:00
1775621700,185.35,185.35,179.45,179.9,2405,2026-04-08 09:45:00
1775621760,179.9,179.9,175.1,175.9,2405,2026-04-08 09:46:00
1775621820,175.9,176.75,175.9,176.75,65,2026-04-08 09:47:00
1775621880,176.75,176.75,176.75,176.75,0,2026-04-08 09:48:00
1775621940,176.75,176.75,176.75,176.75,0,2026-04-08 09:49:00
1775622000,176.75,176.75,171.4,171.4,130,2026-04-08 09:50:00
1775622060,171.4,172.45,171.4,172.45,390,2026-04-08 09:51:00
1775622120,175.65,175.65,175.65,175.65,65,2026-04-08 09:52:00
1775622180,175.65,175.65,175.45,175.45,65,2026-04-08 09:53:00
1775622240,175.45,175.45,175.45,175.45,0,2026-04-08 09:54:00
1775622300,179.8,180.6,179.8,180.6,130,2026-04-08 09:55:00
1775622360,180.6,180.6,177.1,177.1,65,2026-04-08 09:56:00
1775622420,177.1,180.0,177.1,180.0,65,2026-04-08 09:57:00
1775622480,180.0,183.0,180.0,183.0,1365,2026-04-08 09:58:00
1775622540,183.0,183.0,183.0,183.0,0,2026-04-08 09:59:00
1775622600,183.0,185.0,183.0,185.0,195,2026-04-08 10:00:00
1775622660,185.0,185.0,182.15,182.15,130,2026-04-08 10:01:00
1775622720,182.15,182.15,182.15,182.15,0,2026-04-08 10:02:00
1775622780,182.15,182.15,182.15,182.15,0,2026-04-08 10:03:00
1775622840,182.15,186.4,182.15,186.4,65,2026-04-08 10:04:00
1775622900,184.05,184.05,184.05,184.05,325,2026-04-08 10:05:00
1775622960,184.05,184.05,176.85,176.85,65,2026-04-08 10:06:00
1775623020,176.85,176.85,176.85,176.85,0,2026-04-08 10:07:00
1775623080,176.85,176.85,176.85,176.85,0,2026-04-08 10:08:00
1775623140,176.85,184.35,176.85,184.35,65,2026-04-08 10:09:00
1775623200,184.35,184.35,184.35,184.35,0,2026-04-08 10:10:00
1775623260,184.35,185.35,184.35,185.35,650,2026-04-08 10:11:00
1775623320,185.35,185.35,185.35,185.35,0,2026-04-08 10:12:00
1775623380,185.35,185.35,185.35,185.35,0,2026-04-08 10:13:00
1775623440,185.35,185.35,185.35,185.35,0,2026-04-08 10:14:00
1775623500,191.5,193.0,190.0,193.0,14690,2026-04-08 10:15:00
1775623560,193.0,193.0,190.7,191.15,130,2026-04-08 10:16:00
1775623620,191.15,191.15,186.9,186.9,650,2026-04-08 10:17:00
1775623680,186.9,186.9,182.3,182.3,260,2026-04-08 10:18:00
1775623740,182.3,185.3,182.3,185.3,65,2026-04-08 10:19:00
1775623800,182.1,182.1,180.7,180.7,130,2026-04-08 10:20:00
1775623860,180.7,186.6,180.7,186.6,325,2026-04-08 10:21:00
1775623920,186.95,190.0,186.95,190.0,390,2026-04-08 10:22:00
1775623980,190.0,190.0,190.0,190.0,0,2026-04-08 10:23:00
1775624040,190.0,190.0,184.25,184.25,65,2026-04-08 10:24:00
1775624100,184.25,188.15,184.25,186.35,130,2026-04-08 10:25:00
1775624160,186.35,186.35,183.25,183.25,1235,2026-04-08 10:26:00
1775624220,183.25,185.95,182.9,182.95,520,2026-04-08 10:27:00
1775624280,181.45,182.35,181.45,182.35,325,2026-04-08 10:28:00
1775624340,182.35,182.35,182.35,182.35,0,2026-04-08 10:29:00
1775624400,182.35,182.35,178.1,178.1,65,2026-04-08 10:30:00
1775624460,178.1,178.1,178.1,178.1,0,2026-04-08 10:31:00
1775624520,178.1,178.1,178.1,178.1,0,2026-04-08 10:32:00
1775624580,178.1,178.1,174.0,174.0,130,2026-04-08 10:33:00
1775624640,174.0,174.0,174.0,174.0,0,2026-04-08 10:34:00
1775624700,174.0,174.0,174.0,174.0,0,2026-04-08 10:35:00
1775624760,174.0,177.95,174.0,177.95,65,2026-04-08 10:36:00
1775624820,177.95,177.95,176.0,176.0,65,2026-04-08 10:37:00
1775624880,176.0,176.0,171.0,171.0,65,2026-04-08 10:38:00
1775624940,171.0,174.65,171.0,174.65,65,2026-04-08 10:39:00
1775625000,174.65,174.65,174.65,174.65,0,2026-04-08 10:40:00
1775625060,174.65,174.65,174.65,174.65,0,2026-04-08 10:41:00
1775625120,174.65,174.65,174.65,174.65,0,2026-04-08 10:42:00
1775625180,174.65,174.65,173.05,173.05,65,2026-04-08 10:43:00
1775625240,169.0,169.0,166.75,166.75,390,2026-04-08 10:44:00
1775625300,166.75,166.75,166.75,166.75,0,2026-04-08 10:45:00
1775625360,166.75,167.5,166.75,166.75,1235,2026-04-08 10:46:00
1775625420,166.75,166.75,166.75,166.75,0,2026-04-08 10:47:00
1775625480,166.75,166.75,162.05,162.05,520,2026-04-08 10:48:00
1775625540,162.05,166.5,162.05,166.5,3120,2026-04-08 10:49:00
1775625600,166.5,166.5,166.5,166.5,0,2026-04-08 10:50:00
1775625660,166.5,166.5,166.5,166.5,0,2026-04-08 10:51:00
1775625720,166.5,166.5,163.5,163.5,650,2026-04-08 10:52:00
1775625780,163.5,163.5,163.5,163.5,0,2026-04-08 10:53:00
1775625840,163.5,163.5,158.0,158.0,455,2026-04-08 10:54:00
1775625900,157.5,158.5,156.95,158.0,2925,2026-04-08 10:55:00
1775625960,158.0,158.0,158.0,158.0,0,2026-04-08 10:56:00
