epoch,o,h,l,c,v,time,vwap
1777261500,620.0,623.05,588.0,603.0,10595,2026-04-27 09:15:00,603.0
1777261560,601.0,617.1,591.3,591.3,7280,2026-04-27 09:16:00,598.2349090909091
1777261620,592.95,592.95,567.0,570.9,4420,2026-04-27 09:17:00,592.8157434402333
1777261680,570.9,586.65,570.9,586.65,130,2026-04-27 09:18:00,592.78
1777261740,589.85,589.85,578.0,580.95,650,2026-04-27 09:19:00,592.4467605633803
1777261800,580.95,601.75,580.95,599.8,1625,2026-04-27 09:20:00,592.9305263157895
1777261860,600.55,610.0,600.55,608.0,455,2026-04-27 09:21:00,593.2031007751938
1777261920,613.0,617.95,606.0,611.5,585,2026-04-27 09:22:00,593.6189393939394
1777261980,611.5,611.5,600.4,602.95,585,2026-04-27 09:23:00,593.8262962962963
1777262040,602.95,602.95,600.3,600.3,975,2026-04-27 09:24:00,594.0575
1777262100,600.8,606.0,600.8,606.0,195,2026-04-27 09:25:00,594.1421985815603
1777262160,606.0,606.0,587.95,587.95,195,2026-04-27 09:26:00,594.0985915492957
1777262220,588.95,588.95,588.0,588.0,325,2026-04-27 09:27:00,594.0278422273782
1777262280,608.95,613.95,608.95,613.95,130,2026-04-27 09:28:00,594.1198614318706
1777262340,613.95,613.95,592.4,599.0,1885,2026-04-27 09:29:00,594.4261904761905
1777262400,599.0,604.6,593.95,595.15,2665,2026-04-27 09:30:00,594.4851888667991
1777262460,595.15,601.0,593.7,601.0,650,2026-04-27 09:31:00,594.6121832358674
1777262520,603.0,603.0,585.0,588.95,1040,2026-04-27 09:32:00,594.4409262759924
1777262580,581.0,583.0,573.0,583.0,780,2026-04-27 09:33:00,594.1871534195933
1777262640,583.0,586.0,561.0,561.0,520,2026-04-27 09:34:00,593.7035519125683
1777262700,563.0,574.0,563.0,574.0,780,2026-04-27 09:35:00,593.2820855614973
1777262760,574.0,586.95,574.0,585.0,585,2026-04-27 09:36:00,593.1513157894736
1777262820,585.0,585.0,572.15,572.15,65,2026-04-27 09:37:00,593.1145359019265
1777262880,572.15,572.15,557.35,563.0,1560,2026-04-27 09:38:00,591.899831932773
1777262940,563.0,565.95,563.0,563.15,325,2026-04-27 09:39:00,591.66025
1777263000,563.15,571.25,563.15,571.25,195,2026-04-27 09:40:00,591.5587064676616
1777263060,570.2,576.85,570.2,576.85,130,2026-04-27 09:41:00,591.5100826446281
1777263120,576.85,576.85,565.85,569.85,130,2026-04-27 09:42:00,591.4387149917628
1777263180,569.85,583.95,569.85,583.95,260,2026-04-27 09:43:00,591.3896890343699
1777263240,584.95,586.95,583.95,586.95,260,2026-04-27 09:44:00,591.3608130081301
1777263300,593.0,600.0,593.0,600.0,390,2026-04-27 09:45:00,591.4442834138487
1777263360,600.0,611.95,600.0,611.95,1430,2026-04-27 09:46:00,592.1458786936237
1777263420,605.9,605.9,599.1,599.1,390,2026-04-27 09:47:00,592.2101694915254
1777263480,599.1,620.0,599.1,614.35,1625,2026-04-27 09:48:00,593.0313798219585
1777263540,615.0,618.0,614.4,618.0,260,2026-04-27 09:49:00,593.1786873156342
1777263600,618.0,626.0,618.0,626.0,390,2026-04-27 09:50:00,593.4665935672515
1777263660,629.85,629.85,623.05,625.0,715,2026-04-27 09:51:00,593.9656834532374
1777263720,625.0,632.0,624.35,629.95,455,2026-04-27 09:52:00,594.3245014245015
1777263780,629.95,629.95,619.2,619.2,715,2026-04-27 09:53:00,594.7082748948106
1777263840,619.2,635.0,619.2,635.0,130,2026-04-27 09:54:00,594.820979020979
1777263900,635.0,635.7,628.25,628.25,520,2026-04-27 09:55:00,595.1908713692947
1777263960,628.25,628.25,628.25,628.25,0,2026-04-27 09:56:00,595.1908713692947
1777264020,628.25,628.95,628.25,628.95,195,2026-04-27 09:57:00,595.3303719008264
