epoch,o,h,l,c,v,time
1775533500,350.05,375.35,350.05,373.0,1235,2026-04-07 09:15:00
1775533800,365.0,389.1,362.0,382.1,3055,2026-04-07 09:20:00
1775534100,382.1,412.45,380.65,412.45,2015,2026-04-07 09:25:00
1775534400,412.45,415.75,397.75,397.75,2340,2026-04-07 09:30:00
1775534700,397.75,407.9,389.55,394.4,1625,2026-04-07 09:35:00
1775535000,394.4,403.2,370.0,370.05,1690,2026-04-07 09:40:00
1775535300,370.05,391.2,370.05,384.6,585,2026-04-07 09:45:00
1775535600,384.6,388.0,384.6,387.8,1235,2026-04-07 09:50:00
1775535900,387.8,407.95,387.8,407.95,325,2026-04-07 09:55:00
1775536200,407.95,425.0,407.95,424.85,780,2026-04-07 10:00:00
1775536500,425.0,430.0,417.45,417.45,650,2026-04-07 10:05:00
1775536800,417.45,423.0,417.45,422.95,455,2026-04-07 10:10:00
1775537100,422.95,436.4,422.95,436.4,650,2026-04-07 10:15:00
1775537400,436.4,450.0,425.75,432.9,1170,2026-04-07 10:20:00
1775537700,432.9,437.0,430.75,435.0,520,2026-04-07 10:25:00
1775538000,435.0,435.0,430.55,435.0,260,2026-04-07 10:30:00
1775538300,435.0,435.0,404.4,424.75,975,2026-04-07 10:35:00
1775538600,424.75,445.0,424.75,442.85,910,2026-04-07 10:40:00
1775538900,442.85,442.85,436.35,438.0,195,2026-04-07 10:45:00
1775539200,438.0,438.0,398.45,405.5,585,2026-04-07 10:50:00
1775539500,405.5,405.5,383.9,392.3,780,2026-04-07 10:55:00
1775539800,392.3,392.3,380.6,390.15,195,2026-04-07 11:00:00
1775540100,390.15,397.75,390.15,396.1,260,2026-04-07 11:05:00
1775540400,396.1,396.1,396.1,396.1,0,2026-04-07 11:10:00
1775540700,396.1,412.7,396.1,407.55,325,2026-04-07 11:15:00
1775541000,407.55,418.15,407.55,418.15,325,2026-04-07 11:20:00
1775541300,418.15,426.0,418.15,424.2,325,2026-04-07 11:25:00
1775541600,424.2,427.25,424.2,427.25,65,2026-04-07 11:30:00
1775541900,427.25,433.85,424.5,433.85,195,2026-04-07 11:35:00
1775542200,433.85,433.85,416.1,416.1,65,2026-04-07 11:40:00
1775542500,416.1,418.05,413.9,418.05,260,2026-04-07 11:45:00
1775542800,418.05,422.55,417.85,419.5,260,2026-04-07 11:50:00
1775543100,419.5,452.85,419.5,452.05,1170,2026-04-07 11:55:00
1775543400,452.05,452.05,423.85,430.8,1560,2026-04-07 12:00:00
1775543700,430.8,430.8,417.8,423.6,1365,2026-04-07 12:05:00
1775544000,423.6,426.0,420.4,426.0,260,2026-04-07 12:10:00
1775544300,426.0,428.65,424.0,424.85,390,2026-04-07 12:15:00
1775544600,424.85,424.85,414.6,414.6,780,2026-04-07 12:20:00
1775544900,414.6,416.95,413.9,414.0,1495,2026-04-07 12:25:00
1775545200,414.0,427.2,414.0,423.8,520,2026-04-07 12:30:00
1775545500,423.8,428.2,423.8,428.2,195,2026-04-07 12:35:00
1775545800,428.2,430.75,426.15,426.15,1625,2026-04-07 12:40:00
1775546100,426.15,430.8,425.7,425.7,130,2026-04-07 12:45:00
1775546400,425.7,427.3,425.7,427.3,65,2026-04-07 12:50:00
1775546700,427.3,427.95,427.3,427.95,65,2026-04-07 12:55:00
1775547000,427.95,427.95,414.55,414.55,65,2026-04-07 13:00:00
1775547300,414.55,416.0,414.55,416.0,65,2026-04-07 13:05:00
1775547600,416.0,427.65,416.0,427.65,390,2026-04-07 13:10:00
1775547900,427.65,440.0,427.65,440.0,650,2026-04-07 13:15:00
1775548200,440.0,440.0,430.1,430.1,65,2026-04-07 13:20:00
1775548500,430.1,430.1,426.4,427.05,195,2026-04-07 13:25:00
1775548800,427.05,481.0,427.05,458.85,4485,2026-04-07 13:30:00
1775549100,458.85,467.0,454.95,466.65,5200,2026-04-07 13:35:00
1775549400,466.65,486.85,461.0,482.75,8320,2026-04-07 13:40:00
1775549700,481.05,484.4,460.45,460.9,9815,2026-04-07 13:45:00
1775550000,460.9,475.3,448.05,471.5,8190,2026-04-07 13:50:00
1775550300,471.5,474.65,432.95,443.85,4745,2026-04-07 13:55:00
1775550600,444.25,464.35,441.0,461.35,1625,2026-04-07 14:00:00
1775550900,461.35,464.75,449.55,457.85,4940,2026-04-07 14:05:00
1775551200,461.55,461.55,451.5,455.85,650,2026-04-07 14:10:00
1775551500,455.85,465.0,455.7,455.7,1105,2026-04-07 14:15:00
1775551800,455.7,455.7,445.05,452.7,780,2026-04-07 14:20:00
1775552100,452.7,465.35,452.7,460.0,2730,2026-04-07 14:25:00
1775552400,460.0,477.6,459.0,473.95,2340,2026-04-07 14:30:00
1775552700,473.95,473.95,448.05,459.95,975,2026-04-07 14:35:00
1775553000,459.95,467.2,458.25,467.2,325,2026-04-07 14:40:00
1775553300,467.2,475.85,464.95,473.35,975,2026-04-07 14:45:00
1775553600,473.35,480.0,473.35,479.85,2600,2026-04-07 14:50:00
1775553900,478.4,498.95,478.4,492.85,7670,2026-04-07 14:55:00
1775554200,492.85,500.0,482.35,496.1,12415,2026-04-07 15:00:00
1775554500,496.35,501.9,492.0,492.65,6110,2026-04-07 15:05:00
1775554800,492.65,493.65,481.3,487.65,8385,2026-04-07 15:10:00
1775555100,487.65,495.3,485.0,489.7,9035,2026-04-07 15:15:00
1775555400,490.6,499.85,490.6,497.9,7540,2026-04-07 15:20:00
1775555700,496.95,530.25,496.95,523.9,24765,2026-04-07 15:25:00
