epoch,o,h,l,c,v,time,vwap
1777261500,454.0,476.1,454.0,459.95,6370,2026-04-27 09:15:00,459.95
1777261560,459.95,468.0,445.65,466.5,1690,2026-04-27 09:16:00,461.3233870967742
1777261620,461.9,487.1,461.9,487.1,5200,2026-04-27 09:17:00,471.43186274509804
1777261680,487.1,487.1,468.0,468.0,1300,2026-04-27 09:18:00,471.1254464285714
1777261740,468.0,476.95,468.0,474.65,715,2026-04-27 09:19:00,471.2904255319149
1777261800,474.65,474.65,455.0,455.0,2600,2026-04-27 09:20:00,468.9209090909091
1777261860,455.0,455.0,445.0,445.0,455,2026-04-27 09:21:00,468.32712765957444
1777261920,442.85,446.0,436.2,439.25,2145,2026-04-27 09:22:00,465.2809523809524
1777261980,441.7,448.65,439.85,446.0,3965,2026-04-27 09:23:00,462.1529255319149
1777262040,446.0,450.65,443.75,443.75,5200,2026-04-27 09:24:00,458.9243421052632
1777262100,443.75,445.65,435.05,440.65,585,2026-04-27 09:25:00,458.5706451612903
1777262160,438.55,457.75,438.55,457.75,2860,2026-04-27 09:26:00,458.49970530451867
1777262220,457.75,457.75,437.85,437.85,1170,2026-04-27 09:27:00,457.79440227703986
1777262280,439.3,439.3,432.1,435.95,910,2026-04-27 09:28:00,457.22911275415896
1777262340,435.95,450.05,435.95,445.25,650,2026-04-27 09:29:00,457.0117059891107
1777262400,445.25,449.0,439.15,449.0,1235,2026-04-27 09:30:00,456.744649122807
1777262460,449.0,449.0,443.55,443.6,2340,2026-04-27 09:31:00,455.96377887788776
1777262520,443.85,460.15,441.75,455.5,1170,2026-04-27 09:32:00,455.9504006410256
1777262580,455.5,470.7,455.5,468.3,520,2026-04-27 09:33:00,456.1067246835443
1777262640,462.55,475.05,460.0,474.8,715,2026-04-27 09:34:00,456.4265163297045
1777262700,476.0,476.0,460.5,460.5,520,2026-04-27 09:35:00,456.47657450076804
1777262760,460.5,460.5,455.25,458.85,455,2026-04-27 09:36:00,456.5018237082067
1777262820,460.7,471.15,460.7,467.45,1755,2026-04-27 09:37:00,456.9333576642336
1777262880,467.45,482.3,467.45,472.15,3315,2026-04-27 09:38:00,457.98777173913044
1777262940,472.15,475.15,464.55,475.0,1820,2026-04-27 09:39:00,458.6112565445026
1777263000,475.0,475.0,464.75,466.0,1170,2026-04-27 09:40:00,458.78132992327363
1777263060,466.0,471.5,462.4,471.5,2990,2026-04-27 09:41:00,459.487922705314
1777263120,471.5,473.5,464.3,469.05,10140,2026-04-27 09:42:00,461.0038617886179
1777263180,469.3,471.3,453.5,454.65,4680,2026-04-27 09:43:00,460.57064393939396
1777263240,451.1,454.25,444.0,445.55,6825,2026-04-27 09:44:00,459.21218776916453
1777263300,444.95,445.1,432.6,433.15,15275,2026-04-27 09:45:00,454.82492836676215
1777263360,433.0,434.1,423.05,428.0,11375,2026-04-27 09:46:00,451.83679185232336
1777263420,428.15,437.0,427.65,430.05,23400,2026-04-27 09:47:00,447.7750388399793
1777263480,429.7,431.15,416.3,420.55,18655,2026-04-27 09:48:00,444.25223174030657
1777263540,420.95,423.7,413.1,414.5,7540,2026-04-27 09:49:00,442.77354327335047
1777263600,414.5,414.5,412.5,412.5,975,2026-04-27 09:50:00,442.5802256279268
1777263660,406.35,412.5,406.35,410.25,4290,2026-04-27 09:51:00,441.69666666666666
1777263720,409.75,413.4,406.75,408.0,3965,2026-04-27 09:52:00,440.86649838449114
1777263780,408.1,416.15,406.7,407.3,1950,2026-04-27 09:53:00,440.4646648044693
1777263840,407.35,409.0,402.6,402.6,1300,2026-04-27 09:54:00,440.16486539984163
1777263900,403.4,403.65,402.4,402.5,1430,2026-04-27 09:55:00,439.83965855573
1777263960,402.5,405.0,401.55,403.8,910,2026-04-27 09:56:00,439.6427205308353
1777264020,403.8,405.95,403.8,405.05,1040,2026-04-27 09:57:00,439.42802560124125
1777264080,404.2,405.1,399.9,401.3,1430,2026-04-27 09:58:00,439.1054038461538
1777264140,401.3,404.55,401.1,404.0,325,2026-04-27 09:59:00,439.03802303262955
1777264200,404.0,408.4,404.0,406.7,2275,2026-04-27 10:00:00,438.60929924242424
1777264260,407.35,411.7,402.6,404.9,9165,2026-04-27 10:01:00,436.90019777058615
1777264320,404.9,410.65,404.9,407.0,6045,2026-04-27 10:02:00,435.93265483646485
1777264380,406.45,409.5,406.45,407.1,2080,2026-04-27 10:03:00,435.6151582931865
1777264440,407.4,417.05,407.0,417.05,11895,2026-04-27 10:04:00,434.51531239883457
1777264500,417.05,421.75,417.05,417.95,2535,2026-04-27 10:05:00,434.30877557544756
1777264560,417.95,424.65,415.1,415.1,585,2026-04-27 10:06:00,434.2536659228562
1777264620,411.0,414.4,406.0,412.65,910,2026-04-27 10:07:00,434.15768010155506
1777264680,412.05,412.05,406.95,409.8,520,2026-04-27 10:08:00,434.0959955682178
1777264740,409.8,414.85,409.8,413.2,715,2026-04-27 10:09:00,434.0234858044164
1777264800,413.25,414.25,411.0,414.25,455,2026-04-27 10:10:00,433.97991816178785
1777264860,414.25,414.25,410.5,410.5,195,2026-04-27 10:11:00,433.9577672955975
1777264920,410.5,410.5,407.65,407.65,195,2026-04-27 10:12:00,433.93297203895696
1777264980,407.65,416.0,407.65,416.0,325,2026-04-27 10:13:00,433.9048462986198
1777265040,422.8,426.95,418.4,424.2,2015,2026-04-27 10:14:00,433.8113855234545
1777265100,422.45,422.45,407.8,407.8,1885,2026-04-27 10:15:00,433.5791410098522
1777265160,407.0,407.0,402.0,402.15,1300,2026-04-27 10:16:00,433.38679620563033
1777265220,402.15,407.0,402.15,407.0,1820,2026-04-27 10:17:00,433.1626365291262
1777265280,412.0,413.55,405.0,405.0,2925,2026-04-27 10:18:00,432.78331337922776
1777265340,407.95,407.95,403.25,403.25,2340,2026-04-27 10:19:00,432.4684779389991
1777265400,405.0,418.0,405.0,416.9,1690,2026-04-27 10:20:00,432.34952982662355
1777265460,417.25,424.4,417.05,424.4,1625,2026-04-27 10:21:00,432.2915548424738
1777265520,422.35,424.0,422.0,422.0,195,2026-04-27 10:22:00,432.28255610609153
1777265580,422.0,425.0,422.0,422.25,325,2026-04-27 10:23:00,432.2679569266589
1777265640,424.05,424.05,424.0,424.0,195,2026-04-27 10:24:00,432.2607444024426
1777265700,424.0,432.0,422.45,432.0,390,2026-04-27 10:25:00,432.260290275762
1777265760,432.0,439.0,432.0,435.0,1755,2026-04-27 10:26:00,432.2815956221198
1777265820,438.9,440.0,438.9,440.0,195,2026-04-27 10:27:00,432.28825899280577
1777265880,438.9,438.9,435.75,436.75,520,2026-04-27 10:28:00,432.29850703416594
1777265940,436.75,436.75,432.5,432.5,130,2026-04-27 10:29:00,432.29862266857964
1777266000,432.0,442.0,430.0,442.0,1950,2026-04-27 10:30:00,432.38142247510666
1777266060,442.0,452.7,442.0,452.7,3250,2026-04-27 10:31:00,432.66639551192145
1777266120,452.7,457.55,450.4,457.55,1105,2026-04-27 10:32:00,432.78449190396424
1777266180,457.55,464.85,457.55,464.85,520,2026-04-27 10:33:00,432.8559470752089
1777266240,464.85,464.85,459.45,459.45,65,2026-04-27 10:34:00,432.8633528265107
1777266300,459.45,466.0,459.45,464.7,130,2026-04-27 10:35:00,432.8810743111606
1777266360,464.7,464.7,461.1,461.15,130,2026-04-27 10:36:00,432.8968011126565
1777266420,458.0,458.0,458.0,458.0,1430,2026-04-27 10:37:00,433.0494885264031
1777266480,458.0,458.0,458.0,458.0,0,2026-04-27 10:38:00,433.0494885264031
1777266540,458.0,463.95,458.0,463.95,910,2026-04-27 10:39:00,433.16863123106583
1777266600,460.0,461.75,460.0,461.55,1560,2026-04-27 10:40:00,433.35499316005473
1777266660,456.95,459.45,452.7,454.5,455,2026-04-27 10:41:00,433.39541234298196
1777266720,454.5,454.5,446.0,446.0,910,2026-04-27 10:42:00,433.44341675734495
1777266780,446.0,454.45,444.45,444.45,1235,2026-04-27 10:43:00,433.5000135317997
1777266840,444.45,444.45,443.0,443.0,65,2026-04-27 10:44:00,433.5025838744589
1777266900,443.0,451.6,443.0,451.6,260,2026-04-27 10:45:00,433.5221486486486
1777266960,451.6,459.35,451.6,453.95,520,2026-04-27 10:46:00,433.5662216828479
1777267020,444.0,444.0,432.65,432.65,6240,2026-04-27 10:47:00,433.54309936908516
