epoch,o,h,l,c,v,time
1775706300,349.7,349.7,296.2,307.5,169065,2026-04-09 09:15:00
1775706600,307.0,310.15,291.3,293.25,62660,2026-04-09 09:20:00
1775706900,294.6,299.25,290.8,294.75,38740,2026-04-09 09:25:00
1775707200,293.0,325.15,291.4,324.1,77480,2026-04-09 09:30:00
1775707500,324.6,328.0,308.65,322.9,58305,2026-04-09 09:35:00
1775707800,323.6,341.25,319.05,337.8,52260,2026-04-09 09:40:00
1775708100,335.35,365.5,330.35,365.5,92755,2026-04-09 09:45:00
1775708400,364.75,384.75,364.75,377.9,53430,2026-04-09 09:50:00
1775708700,378.0,396.05,377.7,388.15,54990,2026-04-09 09:55:00
1775709000,387.9,404.9,370.8,373.75,28015,2026-04-09 10:00:00
1775709300,374.75,378.9,362.25,367.1,19045,2026-04-09 10:05:00
1775709600,367.1,367.1,351.25,359.5,42380,2026-04-09 10:10:00
1775709900,359.9,369.25,343.25,344.0,56160,2026-04-09 10:15:00
1775710200,344.3,353.4,343.05,343.2,38090,2026-04-09 10:20:00
1775710500,343.2,366.9,342.55,356.0,31135,2026-04-09 10:25:00
1775710800,353.45,356.9,344.05,344.5,25155,2026-04-09 10:30:00
1775711100,347.35,363.75,341.45,361.75,23530,2026-04-09 10:35:00
1775711400,361.85,378.55,360.85,373.9,39195,2026-04-09 10:40:00
1775711700,373.0,373.0,363.85,363.85,7605,2026-04-09 10:45:00
1775712000,363.85,370.0,361.3,366.1,13260,2026-04-09 10:50:00
1775712300,366.1,366.1,355.0,362.0,19955,2026-04-09 10:55:00
1775712600,360.9,361.7,343.5,348.9,32045,2026-04-09 11:00:00
1775712900,351.7,359.75,342.0,343.1,14950,2026-04-09 11:05:00
1775713200,343.1,350.7,340.0,346.0,8125,2026-04-09 11:10:00
1775713500,346.2,366.4,344.0,362.05,19500,2026-04-09 11:15:00
1775713800,361.3,370.0,352.05,358.25,13455,2026-04-09 11:20:00
1775714100,358.25,358.25,343.95,345.7,9295,2026-04-09 11:25:00
1775714400,345.7,348.5,334.35,345.75,26910,2026-04-09 11:30:00
1775714700,343.95,346.85,340.0,341.45,4745,2026-04-09 11:35:00
1775715000,344.4,346.65,336.2,338.2,5850,2026-04-09 11:40:00
1775715300,338.2,345.85,328.1,328.1,16250,2026-04-09 11:45:00
1775715600,328.1,336.5,322.0,326.85,39650,2026-04-09 11:50:00
1775715900,326.05,331.6,314.8,324.2,22945,2026-04-09 11:55:00
1775716200,324.2,331.4,317.25,329.15,15860,2026-04-09 12:00:00
1775716500,329.5,337.25,316.85,317.9,40885,2026-04-09 12:05:00
1775716800,317.6,324.95,313.05,322.9,25480,2026-04-09 12:10:00
1775717100,323.0,327.85,321.9,327.05,9035,2026-04-09 12:15:00
1775717400,326.85,333.75,324.1,331.8,13195,2026-04-09 12:20:00
1775717700,331.4,339.4,322.8,326.25,11895,2026-04-09 12:25:00
1775718000,326.25,333.45,321.35,330.3,12025,2026-04-09 12:30:00
1775718300,330.0,342.0,328.65,338.7,16315,2026-04-09 12:35:00
1775718600,338.7,343.0,330.4,340.45,13650,2026-04-09 12:40:00
1775718900,337.9,370.0,337.9,368.95,45825,2026-04-09 12:45:00
1775719200,368.0,373.6,355.0,357.35,33930,2026-04-09 12:50:00
1775719500,356.85,359.05,350.65,356.45,9685,2026-04-09 12:55:00
1775719800,356.4,360.8,350.45,358.05,12545,2026-04-09 13:00:00
1775720100,358.05,365.15,355.55,357.6,8125,2026-04-09 13:05:00
1775720400,357.6,372.0,356.85,366.75,9360,2026-04-09 13:10:00
1775720700,367.2,377.4,366.05,374.05,18980,2026-04-09 13:15:00
1775721000,376.5,394.95,376.5,386.5,31785,2026-04-09 13:20:00
1775721300,387.75,394.0,383.3,393.0,10855,2026-04-09 13:25:00
1775721600,393.65,402.05,383.0,386.2,23920,2026-04-09 13:30:00
1775721900,385.6,394.3,379.55,393.5,16445,2026-04-09 13:35:00
1775722200,393.9,402.0,391.8,401.35,11375,2026-04-09 13:40:00
1775722500,401.0,413.55,397.0,400.75,23270,2026-04-09 13:45:00
1775722800,401.65,401.95,384.6,390.0,16705,2026-04-09 13:50:00
1775723100,392.0,395.15,385.85,392.25,11180,2026-04-09 13:55:00
1775723400,392.25,398.05,378.7,382.5,11895,2026-04-09 14:00:00
1775723700,384.9,391.3,375.95,381.4,8385,2026-04-09 14:05:00
1775724000,382.3,401.15,382.3,397.35,10335,2026-04-09 14:10:00
1775724300,396.75,401.75,392.0,401.5,15145,2026-04-09 14:15:00
1775724600,401.5,416.0,395.3,409.75,17290,2026-04-09 14:20:00
1775724900,409.75,427.9,409.75,415.0,25220,2026-04-09 14:25:00
1775725200,414.6,439.8,413.9,429.2,18200,2026-04-09 14:30:00
1775725500,429.2,429.2,419.0,421.15,8970,2026-04-09 14:35:00
1775725800,421.2,422.45,395.0,403.55,16315,2026-04-09 14:40:00
1775726100,403.55,408.9,398.0,403.1,13715,2026-04-09 14:45:00
1775726400,403.1,409.95,393.45,395.95,12610,2026-04-09 14:50:00
1775726700,396.5,401.2,392.85,395.35,15600,2026-04-09 14:55:00
1775727000,392.7,401.65,357.1,377.5,42510,2026-04-09 15:00:00
1775727300,379.15,385.0,361.95,364.0,17680,2026-04-09 15:05:00
1775727600,363.4,364.15,354.3,362.1,11310,2026-04-09 15:10:00
1775727900,361.95,371.0,361.95,368.0,16250,2026-04-09 15:15:00
1775728200,368.0,369.0,362.5,365.1,33475,2026-04-09 15:20:00
1775728500,363.95,373.0,363.45,373.0,28405,2026-04-09 15:25:00
