epoch,o,h,l,c,v,time,vwap
1777520700,164.0,164.0,111.65,121.55,898170,2026-04-30 09:15:00,121.55
1777520760,121.75,125.1,115.8,116.1,606840,2026-04-30 09:16:00,119.35248769111169
1777520820,116.6,119.4,115.4,119.4,362895,2026-04-30 09:17:00,119.36171834220691
1777520880,119.15,120.8,116.0,119.3,332345,2026-04-30 09:18:00,119.35239586410636
1777520940,120.0,120.15,113.2,115.2,310700,2026-04-30 09:19:00,118.83858659073259
1777521000,115.35,115.55,107.25,107.85,476840,2026-04-30 09:20:00,117.08484967149633
1777521060,107.85,108.55,101.15,102.3,385255,2026-04-30 09:21:00,115.39618638351993
1777521120,101.9,101.95,98.25,101.95,469365,2026-04-30 09:22:00,113.75368356057787
1777521180,101.45,104.75,96.8,98.0,466440,2026-04-30 09:23:00,112.04832176798914
1777521240,97.95,100.3,97.35,97.65,296595,2026-04-30 09:24:00,111.12105627143522
1777521300,97.6,98.85,94.65,97.25,249145,2026-04-30 09:25:00,110.40917240178882
1777521360,97.15,99.15,96.0,98.9,176085,2026-04-30 09:26:00,110.00632534401447
1777521420,98.55,98.9,94.4,96.15,347100,2026-04-30 09:27:00,109.111990693177
1777521480,95.85,98.1,93.9,95.25,293215,2026-04-30 09:28:00,108.39526511244068
1777521540,95.1,95.55,92.65,93.75,216515,2026-04-30 09:29:00,107.85668050388068
1777521600,93.0,94.6,91.15,93.0,257205,2026-04-30 09:30:00,107.23481022700827
1777521660,93.0,95.5,92.1,95.5,212940,2026-04-30 09:31:00,106.84177026888867
1777521720,95.8,100.9,95.8,99.95,387335,2026-04-30 09:32:00,106.44600603263017
1777521780,99.6,100.75,96.75,100.0,243360,2026-04-30 09:33:00,106.22153227981732
1777521840,99.75,103.7,97.75,103.5,236210,2026-04-30 09:34:00,106.13255058616068
1777521900,103.15,105.65,99.9,102.8,304785,2026-04-30 09:35:00,105.99765012604027
1777521960,102.95,102.95,97.2,102.55,253695,2026-04-30 09:36:00,105.88527088083248
1777522020,102.7,102.9,99.8,100.5,176995,2026-04-30 09:37:00,105.76552685731085
1777522080,100.5,105.15,99.6,103.4,183365,2026-04-30 09:38:00,105.71226223829251
1777522140,103.35,105.05,100.8,101.9,158145,2026-04-30 09:39:00,105.63963833818785
1777522200,101.95,101.95,97.6,101.3,162630,2026-04-30 09:40:00,105.55625681549402
1777522260,101.15,106.2,100.55,104.65,176670,2026-04-30 09:41:00,105.53772755310827
1777522320,104.95,108.75,103.5,108.2,293345,2026-04-30 09:42:00,105.62514059760348
1777522380,108.75,109.15,106.45,108.2,308100,2026-04-30 09:43:00,105.71097588421046
1777522440,108.5,113.35,108.0,113.05,468520,2026-04-30 09:44:00,106.06506389017183
1777522500,112.75,115.25,110.15,112.55,356395,2026-04-30 09:45:00,106.2946410123967
1777522560,112.4,116.95,111.8,114.55,496795,2026-04-30 09:46:00,106.68286734800613
