epoch,o,h,l,c,v,time
1776397500,219.45,272.8,199.9,204.0,2448095,2026-04-17 09:15:00
1776397800,203.1,209.15,194.0,208.4,1731275,2026-04-17 09:20:00
1776398100,207.1,208.3,188.7,189.6,1842230,2026-04-17 09:25:00
1776398400,189.15,212.75,187.5,211.3,2550860,2026-04-17 09:30:00
1776398700,211.6,226.0,195.75,202.8,3303170,2026-04-17 09:35:00
1776399000,202.45,219.55,194.95,210.65,1915745,2026-04-17 09:40:00
1776399300,211.7,213.0,193.95,196.9,1185340,2026-04-17 09:45:00
1776399600,196.8,197.05,188.8,192.05,1480960,2026-04-17 09:50:00
1776399900,191.8,198.5,182.5,187.7,2387320,2026-04-17 09:55:00
1776400200,188.4,198.95,172.4,173.65,2964065,2026-04-17 10:00:00
1776400500,173.25,173.9,163.4,168.95,3332615,2026-04-17 10:05:00
1776400800,168.9,171.45,161.8,162.4,1763580,2026-04-17 10:10:00
1776401100,162.2,162.35,154.0,157.25,2111720,2026-04-17 10:15:00
1776401400,157.0,158.7,152.7,154.85,1536665,2026-04-17 10:20:00
1776401700,154.9,155.6,148.9,154.8,1825785,2026-04-17 10:25:00
1776402000,155.4,167.45,151.35,164.15,3892720,2026-04-17 10:30:00
1776402300,164.7,170.35,159.6,169.4,3434730,2026-04-17 10:35:00
1776402600,168.65,173.5,161.3,165.45,3027310,2026-04-17 10:40:00
1776402900,165.25,168.75,160.45,163.65,1740180,2026-04-17 10:45:00
1776403200,164.1,168.3,161.45,165.6,1574560,2026-04-17 10:50:00
1776403500,166.0,167.2,161.7,166.85,1178580,2026-04-17 10:55:00
1776403800,166.6,176.05,163.05,171.5,2727465,2026-04-17 11:00:00
1776404100,171.6,171.9,162.3,165.05,1968655,2026-04-17 11:05:00
1776404400,165.2,166.3,154.6,161.0,2357290,2026-04-17 11:10:00
1776404700,160.95,160.95,152.6,153.75,1238835,2026-04-17 11:15:00
1776405000,154.05,157.05,151.0,155.85,1102270,2026-04-17 11:20:00
1776405300,156.15,159.5,151.5,153.6,1586845,2026-04-17 11:25:00
1776405600,153.85,155.5,148.25,149.45,1481935,2026-04-17 11:30:00
1776405900,149.0,151.6,144.25,148.2,1509430,2026-04-17 11:35:00
1776406200,148.45,149.4,141.45,145.35,1457495,2026-04-17 11:40:00
1776406500,145.0,152.95,144.55,150.45,1885390,2026-04-17 11:45:00
1776406800,150.25,150.65,136.35,139.1,2450825,2026-04-17 11:50:00
1776407100,138.95,150.9,136.0,149.55,2285855,2026-04-17 11:55:00
1776407400,150.5,158.0,149.1,157.75,4001270,2026-04-17 12:00:00
1776407700,158.0,160.1,147.45,149.45,2683265,2026-04-17 12:05:00
1776408000,149.7,151.4,145.6,146.3,1239030,2026-04-17 12:10:00
1776408300,146.2,149.35,142.85,146.6,1147315,2026-04-17 12:15:00
1776408600,147.25,148.85,142.95,143.6,893685,2026-04-17 12:20:00
1776408900,143.9,147.65,142.75,147.65,651625,2026-04-17 12:25:00
1776409200,147.85,156.65,146.1,156.65,2263040,2026-04-17 12:30:00
1776409500,156.3,157.75,151.2,156.85,1364350,2026-04-17 12:35:00
1776409800,157.5,159.0,150.0,153.3,1959945,2026-04-17 12:40:00
1776410100,153.65,157.4,149.45,153.25,1336075,2026-04-17 12:45:00
1776410400,152.4,159.0,150.4,157.1,1697150,2026-04-17 12:50:00
1776410700,156.75,159.35,152.9,154.65,1392170,2026-04-17 12:55:00
1776411000,154.45,156.0,150.2,153.15,1306695,2026-04-17 13:00:00
1776411300,153.2,153.95,142.25,144.75,1803490,2026-04-17 13:05:00
1776411600,144.4,144.55,140.35,143.0,1326520,2026-04-17 13:10:00
1776411900,142.85,148.75,141.25,147.85,1509625,2026-04-17 13:15:00
1776412200,147.95,148.9,140.05,146.65,1658150,2026-04-17 13:20:00
1776412500,146.8,149.85,138.0,138.0,1912300,2026-04-17 13:25:00
1776412800,137.6,140.65,136.5,137.15,1204515,2026-04-17 13:30:00
1776413100,136.9,140.7,133.65,136.55,1426685,2026-04-17 13:35:00
1776413400,137.0,137.4,130.4,136.95,1627795,2026-04-17 13:40:00
1776413700,137.05,137.05,133.05,134.45,759850,2026-04-17 13:45:00
1776414000,134.8,137.85,133.5,134.15,810550,2026-04-17 13:50:00
1776414300,134.3,139.95,133.6,135.65,1020890,2026-04-17 13:55:00
1776414600,135.65,138.0,131.25,137.3,888810,2026-04-17 14:00:00
1776414900,137.7,138.25,130.15,132.3,927095,2026-04-17 14:05:00
1776415200,132.15,134.15,127.65,133.05,1180075,2026-04-17 14:10:00
1776415500,133.15,133.5,126.25,129.7,977275,2026-04-17 14:15:00
1776415800,129.75,131.45,124.0,127.35,1275170,2026-04-17 14:20:00
1776416100,127.3,134.55,127.2,134.0,1039220,2026-04-17 14:25:00
1776416400,134.05,135.4,128.55,128.7,965120,2026-04-17 14:30:00
1776416700,128.65,130.0,122.15,123.85,1303965,2026-04-17 14:35:00
1776417000,124.1,125.95,119.2,119.7,1473810,2026-04-17 14:40:00
1776417300,120.2,121.4,113.3,118.1,2048020,2026-04-17 14:45:00
1776417600,117.85,118.8,114.1,116.6,983580,2026-04-17 14:50:00
1776417900,116.6,118.6,113.35,114.85,1153100,2026-04-17 14:55:00
1776418200,114.85,122.9,111.3,115.1,2393560,2026-04-17 15:00:00
1776418500,114.85,116.45,112.75,114.4,1052285,2026-04-17 15:05:00
1776418800,114.45,115.25,109.6,112.2,1276795,2026-04-17 15:10:00
1776419100,112.3,116.0,112.1,114.6,1281800,2026-04-17 15:15:00
1776419400,114.6,115.95,111.0,113.3,1355510,2026-04-17 15:20:00
1776419700,114.0,115.4,106.05,106.95,1943045,2026-04-17 15:25:00
